query_id,session_day,template_id,organic_count
3340,7,grid_two_col,10
3341,9,list_v4,10
3342,7,grid_two_col,10
3343,3,grid_two_col,10
3344,5,list_v4,10
3345,9,feature_stack,7
3346,9,list_v4,10
3347,9,feature_stack,7
3348,2,list_v4,10
3349,8,list_v4,10
3350,10,list_v4,10
3351,1,grid_two_col,10
3352,1,feature_stack,7
3353,3,grid_two_col,10
3354,2,grid_two_col,10
3355,3,grid_two_col,10
3356,4,grid_two_col,10
3357,8,grid_two_col,10
3358,9,feature_stack,7
3359,10,feature_stack,7
3360,3,list_v4,10
3361,5,list_v4,10
3362,5,list_v4,10
3363,3,list_v4,10
3364,4,list_v4,10
3365,2,list_v4,10
3366,5,list_v4,10
3367,7,list_v4,10
3368,9,list_v4,10
3369,7,feature_stack,7
3370,5,list_v4,10
3371,9,list_v4,10
3372,2,grid_two_col,10
3373,8,feature_stack,7
3374,3,list_v4,10
3375,7,grid_two_col,10
3376,3,list_v4,10
3377,2,grid_two_col,10
3378,6,grid_two_col,10
3379,5,feature_stack,7
3380,5,feature_stack,7
3381,1,grid_two_col,10
3382,2,list_v4,10
3383,8,grid_two_col,10
3384,8,list_v4,10
3385,3,feature_stack,7
3386,6,grid_two_col,10
3387,2,feature_stack,7
3388,2,list_v4,10
3389,1,feature_stack,7
3390,1,grid_two_col,10
3391,6,list_v4,10
3392,1,grid_two_col,10
3393,4,grid_two_col,10
3394,7,list_v4,10
3395,8,list_v4,10
3396,5,feature_stack,7
3397,6,grid_two_col,10
3398,8,feature_stack,7
3399,2,feature_stack,7
3400,8,grid_two_col,10
3401,1,feature_stack,7
3402,6,list_v4,10
3403,6,grid_two_col,10
3404,9,grid_two_col,10
3405,7,feature_stack,7
3406,9,feature_stack,7
3407,2,feature_stack,7
3408,2,grid_two_col,10
3409,6,list_v4,10
3410,8,list_v4,10
3411,10,list_v4,10
3412,6,feature_stack,7
3413,2,grid_two_col,10
3414,4,grid_two_col,10
3415,1,feature_stack,7
3416,9,grid_two_col,10
3417,10,list_v4,10
3418,10,feature_stack,7
3419,7,list_v4,10
3420,4,feature_stack,7
3421,3,feature_stack,7
3422,2,grid_two_col,10
3423,1,feature_stack,7
3424,2,feature_stack,7
3425,2,grid_two_col,10
3426,3,feature_stack,7
3427,1,grid_two_col,10
3428,9,grid_two_col,10
3429,1,grid_two_col,10
3430,1,feature_stack,7
3431,7,list_v4,10
3432,4,list_v4,10
3433,4,list_v4,10
3434,10,list_v4,10
3435,1,list_v4,10
3436,6,feature_stack,7
3437,7,feature_stack,7
3438,9,grid_two_col,10
3439,7,grid_two_col,10
3440,7,feature_stack,7
3441,6,grid_two_col,10
3442,4,grid_two_col,10
3443,5,list_v4,10
3444,6,list_v4,10
3445,6,list_v4,10
3446,3,grid_two_col,10
3447,4,list_v4,10
3448,3,grid_two_col,10
3449,2,grid_two_col,10
3450,5,feature_stack,7
3451,10,grid_two_col,10
3452,6,feature_stack,7
3453,4,feature_stack,7
3454,1,feature_stack,7
3455,10,grid_two_col,10
3456,7,list_v4,10
3457,6,list_v4,10
3458,10,list_v4,10
3459,6,list_v4,10
3460,5,feature_stack,7
3461,6,grid_two_col,10
3462,4,list_v4,10
3463,1,list_v4,10
3464,1,grid_two_col,10
3465,3,list_v4,10
3466,6,grid_two_col,10
3467,8,list_v4,10
3468,3,grid_two_col,10
3469,1,list_v4,10
3470,7,list_v4,10
3471,6,feature_stack,7
3472,1,grid_two_col,10
3473,8,list_v4,10
3474,6,grid_two_col,10
3475,6,feature_stack,7
3476,9,grid_two_col,10
3477,4,feature_stack,7
3478,4,grid_two_col,10
3479,8,feature_stack,7
3480,4,list_v4,10
3481,8,grid_two_col,10
3482,10,grid_two_col,10
3483,10,grid_two_col,10
3484,3,list_v4,10
3485,10,list_v4,10
3486,5,feature_stack,7
3487,10,list_v4,10
3488,5,grid_two_col,10
3489,3,feature_stack,7
3490,2,feature_stack,7
3491,5,grid_two_col,10
3492,3,list_v4,10
3493,7,list_v4,10
3494,8,feature_stack,7
3495,4,list_v4,10
3496,7,list_v4,10
3497,5,feature_stack,7
3498,4,grid_two_col,10
3499,5,grid_two_col,10
3500,10,list_v4,10
3501,8,feature_stack,7
3502,10,list_v4,10
3503,7,list_v4,10
3504,4,list_v4,10
3505,5,grid_two_col,10
3506,6,list_v4,10
3507,9,list_v4,10
3508,2,list_v4,10
3509,7,feature_stack,7
3510,5,grid_two_col,10
3511,9,list_v4,10
3512,4,grid_two_col,10
3513,6,list_v4,10
3514,8,list_v4,10
3515,2,list_v4,10
3516,7,list_v4,10
3517,7,feature_stack,7
3518,8,list_v4,10
3519,3,grid_two_col,10
3520,3,grid_two_col,10
3521,2,list_v4,10
3522,3,list_v4,10
3523,1,feature_stack,7
3524,9,list_v4,10
3525,5,list_v4,10
3526,4,list_v4,10
3527,1,list_v4,10
3528,2,feature_stack,7
3529,4,grid_two_col,10
3530,9,grid_two_col,10
3531,10,feature_stack,7
3532,8,feature_stack,7
3533,2,list_v4,10
3534,3,list_v4,10
3535,7,list_v4,10
3536,1,grid_two_col,10
3537,1,list_v4,10
3538,10,list_v4,10
3539,5,grid_two_col,10
3540,5,list_v4,10
3541,6,grid_two_col,10
3542,8,list_v4,10
3543,7,grid_two_col,10
3544,1,list_v4,10
3545,6,list_v4,10
3546,3,list_v4,10
3547,8,list_v4,10
3548,3,feature_stack,7
3549,8,list_v4,10
3550,4,feature_stack,7
3551,1,list_v4,10
3552,9,list_v4,10
3553,6,feature_stack,7
3554,6,grid_two_col,10
3555,10,feature_stack,7
3556,1,list_v4,10
3557,9,list_v4,10
3558,5,feature_stack,7
3559,3,feature_stack,7
3560,6,list_v4,10
3561,4,grid_two_col,10
3562,10,list_v4,10
3563,7,list_v4,10
3564,4,feature_stack,7
3565,8,feature_stack,7
3566,6,list_v4,10
3567,10,grid_two_col,10
3568,7,feature_stack,7
3569,5,grid_two_col,10
3570,4,grid_two_col,10
3571,8,grid_two_col,10
3572,8,list_v4,10
3573,5,grid_two_col,10
3574,8,list_v4,10
3575,9,list_v4,10
3576,6,list_v4,10
3577,5,list_v4,10
3578,7,grid_two_col,10
3579,4,list_v4,10
3580,3,grid_two_col,10
3581,10,feature_stack,7
3582,3,list_v4,10
3583,5,grid_two_col,10
3584,8,feature_stack,7
3585,6,list_v4,10
3586,7,list_v4,10
3587,9,feature_stack,7
3588,7,grid_two_col,10
3589,6,list_v4,10
3590,6,feature_stack,7
3591,4,list_v4,10
3592,4,list_v4,10
3593,7,list_v4,10
3594,5,grid_two_col,10
3595,6,list_v4,10
3596,3,feature_stack,7
3597,9,grid_two_col,10
3598,5,grid_two_col,10
3599,10,list_v4,10
3600,4,feature_stack,7
3601,10,list_v4,10
3602,4,feature_stack,7
3603,5,feature_stack,7
3604,10,grid_two_col,10
3605,8,grid_two_col,10
3606,1,grid_two_col,10
3607,8,feature_stack,7
3608,6,feature_stack,7
3609,8,grid_two_col,10
3610,10,list_v4,10
3611,7,grid_two_col,10
3612,5,grid_two_col,10
3613,2,grid_two_col,10
3614,9,list_v4,10
3615,2,grid_two_col,10
3616,5,grid_two_col,10
3617,5,feature_stack,7
3618,4,list_v4,10
3619,8,list_v4,10
3620,2,grid_two_col,10
3621,6,feature_stack,7
3622,7,feature_stack,7
3623,8,list_v4,10
3624,7,list_v4,10
3625,5,list_v4,10
3626,4,list_v4,10
3627,7,grid_two_col,10
3628,7,list_v4,10
3629,10,grid_two_col,10
3630,5,list_v4,10
3631,8,list_v4,10
3632,10,feature_stack,7
3633,3,grid_two_col,10
3634,1,feature_stack,7
3635,3,list_v4,10
3636,1,grid_two_col,10
3637,1,list_v4,10
3638,2,feature_stack,7
3639,3,feature_stack,7
3640,4,list_v4,10
3641,6,list_v4,10
3642,2,list_v4,10
3643,8,list_v4,10
3644,3,feature_stack,7
3645,9,list_v4,10
3646,10,feature_stack,7
3647,3,grid_two_col,10
3648,6,list_v4,10
3649,10,feature_stack,7
3650,10,grid_two_col,10
3651,5,grid_two_col,10
3652,10,feature_stack,7
3653,1,feature_stack,7
3654,8,list_v4,10
3655,8,list_v4,10
3656,4,list_v4,10
3657,5,feature_stack,7
3658,1,list_v4,10
3659,7,list_v4,10
3660,10,list_v4,10
3661,3,grid_two_col,10
3662,2,grid_two_col,10
3663,7,list_v4,10
3664,1,feature_stack,7
3665,5,feature_stack,7
3666,8,feature_stack,7
3667,2,grid_two_col,10
3668,9,list_v4,10
3669,2,grid_two_col,10
3670,5,grid_two_col,10
3671,3,list_v4,10
3672,7,feature_stack,7
3673,5,grid_two_col,10
3674,9,grid_two_col,10
3675,3,list_v4,10
3676,10,grid_two_col,10
3677,6,grid_two_col,10
3678,4,list_v4,10
3679,8,list_v4,10
3680,2,grid_two_col,10
3681,9,feature_stack,7
3682,4,grid_two_col,10
3683,5,list_v4,10
3684,10,list_v4,10
3685,1,list_v4,10
3686,9,feature_stack,7
3687,6,grid_two_col,10
3688,4,grid_two_col,10
3689,3,feature_stack,7
3690,8,list_v4,10
3691,9,list_v4,10
3692,1,feature_stack,7
3693,9,feature_stack,7
3694,7,list_v4,10
3695,7,list_v4,10
3696,8,list_v4,10
3697,2,feature_stack,7
3698,2,list_v4,10
3699,9,list_v4,10
3700,6,list_v4,10
3701,1,list_v4,10
3702,5,grid_two_col,10
3703,6,feature_stack,7
3704,8,grid_two_col,10
3705,2,feature_stack,7
3706,9,grid_two_col,10
3707,9,feature_stack,7
3708,9,grid_two_col,10
3709,6,feature_stack,7
3710,8,list_v4,10
3711,4,grid_two_col,10
3712,4,list_v4,10
3713,4,grid_two_col,10
3714,2,list_v4,10
3715,10,grid_two_col,10
3716,2,grid_two_col,10
3717,2,feature_stack,7
3718,2,list_v4,10
3719,5,list_v4,10
3720,10,grid_two_col,10
3721,7,list_v4,10
3722,3,list_v4,10
3723,3,grid_two_col,10
3724,5,feature_stack,7
3725,6,list_v4,10
3726,7,list_v4,10
3727,1,grid_two_col,10
3728,3,list_v4,10
3729,6,feature_stack,7
3730,10,list_v4,10
3731,7,list_v4,10
3732,1,list_v4,10
3733,8,grid_two_col,10
3734,2,list_v4,10
3735,4,list_v4,10
3736,4,list_v4,10
3737,2,list_v4,10
3738,2,list_v4,10
3739,9,list_v4,10
3740,10,list_v4,10
3741,4,list_v4,10
3742,8,feature_stack,7
3743,2,list_v4,10
3744,6,list_v4,10
3745,3,list_v4,10
3746,1,grid_two_col,10
3747,10,grid_two_col,10
3748,10,grid_two_col,10
3749,4,list_v4,10
3750,4,feature_stack,7
3751,7,grid_two_col,10
3752,10,grid_two_col,10
3753,8,feature_stack,7
3754,6,list_v4,10
3755,5,grid_two_col,10
3756,3,list_v4,10
3757,7,list_v4,10
3758,9,list_v4,10
3759,5,grid_two_col,10
3760,9,grid_two_col,10
3761,4,grid_two_col,10
3762,3,list_v4,10
3763,6,feature_stack,7
3764,7,grid_two_col,10
3765,9,list_v4,10
3766,5,grid_two_col,10
3767,2,grid_two_col,10
3768,1,list_v4,10
3769,5,feature_stack,7
3770,1,feature_stack,7
3771,10,grid_two_col,10
3772,7,grid_two_col,10
3773,3,feature_stack,7
3774,7,list_v4,10
3775,5,grid_two_col,10
3776,7,grid_two_col,10
3777,10,grid_two_col,10
3778,10,grid_two_col,10
3779,1,feature_stack,7
3780,2,list_v4,10
3781,4,grid_two_col,10
3782,5,feature_stack,7
3783,8,feature_stack,7
3784,4,list_v4,10
3785,9,list_v4,10
3786,3,list_v4,10
3787,7,list_v4,10
3788,10,feature_stack,7
3789,1,grid_two_col,10
3790,4,list_v4,10
3791,2,feature_stack,7
3792,2,list_v4,10
3793,2,grid_two_col,10
3794,3,feature_stack,7
3795,8,grid_two_col,10
3796,2,grid_two_col,10
3797,2,feature_stack,7
3798,1,list_v4,10
3799,9,feature_stack,7
3800,8,feature_stack,7
3801,8,list_v4,10
3802,1,list_v4,10
3803,1,feature_stack,7
3804,10,grid_two_col,10
3805,4,list_v4,10
3806,9,list_v4,10
3807,4,grid_two_col,10
3808,2,list_v4,10
3809,8,feature_stack,7
3810,6,feature_stack,7
3811,3,list_v4,10
3812,10,list_v4,10
3813,10,feature_stack,7
3814,9,list_v4,10
3815,1,list_v4,10
3816,5,list_v4,10
3817,6,feature_stack,7
3818,9,feature_stack,7
3819,4,feature_stack,7
3820,5,grid_two_col,10
3821,10,list_v4,10
3822,4,list_v4,10
3823,10,list_v4,10
3824,5,grid_two_col,10
3825,7,list_v4,10
3826,7,grid_two_col,10
3827,5,list_v4,10
3828,5,grid_two_col,10
3829,8,list_v4,10
3830,1,grid_two_col,10
3831,6,feature_stack,7
3832,2,list_v4,10
3833,1,list_v4,10
3834,9,list_v4,10
3835,3,feature_stack,7
3836,8,list_v4,10
3837,8,feature_stack,7
3838,2,feature_stack,7
3839,4,list_v4,10
3840,5,list_v4,10
3841,7,list_v4,10
3842,8,list_v4,10
3843,10,grid_two_col,10
3844,9,grid_two_col,10
3845,4,list_v4,10
3846,6,list_v4,10
3847,8,list_v4,10
3848,6,list_v4,10
3849,6,grid_two_col,10
3850,2,list_v4,10
3851,3,feature_stack,7
3852,3,grid_two_col,10
3853,10,grid_two_col,10
3854,8,list_v4,10
3855,7,grid_two_col,10
3856,9,list_v4,10
3857,9,list_v4,10
3858,3,feature_stack,7
3859,7,list_v4,10
3860,3,grid_two_col,10
3861,3,feature_stack,7
3862,10,feature_stack,7
3863,10,feature_stack,7
3864,6,list_v4,10
3865,6,list_v4,10
3866,6,list_v4,10
3867,4,list_v4,10
3868,10,list_v4,10
3869,8,list_v4,10
3870,6,list_v4,10
3871,8,grid_two_col,10
3872,5,grid_two_col,10
3873,10,list_v4,10
3874,10,grid_two_col,10
3875,10,list_v4,10
3876,10,feature_stack,7
3877,3,grid_two_col,10
3878,3,feature_stack,7
3879,2,list_v4,10
3880,2,list_v4,10
3881,10,grid_two_col,10
3882,10,grid_two_col,10
3883,8,grid_two_col,10
3884,8,grid_two_col,10
3885,8,feature_stack,7
3886,6,grid_two_col,10
3887,5,list_v4,10
3888,4,list_v4,10
3889,6,grid_two_col,10
3890,8,feature_stack,7
3891,8,list_v4,10
3892,4,list_v4,10
3893,3,grid_two_col,10
3894,6,feature_stack,7
3895,10,feature_stack,7
3896,7,list_v4,10
3897,5,grid_two_col,10
3898,9,list_v4,10
3899,8,feature_stack,7
3900,6,grid_two_col,10
3901,7,feature_stack,7
3902,3,list_v4,10
3903,3,grid_two_col,10
3904,8,grid_two_col,10
3905,4,list_v4,10
3906,4,list_v4,10
3907,1,grid_two_col,10
3908,8,grid_two_col,10
3909,1,grid_two_col,10
3910,7,grid_two_col,10
3911,1,grid_two_col,10
3912,1,grid_two_col,10
3913,7,list_v4,10
3914,5,feature_stack,7
3915,4,feature_stack,7
3916,3,list_v4,10
3917,2,list_v4,10
3918,5,list_v4,10
3919,6,grid_two_col,10
3920,6,grid_two_col,10
3921,5,grid_two_col,10
3922,5,grid_two_col,10
3923,10,feature_stack,7
3924,4,feature_stack,7
3925,1,grid_two_col,10
3926,2,grid_two_col,10
3927,5,feature_stack,7
3928,2,grid_two_col,10
3929,9,list_v4,10
3930,10,feature_stack,7
3931,8,list_v4,10
3932,7,grid_two_col,10
3933,10,feature_stack,7
3934,1,grid_two_col,10
3935,7,list_v4,10
3936,5,feature_stack,7
3937,10,list_v4,10
3938,2,feature_stack,7
3939,8,grid_two_col,10
3940,6,feature_stack,7
3941,4,list_v4,10
3942,7,grid_two_col,10
3943,6,list_v4,10
3944,7,list_v4,10
3945,8,grid_two_col,10
3946,8,list_v4,10
3947,1,list_v4,10
3948,8,list_v4,10
3949,2,list_v4,10
3950,9,feature_stack,7
3951,1,feature_stack,7
3952,8,list_v4,10
3953,6,list_v4,10
3954,3,list_v4,10
3955,2,grid_two_col,10
3956,7,grid_two_col,10
3957,8,list_v4,10
3958,5,list_v4,10
3959,1,feature_stack,7
3960,4,feature_stack,7
3961,5,feature_stack,7
3962,3,list_v4,10
3963,6,list_v4,10
3964,7,list_v4,10
3965,5,feature_stack,7
3966,3,list_v4,10
3967,9,list_v4,10
3968,7,feature_stack,7
3969,6,list_v4,10
3970,4,list_v4,10
3971,2,grid_two_col,10
3972,2,feature_stack,7
3973,2,list_v4,10
3974,9,list_v4,10
3975,6,feature_stack,7
3976,9,grid_two_col,10
3977,7,grid_two_col,10
3978,7,feature_stack,7
3979,1,grid_two_col,10
3980,8,feature_stack,7
3981,7,list_v4,10
3982,8,feature_stack,7
3983,9,list_v4,10
3984,5,grid_two_col,10
3985,7,list_v4,10
3986,1,list_v4,10
3987,5,list_v4,10
3988,1,grid_two_col,10
3989,6,feature_stack,7
3990,6,feature_stack,7
3991,3,list_v4,10
3992,3,list_v4,10
3993,8,list_v4,10
3994,10,list_v4,10
3995,10,list_v4,10
3996,9,grid_two_col,10
3997,9,feature_stack,7
3998,2,feature_stack,7
3999,4,list_v4,10
