record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8
eval_02824,writer_independent_evaluation,long_sweep,0.35912324,0.47000000,1.30874291,97,100,77,99,31,68,0,34,14,0,100,2,94,32,14,24
eval_02825,writer_independent_evaluation,compact_trace,0.53814975,0.32000000,0.59463003,100,100,67,77,44,53,31,26,38,0,88,4,44,15,0,4
eval_02826,writer_independent_evaluation,long_sweep,0.34646574,0.47000000,1.35655549,9,95,45,100,100,99,71,66,46,31,28,0,0,29,56,32
eval_02827,writer_independent_evaluation,long_sweep,0.35896154,0.47000000,1.30933248,100,95,40,100,31,63,73,29,45,0,0,17,45,49,94,81
eval_02828,writer_independent_evaluation,long_sweep,0.34092516,0.47000000,1.37860169,29,82,70,100,90,78,53,52,100,47,92,13,44,0,0,11
eval_02829,writer_independent_evaluation,long_sweep,0.34084050,0.47000000,1.37894413,23,71,64,100,68,88,58,52,59,16,0,5,28,0,100,4
eval_02830,writer_independent_evaluation,compact_trace,0.54178288,0.32000000,0.59064251,24,65,42,100,42,86,43,45,44,6,0,0,50,4,100,7
eval_02831,writer_independent_evaluation,long_sweep,0.35650079,0.47000000,1.31837013,29,81,6,54,22,7,76,0,100,45,87,93,34,100,0,64
eval_02832,writer_independent_evaluation,long_sweep,0.36366763,0.47000000,1.29238887,65,83,24,100,18,71,79,37,78,0,0,22,44,59,100,92
eval_02833,writer_independent_evaluation,compact_trace,0.54060460,0.32000000,0.59192986,100,100,68,82,32,56,0,36,55,29,85,56,72,32,83,0
eval_02834,writer_independent_evaluation,long_sweep,0.35855594,0.47000000,1.31081359,93,100,49,75,69,37,62,0,0,2,38,38,100,69,67,87
eval_02835,writer_independent_evaluation,compact_trace,0.47474454,0.32000000,0.67404672,100,100,95,94,79,78,62,62,48,46,29,31,14,16,0,0
eval_02836,writer_independent_evaluation,compact_trace,0.51565011,0.32000000,0.62057584,10,88,0,72,25,97,90,100,100,89,81,56,71,22,59,0
eval_02837,writer_independent_evaluation,compact_trace,0.54041455,0.32000000,0.59213802,100,86,62,100,21,83,0,51,5,17,43,0,67,25,29,42
eval_02838,writer_independent_evaluation,long_sweep,0.34027948,0.47000000,1.38121760,100,100,68,97,16,90,8,56,53,57,83,36,52,8,0,0
eval_02839,writer_independent_evaluation,long_sweep,0.35275761,0.47000000,1.33235965,18,93,0,67,8,24,54,0,100,25,98,69,59,100,5,86
eval_02840,writer_independent_evaluation,long_sweep,0.34648744,0.47000000,1.35647053,90,62,52,42,30,69,68,100,100,73,86,33,52,0,0,4
eval_02841,writer_independent_evaluation,long_sweep,0.36508583,0.47000000,1.28736851,57,93,0,71,61,42,100,6,31,0,40,42,71,82,21,100
eval_02842,writer_independent_evaluation,long_sweep,0.34819721,0.47000000,1.34980977,54,100,18,69,0,30,27,0,72,18,100,54,84,91,34,93
eval_02843,writer_independent_evaluation,compact_trace,0.51179223,0.32000000,0.62525372,0,73,33,81,89,100,100,85,92,63,78,41,58,20,28,0
eval_02844,writer_independent_evaluation,compact_trace,0.54265548,0.32000000,0.58969275,62,100,26,73,0,45,80,46,100,58,73,64,63,32,63,0
eval_02845,writer_independent_evaluation,compact_trace,0.53501294,0.32000000,0.59811638,29,81,59,100,100,95,70,68,72,44,91,21,49,4,0,0
eval_02846,writer_independent_evaluation,long_sweep,0.33806160,0.47000000,1.39027916,25,50,17,11,58,0,90,27,100,65,80,99,36,100,0,75
eval_02847,writer_independent_evaluation,compact_trace,0.50107094,0.32000000,0.63863213,39,100,17,79,0,56,6,32,42,28,79,35,100,24,90,0
eval_02848,writer_independent_evaluation,compact_trace,0.54002775,0.32000000,0.59256215,0,69,43,96,59,100,51,60,46,20,13,0,42,6,100,10
eval_02849,writer_independent_evaluation,compact_trace,0.54695546,0.32000000,0.58505678,100,100,64,77,38,52,23,26,36,0,87,13,64,37,0,46
eval_02850,writer_independent_evaluation,compact_trace,0.54510771,0.32000000,0.58703994,96,63,100,100,45,95,11,63,0,25,36,0,48,29,19,19
eval_02851,writer_independent_evaluation,compact_trace,0.51515893,0.32000000,0.62116753,0,85,33,100,55,82,44,57,28,32,17,8,55,0,100,1
eval_02852,writer_independent_evaluation,long_sweep,0.34557654,0.47000000,1.36004602,29,100,5,66,0,26,35,0,81,18,100,56,83,93,33,96
eval_02853,writer_independent_evaluation,compact_trace,0.50741261,0.32000000,0.63065047,100,100,65,100,40,89,40,62,74,51,63,30,30,17,0,0
eval_02854,writer_independent_evaluation,long_sweep,0.35372384,0.47000000,1.32872015,0,77,58,73,82,100,15,94,38,74,100,71,80,35,67,0
eval_02855,writer_independent_evaluation,long_sweep,0.34625260,0.47000000,1.35739051,76,80,80,100,19,88,74,79,100,78,98,40,55,12,0,0
eval_02856,writer_independent_evaluation,long_sweep,0.34189633,0.47000000,1.37468570,80,64,51,54,24,77,69,100,100,73,90,35,56,4,0,0
eval_02857,writer_independent_evaluation,long_sweep,0.35354576,0.47000000,1.32938946,93,100,41,80,12,54,0,25,29,0,100,4,97,29,26,36
eval_02858,writer_independent_evaluation,compact_trace,0.54737481,0.32000000,0.58460856,11,68,31,95,89,100,71,71,72,54,100,26,60,2,0,0
eval_02859,writer_independent_evaluation,long_sweep,0.34137185,0.47000000,1.37679775,37,74,74,100,88,68,62,32,22,3,0,11,49,4,100,0
eval_02860,writer_independent_evaluation,long_sweep,0.33997429,0.47000000,1.38245747,28,95,0,81,27,72,100,67,50,100,47,82,35,30,40,0
eval_02861,writer_independent_evaluation,compact_trace,0.54270160,0.32000000,0.58964263,26,100,2,69,0,37,52,29,100,34,65,60,50,34,48,0
eval_02862,writer_independent_evaluation,long_sweep,0.34162439,0.47000000,1.37577997,14,100,52,100,72,63,62,23,33,0,0,23,50,25,100,27
eval_02863,writer_independent_evaluation,long_sweep,0.35617559,0.47000000,1.31957386,19,100,21,99,0,49,9,0,72,4,100,50,73,95,7,90
eval_02864,writer_independent_evaluation,compact_trace,0.51373484,0.32000000,0.62288943,26,92,64,100,100,94,79,73,61,50,64,25,37,7,0,0
eval_02865,writer_independent_evaluation,compact_trace,0.53476030,0.32000000,0.59839894,2,70,23,100,50,79,32,35,0,1,10,0,54,0,100,1
eval_02866,writer_independent_evaluation,compact_trace,0.53582301,0.32000000,0.59721213,47,63,1,67,0,88,45,100,90,90,100,59,81,28,55,0
eval_02867,writer_independent_evaluation,compact_trace,0.54084198,0.32000000,0.59167004,100,89,74,100,34,76,6,45,0,11,41,0,57,32,12,45
eval_02868,writer_independent_evaluation,long_sweep,0.34884516,0.47000000,1.34730263,0,62,19,93,84,100,100,66,71,32,20,6,25,0,93,2
eval_02869,writer_independent_evaluation,long_sweep,0.35431367,0.47000000,1.32650822,31,100,17,68,64,37,43,0,10,21,0,74,39,100,100,98
eval_02870,writer_independent_evaluation,long_sweep,0.35098097,0.50000000,1.42457864,2,74,7,43,62,33,41,0,0,3,4,50,48,79,100,100
eval_02871,writer_independent_evaluation,long_sweep,0.34328497,0.47000000,1.36912491,41,72,44,100,84,94,72,58,41,26,0,0,41,14,100,6
eval_02872,writer_independent_evaluation,long_sweep,0.34448237,0.47000000,1.36436590,92,79,66,100,38,64,86,61,100,78,99,33,60,0,0,5
eval_02873,writer_independent_evaluation,long_sweep,0.36106116,0.47000000,1.30171853,33,80,0,47,13,0,74,8,100,54,79,100,29,76,25,26
eval_02874,writer_independent_evaluation,compact_trace,0.52471455,0.32000000,0.60985540,8,78,36,100,48,72,28,38,0,9,11,3,57,0,100,6
eval_02875,writer_independent_evaluation,rising_tail,0.24591604,0.43000000,1.74856427,10,67,30,37,16,3,0,0,12,36,22,73,55,94,100,100
eval_02876,writer_independent_evaluation,long_sweep,0.36087668,0.47000000,1.30238395,0,70,60,69,82,100,3,83,48,70,100,78,76,39,64,0
eval_02877,writer_independent_evaluation,long_sweep,0.35998284,0.47000000,1.30561779,100,78,64,100,0,75,57,37,46,0,24,31,82,68,100,98
eval_02878,writer_independent_evaluation,compact_trace,0.47582187,0.32000000,0.67252058,100,100,73,86,58,72,42,58,23,43,12,29,4,14,0,0
eval_02879,writer_independent_evaluation,long_sweep,0.36609273,0.47000000,1.28382772,83,91,2,100,21,67,77,36,62,0,0,17,42,54,100,87
eval_02880,writer_independent_evaluation,long_sweep,0.34055689,0.47000000,1.38009248,100,100,58,78,23,55,0,30,5,3,60,0,95,22,47,32
eval_02881,writer_independent_evaluation,long_sweep,0.34851120,0.47000000,1.34859368,13,97,54,100,82,64,65,18,41,0,0,27,48,38,100,40
eval_02882,writer_independent_evaluation,long_sweep,0.35253942,0.47000000,1.33318423,90,88,31,100,31,62,90,76,97,79,100,33,59,0,0,23
eval_02883,writer_independent_evaluation,compact_trace,0.54124020,0.32000000,0.59123473,32,100,13,72,0,41,52,28,100,31,83,60,56,32,41,0
eval_02884,writer_independent_evaluation,long_sweep,0.34185860,0.47000000,1.37483745,0,74,18,100,67,99,57,66,27,36,0,5,48,0,100,5
eval_02885,writer_independent_evaluation,long_sweep,0.35714219,0.47000000,1.31600246,61,100,19,87,0,51,94,47,100,75,61,94,52,47,58,0
eval_02886,writer_independent_evaluation,compact_trace,0.50349593,0.32000000,0.63555628,13,88,0,100,49,100,89,88,100,66,94,43,79,21,60,0
eval_02887,writer_independent_evaluation,compact_trace,0.53768855,0.32000000,0.59514006,36,83,76,100,100,76,62,49,61,43,93,17,43,0,0,17
eval_02888,writer_independent_evaluation,long_sweep,0.35816622,0.47000000,1.31223988,100,96,38,100,48,69,85,36,65,2,0,0,33,28,86,53
eval_02889,writer_independent_evaluation,compact_trace,0.52544938,0.32000000,0.60900253,7,95,54,100,100,95,76,76,49,56,47,32,43,9,0,0
eval_02890,writer_independent_evaluation,compact_trace,0.54240579,0.32000000,0.58996420,53,62,70,73,77,100,70,75,63,48,35,22,0,5,100,0
eval_02891,writer_independent_evaluation,long_sweep,0.34263856,0.47000000,1.37170783,13,54,44,89,54,100,52,53,45,7,0,0,49,0,100,5
eval_02892,writer_independent_evaluation,compact_trace,0.54543921,0.32000000,0.58668316,0,87,25,100,72,96,47,64,81,47,100,18,57,0,7,0
eval_02893,writer_independent_evaluation,compact_trace,0.54393632,0.32000000,0.58830417,70,100,34,72,0,44,58,42,100,64,91,61,68,30,43,0
eval_02894,writer_independent_evaluation,long_sweep,0.34209871,0.47000000,1.37387247,78,64,54,53,23,76,66,100,100,72,87,31,49,0,0,6
eval_02895,writer_independent_evaluation,long_sweep,0.35527262,0.47000000,1.32292774,20,100,6,54,59,38,49,0,11,4,0,48,41,79,100,93
eval_02896,writer_independent_evaluation,long_sweep,0.36543085,0.47000000,1.28615306,10,99,34,69,100,36,83,0,7,19,31,56,72,92,0,100
eval_02897,writer_independent_evaluation,long_sweep,0.34652120,0.47000000,1.35633838,91,77,55,100,18,73,62,62,95,57,100,19,65,0,0,6
eval_02898,writer_independent_evaluation,long_sweep,0.35170730,0.47000000,1.33633847,63,100,26,76,7,51,0,25,22,0,100,6,78,31,0,40
eval_02899,writer_independent_evaluation,long_sweep,0.34535804,0.47000000,1.36090651,100,99,69,100,28,73,0,40,8,4,63,0,72,34,15,37
eval_02900,writer_independent_evaluation,long_sweep,0.36539404,0.47000000,1.28628260,0,91,30,60,100,30,100,0,22,23,43,54,96,85,26,100
eval_02901,writer_independent_evaluation,compact_trace,0.51944156,0.32000000,0.61604620,42,83,54,100,50,64,28,33,0,13,34,0,70,1,100,23
eval_02902,writer_independent_evaluation,long_sweep,0.35434538,0.47000000,1.32638954,100,80,65,43,26,55,50,100,90,92,83,42,49,3,0,0
eval_02903,writer_independent_evaluation,compact_trace,0.52073250,0.32000000,0.61451897,26,85,59,100,81,78,72,54,100,34,82,9,42,0,0,1
eval_02904,writer_independent_evaluation,long_sweep,0.36818754,0.47000000,1.27652337,100,80,38,100,6,65,91,39,82,0,0,16,48,53,100,89
eval_02905,writer_independent_evaluation,long_sweep,0.35452080,0.47000000,1.32573322,24,86,0,45,17,0,66,2,100,35,88,82,44,100,2,78
eval_02906,writer_independent_evaluation,long_sweep,0.34346690,0.47000000,1.36839968,100,47,85,86,43,100,7,73,0,28,31,0,70,22,78,61
eval_02907,writer_independent_evaluation,long_sweep,0.36514613,0.47000000,1.28715591,75,72,23,100,40,65,98,32,67,0,0,17,48,52,100,83
eval_02908,writer_independent_evaluation,long_sweep,0.34506851,0.47000000,1.36204838,0,99,61,100,67,66,51,33,32,0,2,17,27,32,100,32
eval_02909,writer_independent_evaluation,compact_trace,0.51424331,0.32000000,0.62227353,0,49,52,62,95,82,100,100,84,75,71,50,59,25,57,0
eval_02910,writer_independent_evaluation,compact_trace,0.52772213,0.32000000,0.60637972,3,60,17,100,23,84,24,40,8,3,0,0,50,5,100,11
eval_02911,writer_independent_evaluation,long_sweep,0.34897252,0.47000000,1.34681093,93,96,37,100,45,62,100,83,90,81,90,38,63,0,0,10
eval_02912,writer_independent_evaluation,long_sweep,0.35334360,0.47000000,1.33015002,67,94,17,100,43,67,98,94,93,81,100,39,74,0,0,6
eval_02913,writer_independent_evaluation,long_sweep,0.36769420,0.47000000,1.27823611,94,97,0,90,60,56,100,18,29,0,32,38,85,74,51,100
eval_02914,writer_independent_evaluation,long_sweep,0.35807621,0.47000000,1.31256975,8,100,80,98,100,68,66,35,44,0,0,29,21,40,98,41
eval_02915,writer_independent_evaluation,long_sweep,0.34863142,0.47000000,1.34812861,86,92,30,100,1,69,0,30,32,0,85,15,100,51,86,89
eval_02916,writer_independent_evaluation,compact_trace,0.54210476,0.32000000,0.59029181,27,82,68,100,100,89,65,65,88,41,97,17,49,5,0,0
eval_02917,writer_independent_evaluation,compact_trace,0.53110305,0.32000000,0.60251960,0,95,38,100,62,70,56,32,46,0,32,37,57,48,100,51
eval_02918,writer_independent_evaluation,long_sweep,0.33838913,0.47000000,1.38893351,18,75,49,100,96,93,72,62,100,49,95,15,46,0,0,15
eval_02919,writer_independent_evaluation,compact_trace,0.52245114,0.32000000,0.61249747,25,81,45,100,54,72,33,41,0,16,15,6,61,0,100,20
eval_02920,writer_independent_evaluation,long_sweep,0.34106369,0.47000000,1.37804174,34,71,63,100,100,80,57,53,91,36,91,5,33,0,0,15
eval_02921,writer_independent_evaluation,compact_trace,0.49759495,0.32000000,0.64309335,46,85,100,100,97,85,73,68,51,51,35,33,16,16,0,0
eval_02922,writer_independent_evaluation,long_sweep,0.35559961,0.47000000,1.32171123,17,92,0,50,11,7,66,0,100,35,96,78,49,100,9,69
eval_02923,writer_independent_evaluation,long_sweep,0.35696163,0.47000000,1.31666812,1,89,62,100,100,76,77,38,58,0,24,4,0,36,77,41
eval_02924,writer_independent_evaluation,compact_trace,0.53872676,0.32000000,0.59399314,7,56,33,100,46,97,39,43,5,11,0,7,49,2,100,0
eval_02925,writer_independent_evaluation,compact_trace,0.52525009,0.32000000,0.60923359,0,89,42,100,100,93,92,72,85,52,90,31,69,12,17,0
eval_02926,writer_independent_evaluation,long_sweep,0.36734128,0.47000000,1.27946414,44,91,20,83,94,48,100,4,0,0,11,45,67,87,7,100
eval_02927,writer_independent_evaluation,long_sweep,0.35731225,0.47000000,1.31537612,16,89,13,41,65,35,26,0,0,29,2,83,53,100,100,96
eval_02928,writer_independent_evaluation,long_sweep,0.35162713,0.47000000,1.33664316,43,78,3,49,0,9,57,0,98,30,100,70,60,100,39,69
eval_02929,writer_independent_evaluation,long_sweep,0.35852548,0.47000000,1.31092494,44,84,33,59,88,39,56,0,6,12,0,65,40,97,100,100
eval_02930,writer_independent_evaluation,compact_trace,0.54646066,0.32000000,0.58558653,17,77,35,100,90,93,60,68,78,53,100,28,64,5,0,0
eval_02931,writer_independent_evaluation,long_sweep,0.34010370,0.47000000,1.38193146,100,92,52,100,31,64,84,74,86,77,89,35,56,0,0,11
eval_02932,writer_independent_evaluation,compact_trace,0.52407035,0.32000000,0.61060505,52,97,82,100,76,70,60,48,100,34,84,8,41,0,0,10
eval_02933,writer_independent_evaluation,compact_trace,0.54073588,0.32000000,0.59178615,100,100,64,80,36,60,12,38,0,16,28,0,74,15,12,10
eval_02934,writer_independent_evaluation,long_sweep,0.35585950,0.47000000,1.32074598,72,57,100,85,41,100,11,68,78,69,85,52,69,15,0,0
eval_02935,writer_independent_evaluation,long_sweep,0.36410088,0.47000000,1.29085104,28,69,100,87,40,100,0,67,80,68,91,70,45,35,7,0
eval_02936,writer_independent_evaluation,long_sweep,0.35400915,0.47000000,1.32764929,0,67,41,40,48,0,9,0,40,38,83,72,100,100,35,79
eval_02937,writer_independent_evaluation,compact_trace,0.54349131,0.32000000,0.58878586,0,94,42,100,66,71,59,35,42,0,14,26,54,37,100,36
eval_02938,writer_independent_evaluation,compact_trace,0.50970192,0.32000000,0.62781792,0,90,1,77,32,100,88,99,100,91,77,59,65,24,62,0
eval_02939,writer_independent_evaluation,long_sweep,0.34678684,0.47000000,1.35529943,100,75,55,100,20,72,65,60,84,65,98,21,53,0,0,2
eval_02940,writer_independent_evaluation,compact_trace,0.50976795,0.32000000,0.62773660,0,58,9,58,54,79,99,100,100,84,81,56,63,28,49,0
eval_02941,writer_independent_evaluation,long_sweep,0.34335050,0.47000000,1.36886358,40,100,7,73,0,34,23,0,74,6,100,40,89,77,46,95
eval_02942,writer_independent_evaluation,long_sweep,0.33893774,0.47000000,1.38668534,100,100,61,83,25,58,5,29,20,1,75,0,57,20,0,14
eval_02943,writer_independent_evaluation,compact_trace,0.51821695,0.32000000,0.61750200,0,56,7,86,34,100,84,96,100,83,74,57,50,29,38,0
eval_02944,writer_independent_evaluation,compact_trace,0.52114253,0.32000000,0.61403548,42,90,78,100,100,84,72,63,90,39,83,15,42,0,0,12
eval_02945,writer_independent_evaluation,long_sweep,0.34353218,0.47000000,1.36813967,49,100,32,71,0,36,62,38,100,42,58,70,55,32,64,0
eval_02946,writer_independent_evaluation,compact_trace,0.53257592,0.32000000,0.60085331,33,75,42,100,82,91,71,62,97,41,100,15,53,0,0,9
eval_02947,writer_independent_evaluation,long_sweep,0.35234150,0.47000000,1.33393312,49,61,95,87,52,100,41,69,100,83,78,53,54,18,0,0
eval_02948,writer_independent_evaluation,compact_trace,0.50560199,0.32000000,0.63290890,0,65,20,81,65,100,100,98,89,74,76,50,65,24,63,0
eval_02949,writer_independent_evaluation,rising_tail,0.26380487,0.40000000,1.51627221,14,40,19,0,58,11,85,42,100,81,70,100,30,86,0,59
eval_02950,writer_independent_evaluation,long_sweep,0.34762624,0.47000000,1.35202684,5,68,45,100,87,83,55,45,10,13,0,12,57,0,100,9
eval_02951,writer_independent_evaluation,compact_trace,0.54133428,0.32000000,0.59113197,7,72,39,100,64,72,42,31,0,5,2,7,52,1,100,0
eval_02952,writer_independent_evaluation,long_sweep,0.34078478,0.47000000,1.37916958,0,84,45,100,77,85,38,61,53,46,100,31,61,10,9,0
eval_02953,writer_independent_evaluation,long_sweep,0.34922509,0.47000000,1.34583687,50,90,33,62,73,32,55,0,27,33,0,66,27,95,100,100
eval_02954,writer_independent_evaluation,long_sweep,0.35828474,0.47000000,1.31180581,11,100,49,67,100,35,93,0,49,16,69,53,78,90,0,89
eval_02955,writer_independent_evaluation,long_sweep,0.34158015,0.47000000,1.37595819,100,78,67,100,25,78,64,67,94,66,93,26,54,0,0,1
eval_02956,writer_independent_evaluation,long_sweep,0.34574328,0.47000000,1.35939012,2,84,48,100,100,96,67,70,60,49,95,29,61,4,0,0
eval_02957,writer_independent_evaluation,compact_trace,0.54096984,0.32000000,0.59153021,1,69,26,100,59,85,37,46,2,14,0,16,55,0,100,17
eval_02958,writer_independent_evaluation,compact_trace,0.54575207,0.32000000,0.58634684,100,100,39,84,0,63,37,46,90,62,68,45,46,23,41,0
eval_02959,writer_independent_evaluation,compact_trace,0.54305059,0.32000000,0.58926370,49,80,88,75,65,100,55,85,99,62,100,28,56,6,0,0
eval_02960,writer_independent_evaluation,long_sweep,0.34011904,0.47000000,1.38186911,73,100,26,72,0,43,84,37,100,56,76,65,65,33,66,0
eval_02961,writer_independent_evaluation,long_sweep,0.34378598,0.47000000,1.36712964,40,99,0,99,23,73,53,100,77,68,100,30,59,5,3,0
eval_02962,writer_independent_evaluation,compact_trace,0.53932360,0.32000000,0.59333580,16,75,43,100,66,75,44,39,10,10,0,0,50,9,100,18
eval_02963,writer_independent_evaluation,long_sweep,0.36028971,0.47000000,1.30450575,91,60,70,100,16,88,32,50,87,76,100,27,58,0,0,6
eval_02964,writer_independent_evaluation,compact_trace,0.54625270,0.32000000,0.58580947,100,80,66,100,34,71,29,35,15,0,0,19,41,45,97,58
eval_02965,writer_independent_evaluation,long_sweep,0.36184976,0.47000000,1.29888160,35,60,76,44,56,0,0,3,40,44,100,80,91,100,25,68
eval_02966,writer_independent_evaluation,long_sweep,0.36116807,0.47000000,1.30133319,33,90,100,100,60,98,13,66,40,63,97,41,68,6,0,0
eval_02967,writer_independent_evaluation,long_sweep,0.34111126,0.47000000,1.37784955,83,90,39,100,29,70,86,76,100,67,99,27,59,1,0,0
eval_02968,writer_independent_evaluation,long_sweep,0.33897985,0.47000000,1.38651311,100,100,63,83,27,57,0,26,25,0,76,12,58,39,15,24
eval_02969,writer_independent_evaluation,compact_trace,0.51394226,0.32000000,0.62263803,47,81,68,100,100,93,81,69,93,42,78,18,41,6,0,0
eval_02970,writer_independent_evaluation,long_sweep,0.35880124,0.47000000,1.30991743,31,60,62,88,92,100,85,70,88,40,88,10,0,0,100,4
eval_02971,writer_independent_evaluation,long_sweep,0.36591521,0.47000000,1.28445056,53,100,2,77,66,46,100,10,17,0,0,33,68,62,66,98
eval_02972,writer_independent_evaluation,compact_trace,0.53433573,0.32000000,0.59887442,0,89,38,100,54,60,50,13,36,0,20,30,60,39,100,45
eval_02973,writer_independent_evaluation,long_sweep,0.36275872,0.47000000,1.29562702,22,76,43,69,95,100,0,96,20,71,100,81,82,41,69,0
eval_02974,writer_independent_evaluation,long_sweep,0.34556680,0.47000000,1.36008435,0,97,50,99,100,100,88,71,56,37,38,0,46,38,96,35
eval_02975,writer_independent_evaluation,long_sweep,0.35891520,0.47000000,1.30950151,85,81,44,100,28,68,68,34,68,0,0,9,50,40,100,72
eval_02976,writer_independent_evaluation,long_sweep,0.35022366,0.47000000,1.34199955,100,100,69,94,28,66,0,33,7,0,72,3,79,32,11,33
eval_02977,writer_independent_evaluation,long_sweep,0.34614029,0.47000000,1.35783097,0,63,22,89,83,100,84,67,57,35,14,8,33,0,100,7
eval_02978,writer_independent_evaluation,compact_trace,0.51957366,0.32000000,0.61588957,0,93,49,100,88,89,78,68,57,49,41,28,51,9,100,0
eval_02979,writer_independent_evaluation,long_sweep,0.34484931,0.47000000,1.36291414,0,68,57,96,82,100,70,59,65,18,18,3,19,0,100,2
eval_02980,writer_independent_evaluation,long_sweep,0.36463732,0.47000000,1.28895198,33,86,21,56,91,44,65,1,0,0,2,51,26,94,100,100
eval_02981,writer_independent_evaluation,compact_trace,0.51884936,0.32000000,0.61674933,0,77,26,100,51,85,36,49,13,19,26,0,63,2,100,7
eval_02982,writer_independent_evaluation,long_sweep,0.33834346,0.47000000,1.38912100,95,72,46,68,46,100,91,99,100,66,85,32,49,6,0,0
eval_02983,writer_independent_evaluation,long_sweep,0.34285166,0.47000000,1.37085524,31,83,0,52,6,10,49,0,87,23,100,65,79,100,47,73
eval_02984,writer_independent_evaluation,compact_trace,0.52933000,0.32000000,0.60453781,0,32,25,56,59,79,100,100,74,77,48,52,25,27,14,0
eval_02985,writer_independent_evaluation,compact_trace,0.54192262,0.32000000,0.59049021,60,100,23,88,71,92,100,96,90,65,87,32,56,7,0,0
eval_02986,writer_independent_evaluation,long_sweep,0.33867812,0.47000000,1.38774835,100,96,50,100,45,61,91,75,94,78,93,35,57,0,0,1
eval_02987,writer_independent_evaluation,compact_trace,0.53079688,0.32000000,0.60286715,100,100,62,96,27,75,5,49,0,20,30,0,66,17,30,34
eval_02988,writer_independent_evaluation,long_sweep,0.36792463,0.47000000,1.27743556,80,100,31,87,78,45,87,0,0,2,33,45,100,83,36,79
eval_02989,writer_independent_evaluation,long_sweep,0.34327363,0.47000000,1.36917014,17,61,43,100,47,92,51,48,57,3,0,2,42,3,100,0
eval_02990,writer_independent_evaluation,compact_trace,0.54503526,0.32000000,0.58711798,16,88,0,57,38,31,22,0,13,32,11,68,42,95,100,100
eval_02991,writer_independent_evaluation,long_sweep,0.35512238,0.47000000,1.32348740,0,83,46,100,100,85,84,42,58,0,29,8,27,48,94,54
eval_02992,writer_independent_evaluation,long_sweep,0.35351471,0.47000000,1.32950622,84,94,39,100,28,61,88,66,100,92,91,46,60,7,0,0
eval_02993,writer_independent_evaluation,compact_trace,0.52559202,0.32000000,0.60883725,100,100,63,81,33,60,11,40,0,16,33,0,83,12,65,32
eval_02994,writer_independent_evaluation,long_sweep,0.34753173,0.47000000,1.35239448,0,98,60,100,100,78,74,38,46,0,62,1,82,29,21,42
eval_02995,writer_independent_evaluation,compact_trace,0.53906221,0.32000000,0.59362350,15,74,39,100,69,81,42,46,0,20,20,22,61,0,100,15
eval_02996,writer_independent_evaluation,compact_trace,0.54542791,0.32000000,0.58669531,6,61,33,100,61,76,39,27,0,1,17,3,61,0,100,3
eval_02997,writer_independent_evaluation,long_sweep,0.35730416,0.47000000,1.31540590,15,83,6,48,65,46,45,0,8,20,0,74,43,94,100,100
eval_02998,writer_independent_evaluation,long_sweep,0.36381291,0.47000000,1.29187280,4,69,57,50,46,6,0,0,46,40,100,77,82,100,5,72
eval_02999,writer_independent_evaluation,long_sweep,0.34269236,0.47000000,1.37149249,87,100,49,88,50,46,42,6,0,0,10,36,58,51,100,75
eval_03000,writer_independent_evaluation,long_sweep,0.35976258,0.47000000,1.30641712,100,100,57,97,22,68,0,37,11,5,92,0,92,28,3,25
eval_03001,writer_independent_evaluation,compact_trace,0.54687014,0.32000000,0.58514806,36,100,8,70,0,27,28,0,68,10,96,44,100,84,61,86
eval_03002,writer_independent_evaluation,long_sweep,0.34521777,0.47000000,1.36145947,83,100,32,99,0,68,2,30,33,0,82,12,100,48,88,86
eval_03003,writer_independent_evaluation,compact_trace,0.54731173,0.32000000,0.58467594,82,88,45,100,51,65,100,80,90,76,98,30,56,3,0,0
eval_03004,writer_independent_evaluation,long_sweep,0.34629086,0.47000000,1.35724057,86,70,70,100,28,79,42,39,30,0,0,16,41,46,100,62
eval_03005,writer_independent_evaluation,compact_trace,0.53725417,0.32000000,0.59562125,52,100,32,69,0,35,17,24,96,26,100,55,91,37,86,0
eval_03006,writer_independent_evaluation,compact_trace,0.54128980,0.32000000,0.59118055,8,82,47,100,70,76,56,48,100,49,84,16,42,0,0,13
eval_03007,writer_independent_evaluation,long_sweep,0.34735808,0.47000000,1.35307060,44,100,0,72,0,42,100,43,99,60,59,70,53,35,65,0
eval_03008,writer_independent_evaluation,long_sweep,0.34462044,0.47000000,1.36381929,95,63,55,48,31,74,72,100,100,72,84,33,50,0,0,1
eval_03009,writer_independent_evaluation,long_sweep,0.34460115,0.47000000,1.36389563,0,50,51,73,85,100,75,67,53,36,15,8,25,2,100,0
eval_03010,writer_independent_evaluation,compact_trace,0.53263896,0.32000000,0.60078219,48,100,26,87,0,60,22,35,100,47,88,54,53,28,47,0
eval_03011,writer_independent_evaluation,long_sweep,0.35821128,0.47000000,1.31207482,30,91,1,68,54,50,44,0,0,9,11,64,41,100,100,99
eval_03012,writer_independent_evaluation,long_sweep,0.35829570,0.47000000,1.31176569,36,81,31,54,88,38,58,0,0,8,8,54,38,92,100,100
eval_03013,writer_independent_evaluation,long_sweep,0.36458416,0.47000000,1.28913992,77,82,48,100,31,73,100,38,85,0,0,22,61,57,97,92
