record_id,source_split,capture_action,behavior_propensity,target_probability,policy_weight,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,digit_label
train_07011,training_writers,long_sweep,0.36045377,0.47000000,1.30391200,23,93,30,64,90,36,59,0,12,12,0,54,13,91,100,100,5
train_07012,training_writers,long_sweep,0.36757651,0.47000000,1.27864536,59,77,0,77,49,38,93,0,10,6,38,45,100,79,52,100,8
train_07013,training_writers,long_sweep,0.36465555,0.47000000,1.28888756,0,97,28,78,100,95,16,100,1,81,80,64,53,25,11,0,9
train_07014,training_writers,long_sweep,0.34887784,0.47000000,1.34717641,22,89,0,58,44,32,27,0,1,33,5,84,48,100,100,91,5
train_07015,training_writers,long_sweep,0.34424734,0.47000000,1.36529741,100,87,70,100,50,66,69,28,35,0,0,17,44,46,92,72,8
train_07016,training_writers,long_sweep,0.33929371,0.47000000,1.38523050,54,87,100,100,72,96,31,76,30,45,79,42,47,14,0,0,5
train_07017,training_writers,compact_trace,0.54012375,0.32000000,0.59245682,0,90,40,100,66,78,44,48,10,24,4,0,52,0,100,2,2
train_07018,training_writers,long_sweep,0.35727659,0.47000000,1.31550739,16,78,41,100,89,84,38,61,29,41,100,25,84,2,0,0,3
train_07019,training_writers,compact_trace,0.52668929,0.32000000,0.60756884,100,100,82,90,51,62,26,32,12,0,56,6,46,26,0,12,6
train_07020,training_writers,compact_trace,0.53393905,0.32000000,0.59931934,0,84,37,100,82,96,85,67,59,41,31,15,51,0,100,2,2
train_07021,training_writers,long_sweep,0.36574363,0.47000000,1.28505315,0,86,35,67,98,33,81,0,24,22,74,60,100,100,15,99,8
train_07022,training_writers,compact_trace,0.50218647,0.32000000,0.63721351,0,100,11,93,7,62,32,44,68,52,100,58,86,29,71,0,4
train_07023,training_writers,compact_trace,0.53426494,0.32000000,0.59895377,0,48,42,71,64,100,56,56,54,13,33,0,42,3,100,3,1
train_07024,training_writers,long_sweep,0.34706920,0.47000000,1.35419679,0,63,23,93,78,100,89,69,54,41,11,16,41,4,100,0,2
train_07025,training_writers,compact_trace,0.49904485,0.32000000,0.64122494,0,62,48,80,89,100,96,78,100,55,96,33,96,10,85,0,1
train_07026,training_writers,compact_trace,0.54177783,0.32000000,0.59064801,52,83,74,100,74,63,54,28,17,0,0,16,50,22,100,5,2
train_07027,training_writers,compact_trace,0.51816858,0.32000000,0.61755963,26,100,0,75,2,47,61,41,100,63,93,56,84,27,75,0,4
train_07028,training_writers,long_sweep,0.36797387,0.47000000,1.27726462,53,97,0,72,66,38,95,0,29,15,71,55,100,98,15,100,8
train_07029,training_writers,long_sweep,0.33858986,0.47000000,1.38811010,8,69,58,95,62,100,54,61,44,23,0,0,29,3,100,8,1
train_07030,training_writers,long_sweep,0.34426079,0.47000000,1.36524405,100,91,63,100,42,58,83,69,97,94,70,45,37,0,0,1,9
train_07031,training_writers,long_sweep,0.34419421,0.47000000,1.36550814,2,91,48,100,68,69,52,34,37,0,0,24,43,34,100,31,7
train_07032,training_writers,long_sweep,0.34915041,0.47000000,1.34612474,15,70,20,32,54,0,96,24,100,66,68,100,16,92,0,52,0
train_07033,training_writers,compact_trace,0.51795560,0.32000000,0.61781358,100,100,66,85,39,61,16,34,10,3,45,0,36,22,0,12,6
train_07034,training_writers,long_sweep,0.36054110,0.50000000,1.38680446,0,45,53,36,62,0,7,6,52,38,100,70,71,100,11,84,8
train_07035,training_writers,long_sweep,0.34429862,0.47000000,1.36509407,100,100,53,81,16,56,0,25,33,0,89,3,72,19,19,9,6
train_07036,training_writers,long_sweep,0.34286253,0.47000000,1.37081179,9,92,56,100,54,58,33,18,10,0,0,36,50,38,100,38,7
train_07037,training_writers,long_sweep,0.35310635,0.47000000,1.33104376,93,100,42,82,12,55,0,25,33,0,100,4,75,24,13,12,6
train_07038,training_writers,long_sweep,0.35089928,0.47000000,1.33941570,12,99,49,100,100,93,65,62,28,32,0,0,11,35,72,39,7
train_07039,training_writers,long_sweep,0.36875243,0.47000000,1.27456786,48,100,0,43,39,0,100,52,54,87,18,48,74,78,19,19,0
train_07040,training_writers,compact_trace,0.54248163,0.32000000,0.58988173,100,90,60,100,18,84,70,88,89,71,66,44,37,18,0,0,9
train_07041,training_writers,compact_trace,0.54097587,0.32000000,0.59152361,0,96,42,100,66,73,55,36,44,0,20,31,50,44,100,46,7
train_07042,training_writers,compact_trace,0.53965343,0.32000000,0.59297317,40,81,69,100,97,80,66,55,100,41,100,15,53,0,0,0,3
train_07043,training_writers,long_sweep,0.35039590,0.47000000,1.34133990,29,76,45,100,100,90,75,63,43,40,98,24,63,4,0,0,3
train_07044,training_writers,compact_trace,0.53681560,0.32000000,0.59610786,0,83,37,100,61,81,44,53,19,27,3,0,51,3,100,7,2
train_07045,training_writers,long_sweep,0.35275448,0.47000000,1.33237146,82,100,40,81,6,52,0,18,51,0,100,16,58,35,8,20,6
train_07046,training_writers,long_sweep,0.35695495,0.47000000,1.31669275,68,96,20,84,0,42,17,0,74,1,100,40,88,84,36,100,0
train_07047,training_writers,compact_trace,0.54568893,0.32000000,0.58641468,100,100,55,91,21,65,0,34,17,3,66,0,69,25,19,25,6
train_07048,training_writers,compact_trace,0.54070583,0.32000000,0.59181903,0,93,51,100,100,89,99,59,80,28,54,0,26,27,51,45,7
train_07049,training_writers,long_sweep,0.34578224,0.47000000,1.35923696,100,100,51,81,16,56,3,27,24,0,79,3,58,29,0,38,6
train_07050,training_writers,long_sweep,0.33924279,0.47000000,1.38543845,2,73,10,98,73,100,60,73,70,44,100,15,47,2,0,0,3
train_07051,training_writers,long_sweep,0.35767069,0.47000000,1.31405790,26,93,0,54,16,2,62,0,100,34,85,86,40,100,6,65,0
train_07052,training_writers,compact_trace,0.51050664,0.32000000,0.62682829,0,82,24,100,53,84,46,51,25,23,32,0,66,1,100,4,2
train_07053,training_writers,compact_trace,0.53944374,0.32000000,0.59320366,0,96,31,100,81,93,76,48,56,1,44,0,49,32,100,35,7
train_07054,training_writers,compact_trace,0.53015564,0.32000000,0.60359634,6,76,22,100,55,78,36,42,0,16,7,9,54,7,100,0,2
train_07055,training_writers,compact_trace,0.53712522,0.32000000,0.59576424,31,82,72,100,100,87,65,64,69,40,91,14,47,0,0,5,3
train_07056,training_writers,long_sweep,0.36713395,0.50000000,1.36190074,90,52,79,100,0,99,19,50,66,4,16,0,34,51,100,86,8
train_07057,training_writers,long_sweep,0.34093482,0.47000000,1.37856264,37,78,15,58,49,25,18,0,0,30,1,72,49,89,100,100,5
train_07058,training_writers,long_sweep,0.34708619,0.47000000,1.35413051,86,100,47,81,14,55,0,27,22,0,88,0,100,26,34,28,6
train_07059,training_writers,long_sweep,0.36029292,0.47000000,1.30449414,84,72,65,100,16,73,51,36,65,0,0,5,37,39,100,61,8
train_07060,training_writers,compact_trace,0.54484505,0.32000000,0.58732294,35,100,16,68,0,41,92,36,100,74,96,76,83,38,71,0,4
train_07061,training_writers,long_sweep,0.34451140,0.47000000,1.36425095,25,88,8,68,0,27,39,0,87,15,100,56,73,89,20,100,0
train_07062,training_writers,compact_trace,0.54474363,0.32000000,0.58743229,0,91,52,100,92,84,73,43,62,0,42,0,45,23,100,28,7
train_07063,training_writers,long_sweep,0.35043221,0.47000000,1.34120093,0,94,45,100,100,93,85,47,73,0,44,3,29,31,92,35,7
train_07064,training_writers,compact_trace,0.52472393,0.32000000,0.60984450,0,84,36,100,65,78,53,46,22,19,15,17,62,19,100,0,2
train_07065,training_writers,long_sweep,0.36780467,0.47000000,1.27785218,11,100,17,71,73,37,100,0,9,11,27,48,92,79,0,95,8
train_07066,training_writers,long_sweep,0.35174375,0.47000000,1.33620001,17,100,0,65,8,23,53,0,100,22,96,63,56,94,8,80,0
train_07067,training_writers,long_sweep,0.36088173,0.47000000,1.30236575,20,92,10,51,68,47,45,0,2,9,0,67,39,97,100,100,5
train_07068,training_writers,long_sweep,0.34679638,0.47000000,1.35526213,58,100,21,85,0,52,3,17,51,0,100,17,60,35,12,19,6
train_07069,training_writers,compact_trace,0.54195043,0.32000000,0.59045991,71,100,22,89,48,69,51,80,75,47,100,16,57,0,0,7,9
train_07070,training_writers,long_sweep,0.35356614,0.47000000,1.32931282,34,95,0,62,42,32,47,0,7,8,13,70,51,100,100,96,5
train_07071,training_writers,compact_trace,0.53255463,0.32000000,0.60087733,0,86,36,100,66,75,48,40,16,13,12,0,56,8,100,7,2
train_07072,training_writers,compact_trace,0.54291237,0.32000000,0.58941372,42,66,54,100,81,83,57,48,24,19,0,12,50,9,100,0,2
train_07073,training_writers,compact_trace,0.54088295,0.32000000,0.59162523,100,85,58,100,10,97,28,76,77,73,54,53,21,28,0,0,9
train_07074,training_writers,compact_trace,0.53936228,0.32000000,0.59329325,34,79,69,100,60,75,41,26,13,0,0,8,50,7,100,5,1
train_07075,training_writers,compact_trace,0.54182264,0.32000000,0.59059917,98,86,69,100,34,75,76,68,90,50,100,16,53,2,0,0,9
train_07076,training_writers,compact_trace,0.54120125,0.32000000,0.59127727,47,88,72,100,65,44,36,8,0,0,27,20,63,5,100,3,2
train_07077,training_writers,compact_trace,0.51363098,0.32000000,0.62301539,64,77,86,100,100,79,83,54,79,28,90,5,36,0,0,1,3
train_07078,training_writers,long_sweep,0.34213459,0.47000000,1.37372841,18,95,0,56,2,13,41,0,79,24,100,62,84,99,40,100,0
train_07079,training_writers,compact_trace,0.50264115,0.32000000,0.63663709,0,100,13,96,4,69,11,42,61,43,93,53,87,26,100,0,4
train_07080,training_writers,compact_trace,0.50389459,0.32000000,0.63505345,0,53,40,68,75,91,100,100,94,72,88,45,87,17,87,0,1
train_07081,training_writers,long_sweep,0.36166802,0.47000000,1.29953431,10,81,41,59,100,46,89,0,31,3,0,49,10,93,75,100,5
train_07082,training_writers,compact_trace,0.53809662,0.32000000,0.59468873,62,79,70,100,87,73,61,41,20,16,0,26,54,22,100,0,2
train_07083,training_writers,long_sweep,0.34863818,0.47000000,1.34810251,23,76,0,42,17,4,68,0,100,32,99,72,62,100,12,90,0
train_07084,training_writers,compact_trace,0.51123654,0.32000000,0.62593334,0,53,35,76,78,98,100,100,84,75,68,50,54,25,54,0,1
train_07085,training_writers,compact_trace,0.53442588,0.32000000,0.59877340,39,100,0,74,19,51,81,52,100,70,70,63,52,32,44,0,4
train_07086,training_writers,long_sweep,0.35299336,0.47000000,1.33146982,15,95,0,55,2,15,48,0,92,28,100,68,63,100,6,98,0
train_07087,training_writers,compact_trace,0.53386057,0.32000000,0.59940745,0,86,30,100,65,89,50,60,74,37,100,14,55,0,9,0,3
train_07088,training_writers,long_sweep,0.34876467,0.47000000,1.34761358,100,100,38,98,49,62,97,86,98,77,97,36,70,2,0,0,9
train_07089,training_writers,compact_trace,0.54037135,0.32000000,0.59218536,25,90,42,100,15,63,0,26,42,0,100,3,80,28,59,6,6
train_07090,training_writers,long_sweep,0.35853403,0.47000000,1.31089369,4,97,81,100,100,67,66,33,30,0,0,9,0,36,82,35,7
train_07091,training_writers,compact_trace,0.50954518,0.32000000,0.62801104,31,71,57,88,100,100,71,80,46,60,20,41,3,20,0,0,1
train_07092,training_writers,compact_trace,0.53054622,0.32000000,0.60315198,25,81,47,100,48,55,27,17,0,3,32,21,65,2,100,0,2
train_07093,training_writers,compact_trace,0.54211450,0.32000000,0.59028121,11,82,51,100,93,89,65,66,73,51,100,32,53,14,0,0,3
train_07094,training_writers,long_sweep,0.35607200,0.47000000,1.31995776,100,100,45,85,12,55,0,20,45,0,94,20,59,45,3,31,6
train_07095,training_writers,compact_trace,0.51740751,0.32000000,0.61846802,0,100,10,90,56,91,100,92,69,71,40,48,17,21,12,0,7
train_07096,training_writers,compact_trace,0.53448539,0.32000000,0.59870673,100,95,87,100,49,76,17,47,0,14,40,0,66,25,19,25,6
train_07097,training_writers,long_sweep,0.35421061,0.47000000,1.32689418,70,89,34,67,71,37,51,2,0,0,23,45,49,88,100,100,5
train_07098,training_writers,long_sweep,0.36683690,0.47000000,1.28122336,100,100,43,78,80,39,76,0,0,10,39,46,86,82,10,97,8
train_07099,training_writers,long_sweep,0.36754819,0.47000000,1.27874389,25,98,0,64,83,72,79,22,12,0,9,51,8,95,100,100,5
train_07100,training_writers,long_sweep,0.34678773,0.47000000,1.35529593,62,94,39,100,7,69,0,34,33,3,100,1,70,19,13,0,6
train_07101,training_writers,compact_trace,0.54344394,0.32000000,0.58883718,67,75,79,100,94,74,72,42,38,15,0,0,47,5,100,1,2
train_07102,training_writers,long_sweep,0.33838762,0.47000000,1.38893972,39,84,83,100,84,62,55,25,9,6,0,4,50,7,100,0,2
train_07103,training_writers,compact_trace,0.52982756,0.32000000,0.60397009,42,84,70,100,100,87,69,65,55,43,86,23,51,5,0,0,3
train_07104,training_writers,compact_trace,0.51693166,0.32000000,0.61903734,100,100,63,81,44,55,39,28,42,1,68,0,49,25,0,27,6
train_07105,training_writers,compact_trace,0.51485393,0.32000000,0.62153551,100,99,60,100,34,78,14,53,0,27,6,0,37,9,6,27,6
train_07106,training_writers,long_sweep,0.35213267,0.47000000,1.33472420,85,100,38,80,13,48,11,14,58,0,100,22,58,43,0,42,6
train_07107,training_writers,long_sweep,0.34369479,0.47000000,1.36749236,28,65,41,100,63,64,55,21,31,0,0,33,50,45,100,58,7
train_07108,training_writers,long_sweep,0.34103215,0.47000000,1.37816919,8,99,48,100,75,68,66,25,63,0,100,25,51,37,0,41,7
train_07109,training_writers,compact_trace,0.54358859,0.32000000,0.58868049,35,83,69,100,100,79,84,52,47,31,0,12,14,0,77,2,2
train_07110,training_writers,compact_trace,0.53829094,0.32000000,0.59447406,36,100,7,79,0,45,37,20,83,32,100,66,83,34,77,0,4
train_07111,training_writers,compact_trace,0.53749834,0.32000000,0.59535067,100,100,56,88,64,67,91,96,93,60,79,24,43,0,0,11,9
train_07112,training_writers,long_sweep,0.34481944,0.47000000,1.36303219,84,100,72,98,38,66,18,31,44,0,100,14,64,39,0,27,6
train_07113,training_writers,long_sweep,0.34700911,0.47000000,1.35443131,72,100,44,65,0,36,39,39,100,47,83,70,55,36,35,0,4
train_07114,training_writers,long_sweep,0.35124365,0.47000000,1.33810247,20,100,0,58,14,15,59,0,98,27,100,73,64,100,24,76,0
train_07115,training_writers,long_sweep,0.36743384,0.47000000,1.27914185,33,90,57,56,91,20,9,0,0,33,76,64,100,100,4,96,8
train_07116,training_writers,long_sweep,0.34132268,0.47000000,1.37699611,76,100,33,83,0,55,43,39,100,52,87,55,48,28,15,0,4
train_07117,training_writers,long_sweep,0.36181905,0.47000000,1.29899185,38,42,96,71,100,100,32,77,43,38,62,0,0,5,49,39,8
train_07118,training_writers,long_sweep,0.34011267,0.47000000,1.38189502,0,97,56,100,93,74,92,36,74,0,100,21,88,42,30,43,7
train_07119,training_writers,long_sweep,0.35875109,0.47000000,1.31010054,66,48,100,82,52,100,39,64,79,29,43,0,0,26,59,56,8
train_07120,training_writers,long_sweep,0.36053715,0.47000000,1.30361048,40,99,100,87,43,100,30,56,73,44,98,9,38,0,0,31,5
train_07121,training_writers,compact_trace,0.53731483,0.32000000,0.59555401,0,93,34,100,59,75,45,36,22,0,19,31,53,46,100,50,7
train_07122,training_writers,compact_trace,0.51378816,0.32000000,0.62282478,25,100,22,71,0,51,52,52,77,65,95,70,100,32,90,0,4
train_07123,training_writers,compact_trace,0.53159000,0.32000000,0.60196768,21,91,59,100,62,66,34,36,0,11,19,13,59,0,100,9,2
train_07124,training_writers,long_sweep,0.34596565,0.47000000,1.35851638,79,100,51,85,26,51,15,13,62,0,100,21,49,31,0,15,6
train_07125,training_writers,long_sweep,0.34694817,0.47000000,1.35466918,0,100,73,94,95,71,74,36,62,0,41,5,24,30,100,35,7
train_07126,training_writers,long_sweep,0.35247902,0.47000000,1.33341270,0,80,58,100,100,81,62,44,26,5,30,0,8,35,75,34,7
train_07127,training_writers,long_sweep,0.33945255,0.47000000,1.38458234,63,77,95,100,92,63,64,28,26,2,0,0,50,4,100,7,2
train_07128,training_writers,compact_trace,0.53524734,0.32000000,0.59785444,37,81,61,100,91,84,63,63,100,46,85,14,37,0,0,16,3
train_07129,training_writers,long_sweep,0.35687868,0.47000000,1.31697417,100,100,49,93,21,62,0,32,12,0,88,8,93,34,16,22,6
train_07130,training_writers,compact_trace,0.54614254,0.32000000,0.58592762,5,81,45,100,71,77,48,38,16,6,0,3,50,8,100,0,2
train_07131,training_writers,compact_trace,0.53630651,0.32000000,0.59667372,32,82,69,100,74,70,57,49,100,33,94,5,47,0,0,7,3
train_07132,training_writers,long_sweep,0.34809142,0.47000000,1.35022000,0,100,40,97,100,83,92,53,77,23,59,0,24,25,100,33,7
train_07133,training_writers,long_sweep,0.35616173,0.47000000,1.31962523,100,100,46,80,11,53,0,23,39,0,100,12,73,33,7,25,6
train_07134,training_writers,long_sweep,0.34259978,0.47000000,1.37186311,0,86,22,100,58,82,38,40,16,0,5,44,51,56,100,63,7
train_07135,training_writers,compact_trace,0.54083384,0.32000000,0.59167895,26,71,54,100,77,81,52,49,17,21,0,12,50,12,100,0,2
train_07136,training_writers,long_sweep,0.36763249,0.47000000,1.27845065,1,67,44,100,100,75,64,36,17,0,100,18,42,52,0,88,8
train_07137,training_writers,compact_trace,0.54016803,0.32000000,0.59240825,22,66,47,100,66,68,38,28,0,1,7,2,53,2,100,0,2
train_07138,training_writers,long_sweep,0.35250056,0.47000000,1.33333123,45,77,89,66,96,100,46,88,90,72,100,35,62,3,0,0,9
train_07139,training_writers,compact_trace,0.54506918,0.32000000,0.58708144,0,96,47,100,71,70,67,35,58,0,100,1,74,17,19,18,7
train_07140,training_writers,compact_trace,0.52899156,0.32000000,0.60492458,0,82,31,100,47,68,36,34,8,5,12,20,60,18,100,0,2
train_07141,training_writers,long_sweep,0.35582693,0.47000000,1.32086685,33,74,4,93,73,100,55,72,38,50,100,35,73,8,0,0,3
train_07142,training_writers,long_sweep,0.35159075,0.47000000,1.33678147,41,100,25,50,47,4,86,0,100,48,74,91,35,100,0,76,0
train_07143,training_writers,compact_trace,0.53258880,0.32000000,0.60083877,0,91,44,100,58,77,48,39,47,0,25,19,53,39,100,47,7
train_07144,training_writers,long_sweep,0.33875975,0.47000000,1.38741395,13,65,39,100,72,82,49,44,11,15,0,0,50,4,100,6,2
train_07145,training_writers,compact_trace,0.51306399,0.32000000,0.62370388,0,66,47,83,93,100,100,90,77,67,53,46,35,23,30,0,1
train_07146,training_writers,long_sweep,0.34566570,0.47000000,1.35969522,86,86,44,64,0,69,39,95,95,100,100,65,73,31,57,0,9
train_07147,training_writers,long_sweep,0.35916793,0.47000000,1.30858007,10,97,0,46,20,0,70,12,100,55,87,100,37,86,10,43,0
train_07148,training_writers,compact_trace,0.52629843,0.32000000,0.60802005,30,85,68,100,54,78,60,65,100,46,85,15,38,0,0,16,3
train_07149,training_writers,long_sweep,0.34046030,0.47000000,1.38048401,0,100,50,93,100,93,91,64,74,31,54,0,18,23,66,29,7
train_07150,training_writers,long_sweep,0.35556425,0.47000000,1.32184268,83,100,41,98,7,63,0,23,47,0,100,18,58,39,11,15,6
train_07151,training_writers,long_sweep,0.35754772,0.47000000,1.31450985,60,100,18,97,0,49,23,3,75,0,100,45,82,91,32,89,0
train_07152,training_writers,long_sweep,0.36794498,0.47000000,1.27736491,39,100,69,58,95,10,14,0,17,42,100,66,91,100,0,100,8
train_07153,training_writers,compact_trace,0.52286176,0.32000000,0.61201645,0,30,30,53,65,76,100,100,93,79,73,52,50,26,31,0,1
train_07154,training_writers,long_sweep,0.34696942,0.47000000,1.35458624,20,96,18,65,53,30,27,0,0,32,0,75,44,100,100,96,5
train_07155,training_writers,compact_trace,0.52675154,0.32000000,0.60749703,0,80,28,100,53,82,31,53,4,27,14,3,58,4,100,0,2
train_07156,training_writers,long_sweep,0.36390556,0.47000000,1.29154389,33,100,0,71,86,75,38,96,38,73,100,71,62,32,6,0,9
train_07157,training_writers,long_sweep,0.34332475,0.47000000,1.36896626,38,83,0,58,41,32,32,0,13,24,13,64,35,97,100,100,5
train_07158,training_writers,compact_trace,0.52518931,0.32000000,0.60930411,67,76,87,100,96,74,70,50,100,26,76,1,34,0,0,20,3
train_07159,training_writers,long_sweep,0.35991859,0.47000000,1.30585086,72,70,100,100,25,94,0,63,72,74,92,57,66,23,9,0,9
train_07160,training_writers,long_sweep,0.36329004,0.47000000,1.29373214,0,83,18,50,63,16,23,0,3,35,50,68,100,100,13,95,8
train_07161,training_writers,long_sweep,0.36628029,0.47000000,1.28317034,0,95,5,58,87,60,85,16,19,0,12,48,13,93,100,100,5
train_07162,training_writers,compact_trace,0.52157294,0.32000000,0.61352876,0,83,31,100,48,74,28,42,3,14,27,0,66,1,100,4,2
train_07163,training_writers,compact_trace,0.52510705,0.32000000,0.60939955,100,91,58,100,32,75,77,87,77,76,52,43,28,10,0,0,9
train_07164,training_writers,compact_trace,0.52842040,0.32000000,0.60557844,25,71,44,100,65,81,37,52,0,30,9,18,54,10,100,0,2
train_07165,training_writers,long_sweep,0.36195857,0.47000000,1.29849114,22,96,34,66,91,40,56,0,0,4,6,58,31,94,100,100,5
train_07166,training_writers,compact_trace,0.52178547,0.32000000,0.61327886,0,60,24,82,84,100,100,90,73,68,43,44,18,22,14,0,1
train_07167,training_writers,compact_trace,0.52551755,0.32000000,0.60892353,100,100,58,86,27,66,7,43,0,18,34,0,72,14,43,29,6
train_07168,training_writers,long_sweep,0.36941196,0.47000000,1.27229233,96,90,2,68,78,32,85,0,15,26,72,67,100,100,0,71,8
train_07169,training_writers,compact_trace,0.52946113,0.32000000,0.60438808,45,87,84,100,66,67,79,64,100,33,80,0,36,0,0,25,3
train_07170,training_writers,compact_trace,0.54319079,0.32000000,0.58911160,53,70,71,100,68,58,38,23,0,7,22,30,63,21,100,0,2
train_07171,training_writers,long_sweep,0.36334833,0.47000000,1.29352461,88,95,60,69,74,18,10,0,0,35,67,59,100,100,36,100,8
train_07172,training_writers,compact_trace,0.54395857,0.32000000,0.58828009,80,100,35,97,45,76,98,80,100,53,95,19,53,0,0,5,9
train_07173,training_writers,compact_trace,0.54734008,0.32000000,0.58464566,0,90,42,99,94,100,96,63,84,22,68,0,47,27,100,25,7
train_07174,training_writers,long_sweep,0.35460428,0.47000000,1.32542112,35,77,6,50,3,8,58,0,100,29,94,70,52,100,0,84,0
train_07175,training_writers,long_sweep,0.34016023,0.47000000,1.38170178,42,71,79,100,73,81,58,34,38,0,0,11,50,10,100,10,1
train_07176,training_writers,compact_trace,0.54072791,0.32000000,0.59179486,26,59,43,100,55,68,35,25,0,0,17,14,59,3,100,10,2
train_07177,training_writers,long_sweep,0.34147480,0.47000000,1.37638268,23,95,0,60,3,21,42,0,84,16,100,53,74,85,30,100,0
train_07178,training_writers,long_sweep,0.35022768,0.47000000,1.34198417,2,61,5,79,0,33,38,0,91,20,100,65,63,100,17,74,0
train_07179,training_writers,long_sweep,0.36811365,0.47000000,1.27677959,89,79,23,71,70,30,36,0,0,26,72,63,100,100,2,76,8
train_07180,training_writers,compact_trace,0.51179778,0.32000000,0.62524695,41,80,60,100,100,97,98,73,94,48,75,26,42,9,0,0,3
train_07181,training_writers,long_sweep,0.36046764,0.47000000,1.30386184,18,95,14,65,77,57,100,13,49,0,12,43,0,88,62,100,5
train_07182,training_writers,long_sweep,0.35471111,0.47000000,1.32502193,9,91,71,100,91,68,68,34,41,0,0,15,15,32,100,34,7
train_07183,training_writers,long_sweep,0.35786803,0.47000000,1.31333329,39,96,4,61,0,18,49,0,96,26,100,70,61,100,5,88,0
train_07184,training_writers,long_sweep,0.34368913,0.47000000,1.36751488,83,61,96,97,50,100,54,66,100,62,92,21,49,0,0,3,9
train_07185,training_writers,compact_trace,0.52164482,0.32000000,0.61344422,84,100,44,91,59,76,100,87,89,62,70,37,38,17,0,0,9
train_07186,training_writers,long_sweep,0.35029233,0.47000000,1.34173650,0,95,41,97,100,100,80,67,62,23,48,0,17,38,76,42,7
train_07187,training_writers,long_sweep,0.35824765,0.47000000,1.31194162,100,93,51,100,21,60,75,61,94,95,91,46,56,6,0,0,9
train_07188,training_writers,compact_trace,0.50994938,0.32000000,0.62751326,0,36,30,58,66,79,100,100,91,75,83,50,80,25,72,0,1
train_07189,training_writers,compact_trace,0.53051725,0.32000000,0.60318491,47,100,15,78,0,50,40,29,100,35,91,54,74,26,64,0,4
train_07190,training_writers,compact_trace,0.53101595,0.32000000,0.60261844,4,71,32,100,37,95,33,57,29,19,0,0,49,1,100,4,1
train_07191,training_writers,compact_trace,0.54163136,0.32000000,0.59080774,0,79,35,100,74,91,52,58,19,30,13,4,58,0,100,3,2
train_07192,training_writers,long_sweep,0.36487034,0.47000000,1.28812883,31,100,0,58,74,45,57,2,10,0,6,46,17,90,100,97,5
train_07193,training_writers,long_sweep,0.34712027,0.47000000,1.35399757,100,89,41,100,0,77,59,71,84,87,57,57,30,29,7,0,9
train_07194,training_writers,long_sweep,0.35233917,0.47000000,1.33394197,6,78,0,37,19,0,76,3,100,40,99,80,51,100,7,73,0
train_07195,training_writers,compact_trace,0.54220635,0.32000000,0.59018121,24,82,53,100,53,42,29,0,0,7,32,21,65,1,100,1,2
train_07196,training_writers,long_sweep,0.35581745,0.47000000,1.32090205,72,100,6,80,0,50,100,54,95,72,67,87,61,41,77,0,4
train_07197,training_writers,compact_trace,0.49621545,0.32000000,0.64488117,100,100,83,85,63,60,44,34,32,6,50,0,36,21,0,15,6
train_07198,training_writers,compact_trace,0.52043882,0.32000000,0.61486574,14,52,0,56,36,78,74,100,100,96,79,64,58,32,39,0,1
train_07199,training_writers,long_sweep,0.35469561,0.47000000,1.32507983,16,74,0,28,37,0,81,23,100,68,65,100,18,88,0,45,0
train_07200,training_writers,long_sweep,0.35433067,0.47000000,1.32644457,38,87,11,47,18,2,66,0,100,35,91,80,45,100,0,83,0
train_07201,training_writers,long_sweep,0.35515153,0.47000000,1.32337877,92,72,36,59,1,82,54,100,100,82,80,48,40,19,0,0,9
train_07202,training_writers,long_sweep,0.36229626,0.47000000,1.29728085,40,100,0,58,20,16,92,10,100,49,77,100,66,54,62,0,4
train_07203,training_writers,long_sweep,0.34625873,0.47000000,1.35736651,25,92,30,43,50,1,88,0,100,45,78,87,39,100,0,87,0
train_07204,training_writers,long_sweep,0.34541237,0.47000000,1.36069245,25,100,76,95,75,63,58,29,54,0,100,24,61,43,0,54,7
train_07205,training_writers,long_sweep,0.34767292,0.47000000,1.35184529,0,80,23,100,94,83,100,50,68,19,34,0,32,34,89,50,7
train_07206,training_writers,long_sweep,0.35178398,0.47000000,1.33604718,100,100,48,80,13,53,0,23,36,0,94,15,64,30,10,11,6
train_07207,training_writers,compact_trace,0.51361765,0.32000000,0.62303155,61,92,100,100,100,94,62,83,30,60,49,27,36,0,0,6,5
train_07208,training_writers,compact_trace,0.54421585,0.32000000,0.58800198,8,70,36,100,55,69,40,31,9,0,0,17,49,10,100,0,2
train_07209,training_writers,long_sweep,0.35835450,0.47000000,1.31155044,29,88,90,100,69,95,12,74,35,58,100,47,64,17,0,0,5
train_07210,training_writers,long_sweep,0.34966766,0.47000000,1.34413345,14,69,67,100,59,98,60,55,62,12,0,0,3,2,100,0,1
train_07211,training_writers,compact_trace,0.54567601,0.32000000,0.58642857,39,90,79,100,100,77,80,52,43,30,0,11,28,0,89,5,2
train_07212,training_writers,compact_trace,0.54380065,0.32000000,0.58845093,100,88,54,76,12,80,46,100,79,84,53,54,20,28,0,0,9
train_07213,training_writers,long_sweep,0.36479310,0.47000000,1.28840156,10,87,17,58,88,50,86,0,17,6,0,58,21,92,100,100,5
train_07214,training_writers,long_sweep,0.34830041,0.47000000,1.34940983,60,100,0,73,11,49,100,53,88,76,64,83,59,41,58,0,4
