post_id,published_year,published_month,published_weekday,published_hour,logged_content_route,behavior_propensity,target_policy_weight,priority_stratum,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
FB06497,2018,1,6,11,product_photo,0.607618,0.550000,regular,19,0,0,18,0,1,0,0,0
FB06502,2018,1,5,6,live_video,0.330926,1.269166,policy_shift,27,1,4,24,2,1,0,0,0
FB06508,2018,1,1,2,live_video,0.330926,1.269166,policy_shift,53,7,1,48,2,2,1,0,0
FB06509,2018,1,0,4,product_photo,0.607618,0.550000,regular,97,0,0,78,0,1,18,0,0
FB06510,2018,1,6,21,live_video,0.330926,1.269166,policy_shift,86,7,4,82,3,1,0,0,0
FB06511,2018,1,6,14,text_status,0.052110,3.000000,low_support,27,1,0,27,0,0,0,0,0
FB06516,2018,1,3,3,product_photo,0.607618,0.550000,regular,33,7,0,30,0,3,0,0,0
FB06517,2018,1,3,0,product_photo,0.607618,0.550000,regular,57,1,1,57,0,0,0,0,0
FB06523,2018,1,5,2,product_photo,0.607618,0.550000,regular,238,151,78,231,4,3,0,0,0
FB06553,2018,1,6,5,product_photo,0.607618,0.550000,regular,59,7,0,56,3,0,0,0,0
FB06574,2017,12,1,2,live_video,0.330926,1.269166,policy_shift,101,1738,119,64,34,1,1,1,0
FB06583,2017,12,6,0,product_photo,0.607618,0.550000,regular,35,4,0,35,0,0,0,0,0
FB06592,2017,12,4,0,live_video,0.330926,1.269166,policy_shift,18,96,9,12,4,2,0,0,0
FB06596,2017,12,3,5,live_video,0.330926,1.269166,policy_shift,88,967,86,67,21,0,0,0,0
FB06611,2017,12,6,10,live_video,0.330926,1.269166,policy_shift,139,687,274,117,18,1,2,1,0
FB06612,2017,12,6,9,product_photo,0.607618,0.550000,regular,44,5,1,41,1,1,1,0,0
FB06625,2017,12,6,12,live_video,0.330926,1.269166,policy_shift,99,1150,266,69,23,2,4,1,0
FB06631,2017,12,3,0,product_photo,0.607618,0.550000,regular,53,3,0,51,1,0,1,0,0
FB06643,2017,12,0,7,product_photo,0.607618,0.550000,regular,26,0,1,26,0,0,0,0,0
FB06647,2017,12,4,2,product_photo,0.607618,0.550000,regular,271,239,15,268,3,0,0,0,0
FB06655,2017,11,1,6,text_status,0.052110,3.000000,low_support,90,4,0,90,0,0,0,0,0
FB06657,2017,11,6,8,product_photo,0.607618,0.550000,regular,55,2,0,41,0,0,0,14,0
FB06659,2017,11,4,11,product_photo,0.607618,0.550000,regular,86,59,0,83,3,0,0,0,0
FB06666,2017,11,2,3,product_photo,0.607618,0.550000,regular,284,192,121,280,4,0,0,0,0
FB06669,2017,11,1,7,product_photo,0.607618,0.550000,regular,165,169,62,162,1,2,0,0,0
FB06701,2017,10,0,22,product_photo,0.607618,0.550000,regular,361,479,15,356,4,1,0,0,0
FB06714,2017,10,1,3,text_status,0.052110,3.000000,low_support,147,21,0,143,4,0,0,0,0
FB06717,2017,10,0,11,text_status,0.052110,3.000000,low_support,62,3,0,59,2,1,0,0,0
FB06735,2017,10,0,14,live_video,0.330926,1.269166,policy_shift,62,351,10,48,12,0,1,1,0
FB06743,2017,9,5,12,product_photo,0.607618,0.550000,regular,54,0,1,52,2,0,0,0,0
FB06756,2017,9,0,23,product_photo,0.607618,0.550000,regular,295,338,11,291,3,1,0,0,0
FB06767,2017,9,1,13,product_photo,0.607618,0.550000,regular,69,4,2,66,2,1,0,0,0
FB06768,2017,9,1,10,live_video,0.330926,1.269166,policy_shift,368,6942,366,316,34,6,2,10,0
FB06769,2017,9,1,8,text_status,0.052110,3.000000,low_support,302,358,2,290,7,4,0,1,0
FB06772,2017,9,0,2,product_photo,0.607618,0.550000,regular,325,536,20,316,6,3,0,0,0
FB06788,2017,9,2,5,live_video,0.330926,1.269166,policy_shift,510,7751,419,440,56,2,9,2,1
FB06801,2017,9,5,7,live_video,0.330926,1.269166,policy_shift,459,4391,201,369,66,6,13,4,1
FB06825,2017,9,6,5,product_photo,0.607618,0.550000,regular,108,102,0,103,0,1,0,4,0
FB06829,2017,9,5,3,text_status,0.052110,3.000000,low_support,51,3,0,50,1,0,0,0,0
FB06830,2017,9,4,9,text_status,0.052110,3.000000,low_support,134,112,7,127,6,1,0,0,0
FB06836,2017,8,3,6,live_video,0.330926,1.269166,policy_shift,607,5757,289,514,66,7,16,4,0
FB06850,2017,8,5,9,text_status,0.052110,3.000000,low_support,36,11,0,36,0,0,0,0,0
FB06857,2017,8,4,5,product_photo,0.607618,0.550000,regular,11,0,0,10,0,1,0,0,0
FB06866,2017,8,1,8,live_video,0.330926,1.269166,policy_shift,426,4637,187,356,44,12,6,3,5
FB06874,2017,8,6,7,live_video,0.330926,1.269166,policy_shift,249,5995,189,219,21,1,1,6,1
FB06875,2017,8,6,2,text_status,0.052110,3.000000,low_support,52,4,0,50,1,1,0,0,0
FB06895,2017,8,2,5,live_video,0.330926,1.269166,policy_shift,247,3529,163,217,17,1,8,4,0
FB06896,2017,8,2,3,text_status,0.052110,3.000000,low_support,43,4,0,40,0,0,3,0,0
FB06897,2017,8,2,0,product_photo,0.607618,0.550000,regular,18,1,0,17,1,0,0,0,0
FB06909,2017,8,6,6,product_photo,0.607618,0.550000,regular,49,2,0,49,0,0,0,0,0
FB06934,2017,8,3,2,product_photo,0.607618,0.550000,regular,63,10,6,63,0,0,0,0,0
FB06935,2017,8,2,9,live_video,0.330926,1.269166,policy_shift,99,870,50,78,15,2,4,0,0
FB06946,2017,7,3,5,text_status,0.052110,3.000000,low_support,25,2,0,24,0,0,1,0,0
FB06962,2017,7,4,1,text_status,0.052110,3.000000,low_support,37,10,0,37,0,0,0,0,0
FB06965,2017,7,1,10,live_video,0.330926,1.269166,policy_shift,211,4487,135,186,22,1,0,1,1
FB06969,2017,7,1,5,product_photo,0.607618,0.550000,regular,22,1,2,22,0,0,0,0,0
FB06979,2017,7,5,4,live_video,0.330926,1.269166,policy_shift,324,4472,232,278,33,5,5,3,0
FB06980,2017,7,5,1,product_photo,0.607618,0.550000,regular,174,0,12,174,0,0,0,0,0
FB07002,2017,1,0,10,product_photo,0.607618,0.550000,regular,973,45,63,953,13,6,1,0,0
FB07008,2016,12,0,0,product_photo,0.607618,0.550000,regular,293,4,13,288,5,0,0,0,0
FB07009,2016,11,5,10,product_photo,0.607618,0.550000,regular,105,3,4,105,0,0,0,0,0
FB07012,2016,11,2,6,product_photo,0.607618,0.550000,regular,426,27,21,404,1,0,21,0,0
FB07015,2016,11,5,5,product_photo,0.607618,0.550000,regular,308,35,36,304,3,0,1,0,0
FB07037,2016,10,5,2,product_photo,0.607618,0.550000,regular,236,0,5,235,0,1,0,0,0
FB07040,2016,9,0,5,product_photo,0.607618,0.550000,regular,7,0,0,7,0,0,0,0,0
