post_id,published_year,published_month,published_weekday,published_hour,logged_content_route,behavior_propensity,target_policy_weight,priority_stratum,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,response_route
FB05177,2018,5,6,2,live_video,0.330926,1.269166,policy_shift,64,107,39,57,7,0,0,0,0,share_amplify
FB05180,2018,5,5,7,live_video,0.330926,1.269166,policy_shift,198,373,187,125,70,1,2,0,0,share_amplify
FB05181,2018,5,5,2,product_photo,0.607618,0.550000,regular,29,0,0,29,0,0,0,0,0,routine_watch
FB05182,2018,5,5,1,live_video,0.330926,1.269166,policy_shift,159,306,206,91,64,0,3,0,1,share_amplify
FB05187,2018,5,3,7,live_video,0.330926,1.269166,policy_shift,132,385,144,98,32,0,2,0,0,share_amplify
FB05189,2018,5,3,1,live_video,0.330926,1.269166,policy_shift,113,183,120,74,38,0,0,0,1,share_amplify
FB05191,2018,5,2,7,live_video,0.330926,1.269166,policy_shift,204,358,144,164,36,2,2,0,0,share_amplify
FB05195,2018,5,1,22,product_photo,0.607618,0.550000,regular,20,0,0,19,1,0,0,0,0,routine_watch
FB05196,2018,5,1,7,live_video,0.330926,1.269166,policy_shift,197,324,163,158,37,1,1,0,0,share_amplify
FB05197,2018,5,1,1,live_video,0.330926,1.269166,policy_shift,263,353,198,209,52,1,1,0,0,share_amplify
FB05199,2018,4,0,7,live_video,0.330926,1.269166,policy_shift,212,342,120,168,42,1,1,0,0,share_amplify
FB05200,2018,4,0,1,live_video,0.330926,1.269166,policy_shift,145,402,153,86,57,0,1,0,1,share_amplify
FB05203,2018,4,6,0,live_video,0.330926,1.269166,policy_shift,221,388,225,115,100,2,4,0,0,emotion_nurture
FB05205,2018,4,5,1,product_photo,0.607618,0.550000,regular,24,0,2,24,0,0,0,0,0,routine_watch
FB05206,2018,4,5,0,live_video,0.330926,1.269166,policy_shift,213,305,221,123,86,1,2,0,1,share_amplify
FB05209,2018,4,4,6,live_video,0.330926,1.269166,policy_shift,219,437,247,146,70,1,2,0,0,share_amplify
FB05210,2018,4,4,0,live_video,0.330926,1.269166,policy_shift,245,305,185,209,35,1,0,0,0,share_amplify
FB05211,2018,4,3,22,product_photo,0.607618,0.550000,regular,23,0,0,22,1,0,0,0,0,routine_watch
FB05212,2018,4,3,7,live_video,0.330926,1.269166,policy_shift,218,635,349,163,52,1,1,0,1,share_amplify
FB05213,2018,4,3,1,live_video,0.330926,1.269166,policy_shift,303,604,291,198,100,3,1,1,0,share_amplify
FB05214,2018,4,2,7,live_video,0.330926,1.269166,policy_shift,214,462,167,143,69,0,0,2,0,share_amplify
FB05216,2018,4,1,7,live_video,0.330926,1.269166,policy_shift,177,373,227,141,34,1,1,0,0,share_amplify
FB05217,2018,4,1,1,live_video,0.330926,1.269166,policy_shift,57,1,14,57,0,0,0,0,0,share_amplify
FB05220,2018,4,0,22,live_video,0.330926,1.269166,policy_shift,14,0,6,14,0,0,0,0,0,routine_watch
FB05224,2018,4,6,6,live_video,0.330926,1.269166,policy_shift,151,218,230,112,34,3,2,0,0,share_amplify
FB05225,2018,4,6,1,live_video,0.330926,1.269166,policy_shift,163,269,243,105,53,1,4,0,0,share_amplify
FB05228,2018,4,4,22,product_photo,0.607618,0.550000,regular,8,0,0,7,0,1,0,0,0,routine_watch
FB05230,2018,4,4,7,live_video,0.330926,1.269166,policy_shift,147,346,94,103,40,3,1,0,0,share_amplify
FB05232,2018,4,3,7,live_video,0.330926,1.269166,policy_shift,46,0,10,44,1,0,1,0,0,share_amplify
FB05233,2018,4,3,7,live_video,0.330926,1.269166,policy_shift,120,247,109,86,30,3,0,1,0,share_amplify
FB05235,2018,4,2,1,live_video,0.330926,1.269166,policy_shift,189,391,138,142,45,1,1,0,0,share_amplify
FB05236,2018,4,1,8,product_photo,0.607618,0.550000,regular,35,0,0,35,0,0,0,0,0,share_amplify
FB05238,2018,4,1,7,product_photo,0.607618,0.550000,regular,25,1,1,25,0,0,0,0,0,routine_watch
FB05240,2018,4,1,2,product_photo,0.607618,0.550000,regular,13,0,0,13,0,0,0,0,0,routine_watch
FB05241,2018,4,1,1,live_video,0.330926,1.269166,policy_shift,183,419,215,123,56,0,4,0,0,share_amplify
FB05242,2018,4,3,22,product_photo,0.607618,0.550000,regular,95,0,4,88,0,0,7,0,0,emotion_nurture
FB05243,2018,4,3,1,product_photo,0.607618,0.550000,regular,53,1,2,53,0,0,0,0,0,share_amplify
FB05246,2018,4,2,1,product_photo,0.607618,0.550000,regular,43,1,0,43,0,0,0,0,0,share_amplify
FB05247,2018,4,2,1,live_video,0.330926,1.269166,policy_shift,158,333,164,110,47,0,0,1,0,share_amplify
FB05248,2018,4,1,22,product_photo,0.607618,0.550000,regular,17,0,0,17,0,0,0,0,0,routine_watch
FB05249,2018,4,1,7,live_video,0.330926,1.269166,policy_shift,136,319,226,98,34,0,4,0,0,share_amplify
FB05250,2018,4,1,2,product_photo,0.607618,0.550000,regular,20,0,0,20,0,0,0,0,0,routine_watch
FB05251,2018,4,1,1,live_video,0.330926,1.269166,policy_shift,104,299,136,61,40,0,2,0,1,share_amplify
FB05252,2018,4,0,22,live_video,0.330926,1.269166,policy_shift,30,0,9,29,1,0,0,0,0,share_amplify
FB05253,2018,4,0,7,live_video,0.330926,1.269166,policy_shift,124,305,109,91,30,1,2,0,0,share_amplify
FB05255,2018,4,0,1,live_video,0.330926,1.269166,policy_shift,165,413,227,107,52,2,4,0,0,share_amplify
FB05256,2018,4,6,22,product_photo,0.607618,0.550000,regular,6,0,0,6,0,0,0,0,0,routine_watch
FB05258,2018,4,6,7,live_video,0.330926,1.269166,policy_shift,144,220,178,96,47,1,0,0,0,share_amplify
FB05259,2018,4,6,1,product_photo,0.607618,0.550000,regular,36,0,0,36,0,0,0,0,0,share_amplify
FB05264,2018,4,5,1,live_video,0.330926,1.269166,policy_shift,166,384,294,107,58,0,1,0,0,share_amplify
FB05265,2018,4,4,7,product_photo,0.607618,0.550000,regular,38,0,0,37,0,0,1,0,0,emotion_nurture
FB05266,2018,4,4,7,live_video,0.330926,1.269166,policy_shift,199,432,247,162,27,1,8,0,1,share_amplify
FB05267,2018,4,4,1,live_video,0.330926,1.269166,policy_shift,186,398,302,145,35,3,3,0,0,share_amplify
FB05270,2018,4,3,1,live_video,0.330926,1.269166,policy_shift,38,0,14,38,0,0,0,0,0,share_amplify
FB05271,2018,4,3,1,live_video,0.330926,1.269166,policy_shift,156,464,288,94,56,1,4,0,1,share_amplify
FB05272,2018,4,2,23,product_photo,0.607618,0.550000,regular,19,0,1,19,0,0,0,0,0,routine_watch
FB05273,2018,4,2,6,live_video,0.330926,1.269166,policy_shift,122,307,131,87,33,0,0,1,1,share_amplify
FB05274,2018,4,2,1,live_video,0.330926,1.269166,policy_shift,110,335,123,77,31,1,1,0,0,share_amplify
FB05275,2018,4,1,1,live_video,0.330926,1.269166,policy_shift,164,626,184,119,44,0,1,0,0,share_amplify
FB05281,2018,4,6,7,product_photo,0.607618,0.550000,regular,26,0,0,26,0,0,0,0,0,routine_watch
FB05283,2018,4,6,7,live_video,0.330926,1.269166,policy_shift,95,295,84,55,35,0,4,1,0,share_amplify
FB05284,2018,4,6,1,live_video,0.330926,1.269166,policy_shift,150,526,255,114,36,0,0,0,0,share_amplify
FB05286,2018,3,5,7,live_video,0.330926,1.269166,policy_shift,146,864,199,107,37,0,0,1,1,share_amplify
FB05287,2018,3,5,1,live_video,0.330926,1.269166,policy_shift,163,341,173,109,53,0,1,0,0,share_amplify
FB05288,2018,3,4,7,live_video,0.330926,1.269166,policy_shift,150,398,187,105,38,2,3,1,1,share_amplify
FB05289,2018,3,4,1,live_video,0.330926,1.269166,policy_shift,115,281,151,81,33,0,0,1,0,share_amplify
FB05291,2018,3,3,1,live_video,0.330926,1.269166,policy_shift,168,703,160,116,49,0,3,0,0,share_amplify
FB05292,2018,3,2,6,live_video,0.330926,1.269166,policy_shift,158,623,155,114,37,1,2,2,2,share_amplify
FB05295,2018,3,1,7,live_video,0.330926,1.269166,policy_shift,182,353,126,125,50,2,4,0,1,share_amplify
FB05297,2018,3,1,0,live_video,0.330926,1.269166,policy_shift,164,447,170,117,39,3,4,0,1,share_amplify
FB05298,2018,3,0,23,product_photo,0.607618,0.550000,regular,23,0,0,23,0,0,0,0,0,routine_watch
FB05299,2018,3,0,23,product_photo,0.607618,0.550000,regular,7,0,0,7,0,0,0,0,0,routine_watch
FB05302,2018,3,0,1,live_video,0.330926,1.269166,policy_shift,143,417,163,95,41,3,4,0,0,share_amplify
FB05304,2018,3,6,23,product_photo,0.607618,0.550000,regular,8,0,1,7,1,0,0,0,0,routine_watch
FB05305,2018,3,6,7,live_video,0.330926,1.269166,policy_shift,144,383,196,87,54,0,3,0,0,share_amplify
FB05306,2018,3,6,1,live_video,0.330926,1.269166,policy_shift,158,324,215,119,33,1,5,0,0,share_amplify
FB05310,2018,3,5,2,product_photo,0.607618,0.550000,regular,26,0,1,26,0,0,0,0,0,routine_watch
FB05315,2018,3,4,1,live_video,0.330926,1.269166,policy_shift,29,0,1,29,0,0,0,0,0,routine_watch
FB05316,2018,3,4,1,live_video,0.330926,1.269166,policy_shift,151,328,135,92,52,0,3,0,4,share_amplify
FB05318,2018,3,3,6,live_video,0.330926,1.269166,policy_shift,145,142,97,93,52,0,0,0,0,emotion_nurture
FB05319,2018,3,3,1,live_video,0.330926,1.269166,policy_shift,150,388,201,98,47,0,4,0,1,share_amplify
FB05321,2018,3,2,6,live_video,0.330926,1.269166,policy_shift,193,631,206,133,57,2,0,1,0,share_amplify
FB05322,2018,3,2,1,live_video,0.330926,1.269166,policy_shift,214,530,209,141,65,4,3,0,1,share_amplify
FB05323,2018,3,1,7,product_photo,0.607618,0.550000,regular,24,1,0,23,1,0,0,0,0,routine_watch
FB05326,2018,3,1,1,live_video,0.330926,1.269166,policy_shift,173,429,166,132,37,2,0,2,0,share_amplify
FB05328,2018,3,0,7,live_video,0.330926,1.269166,policy_shift,190,511,197,142,46,0,1,0,1,share_amplify
FB05333,2018,3,6,1,live_video,0.330926,1.269166,policy_shift,98,346,142,68,28,1,1,0,0,share_amplify
FB05334,2018,3,5,7,live_video,0.330926,1.269166,policy_shift,30,0,4,30,0,0,0,0,0,share_amplify
FB05335,2018,3,5,7,live_video,0.330926,1.269166,policy_shift,157,499,220,128,24,1,4,0,0,share_amplify
FB05337,2018,3,4,7,live_video,0.330926,1.269166,policy_shift,125,323,146,84,40,0,1,0,0,share_amplify
FB05338,2018,3,4,1,live_video,0.330926,1.269166,policy_shift,170,472,200,122,45,1,2,0,0,share_amplify
FB05342,2018,3,3,6,live_video,0.330926,1.269166,policy_shift,144,347,119,84,56,2,1,0,1,emotion_nurture
FB05345,2018,3,2,7,product_photo,0.607618,0.550000,regular,27,0,0,27,0,0,0,0,0,routine_watch
FB05348,2018,3,1,23,product_photo,0.607618,0.550000,regular,23,1,0,22,1,0,0,0,0,routine_watch
FB05349,2018,3,1,8,product_photo,0.607618,0.550000,regular,32,1,0,32,0,0,0,0,0,share_amplify
FB05350,2018,3,1,7,live_video,0.330926,1.269166,policy_shift,152,333,104,98,49,1,2,1,1,emotion_nurture
FB05351,2018,3,1,2,product_photo,0.607618,0.550000,regular,21,1,0,21,0,0,0,0,0,routine_watch
FB05353,2018,3,0,8,product_photo,0.607618,0.550000,regular,38,1,0,38,0,0,0,0,0,share_amplify
FB05356,2018,3,6,7,live_video,0.330926,1.269166,policy_shift,189,442,202,115,66,4,2,2,0,share_amplify
FB05357,2018,3,6,1,product_photo,0.607618,0.550000,regular,22,1,0,21,1,0,0,0,0,routine_watch
FB05358,2018,3,6,1,live_video,0.330926,1.269166,policy_shift,194,419,218,110,83,0,0,0,1,share_amplify
FB05360,2018,3,5,1,live_video,0.330926,1.269166,policy_shift,232,567,302,137,90,0,2,0,3,share_amplify
FB05363,2018,3,4,1,live_video,0.330926,1.269166,policy_shift,169,436,147,121,44,3,0,1,0,share_amplify
FB05364,2018,3,3,7,live_video,0.330926,1.269166,policy_shift,42,0,5,41,0,0,1,0,0,share_amplify
FB05365,2018,3,3,7,live_video,0.330926,1.269166,policy_shift,207,995,191,127,78,1,1,0,0,share_amplify
FB05367,2018,3,3,1,live_video,0.330926,1.269166,policy_shift,208,502,156,133,71,2,1,0,1,emotion_nurture
FB05368,2018,3,2,7,live_video,0.330926,1.269166,policy_shift,71,0,11,71,0,0,0,0,0,share_amplify
FB05369,2018,3,2,7,live_video,0.330926,1.269166,policy_shift,218,469,182,130,85,0,1,1,1,emotion_nurture
FB05370,2018,3,2,2,product_photo,0.607618,0.550000,regular,5,0,0,5,0,0,0,0,0,routine_watch
FB05372,2018,3,2,1,live_video,0.330926,1.269166,policy_shift,172,501,227,103,66,1,2,0,0,share_amplify
FB05375,2018,3,1,1,live_video,0.330926,1.269166,policy_shift,219,590,125,160,55,1,2,0,1,share_amplify
FB05378,2018,3,0,7,live_video,0.330926,1.269166,policy_shift,158,853,241,96,60,1,1,0,0,share_amplify
FB05379,2018,3,0,1,live_video,0.330926,1.269166,policy_shift,226,524,133,117,106,2,0,0,1,emotion_nurture
FB05380,2018,3,6,7,live_video,0.330926,1.269166,policy_shift,163,857,195,111,51,0,1,0,0,share_amplify
FB05384,2018,3,5,2,product_photo,0.607618,0.550000,regular,18,0,0,18,0,0,0,0,0,routine_watch
FB05386,2018,3,4,6,live_video,0.330926,1.269166,policy_shift,128,630,140,79,44,0,5,0,0,share_amplify
FB05387,2018,3,4,1,live_video,0.330926,1.269166,policy_shift,14,0,0,14,0,0,0,0,0,routine_watch
FB05388,2018,3,4,1,live_video,0.330926,1.269166,policy_shift,114,324,148,68,43,0,3,0,0,share_amplify
FB05389,2018,3,3,7,live_video,0.330926,1.269166,policy_shift,153,423,104,77,73,0,2,1,0,emotion_nurture
FB05391,2018,2,2,1,live_video,0.330926,1.269166,policy_shift,143,1366,203,101,42,0,0,0,0,share_amplify
FB05397,2018,2,0,7,live_video,0.330926,1.269166,policy_shift,222,1800,183,142,67,3,8,2,0,conversation_service
FB05399,2018,2,0,1,live_video,0.330926,1.269166,policy_shift,149,429,117,95,50,2,2,0,0,share_amplify
FB05400,2018,2,6,8,product_photo,0.607618,0.550000,regular,29,0,0,29,0,0,0,0,0,routine_watch
FB05402,2018,2,6,7,live_video,0.330926,1.269166,policy_shift,54,48,40,43,11,0,0,0,0,share_amplify
FB05405,2018,2,5,7,product_photo,0.607618,0.550000,regular,30,0,0,30,0,0,0,0,0,routine_watch
FB05409,2018,2,4,8,product_photo,0.607618,0.550000,regular,38,0,1,38,0,0,0,0,0,share_amplify
FB05413,2018,2,3,22,product_photo,0.607618,0.550000,regular,19,0,0,19,0,0,0,0,0,routine_watch
FB05414,2018,2,3,8,product_photo,0.607618,0.550000,regular,35,0,0,35,0,0,0,0,0,share_amplify
FB05417,2018,2,2,7,live_video,0.330926,1.269166,policy_shift,179,489,114,116,62,0,1,0,0,emotion_nurture
FB05418,2018,2,2,2,product_photo,0.607618,0.550000,regular,34,1,0,34,0,0,0,0,0,share_amplify
FB05419,2018,2,2,1,live_video,0.330926,1.269166,policy_shift,30,0,3,29,0,0,1,0,0,share_amplify
FB05422,2018,2,1,7,live_video,0.330926,1.269166,policy_shift,41,0,4,41,0,0,0,0,0,share_amplify
FB05423,2018,2,1,1,live_video,0.330926,1.269166,policy_shift,230,906,215,158,65,1,4,1,1,share_amplify
FB05424,2018,2,0,1,live_video,0.330926,1.269166,policy_shift,236,703,141,155,76,2,3,0,0,emotion_nurture
FB05426,2018,2,6,1,live_video,0.330926,1.269166,policy_shift,4,0,0,4,0,0,0,0,0,routine_watch
FB05427,2018,2,6,1,live_video,0.330926,1.269166,policy_shift,160,466,201,100,54,0,6,0,0,share_amplify
FB05429,2018,2,5,1,product_photo,0.607618,0.550000,regular,76,2,1,76,0,0,0,0,0,share_amplify
FB05430,2018,2,5,1,live_video,0.330926,1.269166,policy_shift,201,672,154,131,67,2,0,0,1,share_amplify
FB05431,2018,2,4,8,product_photo,0.607618,0.550000,regular,44,0,0,44,0,0,0,0,0,share_amplify
FB05432,2018,2,4,8,product_photo,0.607618,0.550000,regular,29,1,1,29,0,0,0,0,0,share_amplify
FB05434,2018,2,4,1,live_video,0.330926,1.269166,policy_shift,232,457,113,140,76,0,12,1,3,emotion_nurture
FB05437,2018,2,3,1,live_video,0.330926,1.269166,policy_shift,203,536,130,124,74,3,2,0,0,emotion_nurture
FB05439,2018,2,1,7,product_photo,0.607618,0.550000,regular,59,0,0,58,1,0,0,0,0,emotion_nurture
FB05440,2018,2,1,1,live_video,0.330926,1.269166,policy_shift,174,346,115,106,65,0,3,0,0,emotion_nurture
FB05444,2018,2,0,1,product_photo,0.607618,0.550000,regular,72,2,0,71,1,0,0,0,0,emotion_nurture
FB05445,2018,2,0,1,live_video,0.330926,1.269166,policy_shift,256,546,135,161,91,1,3,0,0,emotion_nurture
FB05450,2018,2,5,2,product_photo,0.607618,0.550000,regular,38,3,0,38,0,0,0,0,0,conversation_service
FB05451,2018,2,5,1,live_video,0.330926,1.269166,policy_shift,14,0,4,14,0,0,0,0,0,routine_watch
FB05452,2018,2,5,1,live_video,0.330926,1.269166,policy_shift,113,592,127,92,18,2,1,0,0,share_amplify
FB05453,2018,2,4,7,live_video,0.330926,1.269166,policy_shift,239,408,162,168,68,1,1,0,1,share_amplify
FB05454,2018,2,4,2,product_photo,0.607618,0.550000,regular,37,1,1,37,0,0,0,0,0,share_amplify
FB05455,2018,2,4,1,live_video,0.330926,1.269166,policy_shift,242,415,112,158,78,0,5,0,1,emotion_nurture
FB05459,2018,2,3,7,live_video,0.330926,1.269166,policy_shift,184,941,162,119,62,0,2,1,0,share_amplify
FB05460,2018,2,3,2,product_photo,0.607618,0.550000,regular,32,0,1,32,0,0,0,0,0,share_amplify
FB05463,2018,2,2,1,live_video,0.330926,1.269166,policy_shift,179,454,113,125,52,0,2,0,0,share_amplify
FB05465,2018,2,1,7,live_video,0.330926,1.269166,policy_shift,123,356,109,81,39,1,1,1,0,share_amplify
FB05466,2018,2,1,7,live_video,0.330926,1.269166,policy_shift,52,39,14,39,12,1,0,0,0,emotion_nurture
FB05468,2018,2,0,7,live_video,0.330926,1.269166,policy_shift,170,726,148,100,64,2,3,1,0,emotion_nurture
FB05469,2018,2,0,2,product_photo,0.607618,0.550000,regular,50,4,3,50,0,0,0,0,0,share_amplify
FB05472,2018,2,0,1,live_video,0.330926,1.269166,policy_shift,206,378,149,137,67,0,2,0,0,emotion_nurture
FB05475,2018,2,5,8,product_photo,0.607618,0.550000,regular,19,0,0,19,0,0,0,0,0,routine_watch
FB05480,2018,2,5,1,live_video,0.330926,1.269166,policy_shift,122,307,70,93,24,0,3,1,1,share_amplify
FB05483,2018,2,4,1,live_video,0.330926,1.269166,policy_shift,152,358,121,94,54,2,2,0,0,emotion_nurture
FB05484,2018,2,3,7,live_video,0.330926,1.269166,policy_shift,170,793,194,120,43,2,5,0,0,share_amplify
FB05485,2018,2,3,1,live_video,0.330926,1.269166,policy_shift,165,1630,169,119,42,0,3,1,0,conversation_service
FB05486,2018,1,2,23,product_photo,0.607618,0.550000,regular,552,0,3,551,1,0,0,0,0,share_amplify
FB05488,2018,1,2,2,product_photo,0.607618,0.550000,regular,172,9,2,169,1,2,0,0,0,emotion_nurture
FB05490,2018,1,1,23,product_photo,0.607618,0.550000,regular,9,0,0,9,0,0,0,0,0,routine_watch
FB05492,2018,1,1,8,product_photo,0.607618,0.550000,regular,27,0,0,27,0,0,0,0,0,routine_watch
FB05493,2018,1,1,8,product_photo,0.607618,0.550000,regular,477,3,0,475,2,0,0,0,0,emotion_nurture
FB05495,2018,1,1,2,product_photo,0.607618,0.550000,regular,7,0,0,7,0,0,0,0,0,routine_watch
FB05496,2018,1,1,1,product_photo,0.607618,0.550000,regular,250,1,0,248,1,0,1,0,0,emotion_nurture
FB05497,2018,1,1,1,live_video,0.330926,1.269166,policy_shift,175,1196,230,126,49,0,0,0,0,share_amplify
FB05498,2018,1,0,22,live_video,0.330926,1.269166,policy_shift,129,215,145,97,30,0,1,0,1,share_amplify
FB05499,2018,1,0,7,live_video,0.330926,1.269166,policy_shift,202,1311,175,126,70,2,3,0,1,conversation_service
FB05503,2018,1,6,7,live_video,0.330926,1.269166,policy_shift,164,1819,163,95,61,1,6,0,1,conversation_service
FB05504,2018,1,6,1,live_video,0.330926,1.269166,policy_shift,173,1214,244,106,64,1,2,0,0,share_amplify
FB05505,2018,1,5,22,live_video,0.330926,1.269166,policy_shift,177,706,186,98,77,0,2,0,0,share_amplify
FB05506,2018,1,5,21,live_video,0.330926,1.269166,policy_shift,47,7,17,45,2,0,0,0,0,share_amplify
FB05507,2018,1,5,7,live_video,0.330926,1.269166,policy_shift,242,744,193,154,85,0,3,0,0,emotion_nurture
FB05511,2018,1,4,1,live_video,0.330926,1.269166,policy_shift,8,0,0,8,0,0,0,0,0,routine_watch
FB05512,2018,1,4,1,live_video,0.330926,1.269166,policy_shift,238,815,165,136,96,2,3,1,0,emotion_nurture
FB05515,2018,1,3,2,product_photo,0.607618,0.550000,regular,29,4,0,29,0,0,0,0,0,conversation_service
FB05517,2018,1,3,1,live_video,0.330926,1.269166,policy_shift,46,0,0,45,1,0,0,0,0,emotion_nurture
FB05519,2018,1,2,22,product_photo,0.607618,0.550000,regular,209,0,1,203,3,3,0,0,0,emotion_nurture
FB05521,2018,1,2,7,live_video,0.330926,1.269166,policy_shift,290,915,240,166,119,2,2,1,0,emotion_nurture
FB05522,2018,1,2,1,product_photo,0.607618,0.550000,regular,41,0,1,40,1,0,0,0,0,emotion_nurture
FB05525,2018,1,1,8,product_photo,0.607618,0.550000,regular,143,0,1,143,0,0,0,0,0,share_amplify
FB05527,2018,1,1,2,product_photo,0.607618,0.550000,regular,13,0,0,13,0,0,0,0,0,routine_watch
FB05530,2018,1,0,7,live_video,0.330926,1.269166,policy_shift,345,1019,162,237,105,0,2,1,0,emotion_nurture
FB05533,2018,1,6,7,live_video,0.330926,1.269166,policy_shift,168,718,172,91,74,1,2,0,0,share_amplify
FB05535,2018,1,6,1,live_video,0.330926,1.269166,policy_shift,257,1096,206,143,110,0,2,0,2,emotion_nurture
FB05536,2018,1,5,6,live_video,0.330926,1.269166,policy_shift,316,1080,194,177,135,1,2,0,1,emotion_nurture
FB05538,2018,1,5,1,live_video,0.330926,1.269166,policy_shift,281,809,171,181,97,1,2,0,0,emotion_nurture
FB05542,2018,1,3,7,live_video,0.330926,1.269166,policy_shift,239,1270,194,145,87,1,5,1,0,emotion_nurture
FB05543,2018,1,3,1,live_video,0.330926,1.269166,policy_shift,270,898,233,174,91,2,3,0,0,share_amplify
FB05547,2018,1,2,1,product_photo,0.607618,0.550000,regular,26,0,0,26,0,0,0,0,0,routine_watch
FB05550,2018,1,1,7,live_video,0.330926,1.269166,policy_shift,258,1008,261,149,108,1,0,0,0,share_amplify
FB05553,2018,1,0,22,product_photo,0.607618,0.550000,regular,23,1,0,23,0,0,0,0,0,routine_watch
FB05554,2018,1,0,8,product_photo,0.607618,0.550000,regular,60,4,0,60,0,0,0,0,0,conversation_service
FB05556,2018,1,0,7,live_video,0.330926,1.269166,policy_shift,268,1820,298,180,85,1,2,0,0,share_amplify
FB05559,2018,1,0,1,live_video,0.330926,1.269166,policy_shift,239,938,212,163,71,1,3,0,1,share_amplify
FB05567,2018,1,4,7,live_video,0.330926,1.269166,policy_shift,294,1689,284,185,103,1,4,1,0,share_amplify
FB05570,2018,1,3,8,product_photo,0.607618,0.550000,regular,14,0,0,13,1,0,0,0,0,routine_watch
FB05573,2018,1,2,8,product_photo,0.607618,0.550000,regular,18,0,0,17,1,0,0,0,0,routine_watch
FB05574,2018,1,2,7,live_video,0.330926,1.269166,policy_shift,292,1425,264,162,119,2,7,1,1,emotion_nurture
FB05577,2018,1,2,1,product_photo,0.607618,0.550000,regular,34,1,0,32,2,0,0,0,0,emotion_nurture
FB05578,2018,1,2,1,live_video,0.330926,1.269166,policy_shift,303,1003,242,160,137,2,2,1,1,emotion_nurture
FB05581,2018,1,1,1,live_video,0.330926,1.269166,policy_shift,315,1050,274,164,143,3,2,1,2,emotion_nurture
FB05582,2018,1,0,22,product_photo,0.607618,0.550000,regular,27,0,0,27,0,0,0,0,0,routine_watch
FB05587,2018,1,0,1,live_video,0.330926,1.269166,policy_shift,212,916,198,131,79,1,1,0,0,share_amplify
FB05588,2018,1,6,7,live_video,0.330926,1.269166,policy_shift,440,1112,322,256,176,3,3,0,2,emotion_nurture
FB05591,2018,1,5,8,product_photo,0.607618,0.550000,regular,29,0,2,29,0,0,0,0,0,share_amplify
FB05592,2018,1,5,8,product_photo,0.607618,0.550000,regular,27,0,1,27,0,0,0,0,0,routine_watch
FB05598,2018,1,4,7,live_video,0.330926,1.269166,policy_shift,398,1942,322,196,198,0,4,0,0,emotion_nurture
FB05599,2018,1,4,2,product_photo,0.607618,0.550000,regular,18,0,0,18,0,0,0,0,0,routine_watch
FB05601,2018,1,4,1,live_video,0.330926,1.269166,policy_shift,265,1138,254,140,120,0,2,1,2,emotion_nurture
FB05604,2018,1,3,1,live_video,0.330926,1.269166,policy_shift,264,1487,279,167,95,1,1,0,0,share_amplify
FB05606,2018,1,2,22,product_photo,0.607618,0.550000,regular,13,0,0,13,0,0,0,0,0,routine_watch
FB05608,2018,1,2,7,live_video,0.330926,1.269166,policy_shift,392,1972,312,214,168,3,4,2,1,emotion_nurture
FB05609,2018,1,2,1,live_video,0.330926,1.269166,policy_shift,266,736,229,168,94,0,2,2,0,emotion_nurture
FB05612,2018,1,1,7,live_video,0.330926,1.269166,policy_shift,359,1092,242,203,151,2,2,0,1,emotion_nurture
FB05613,2018,1,1,1,live_video,0.330926,1.269166,policy_shift,331,1017,285,177,146,1,3,2,2,emotion_nurture
FB05616,2017,12,5,1,product_photo,0.607618,0.550000,regular,7,0,2,7,0,0,0,0,0,routine_watch
FB05618,2017,12,4,23,product_photo,0.607618,0.550000,regular,22,1,0,21,0,1,0,0,0,routine_watch
FB05621,2017,12,4,8,product_photo,0.607618,0.550000,regular,22,0,0,22,0,0,0,0,0,routine_watch
FB05622,2017,12,4,8,product_photo,0.607618,0.550000,regular,21,1,0,21,0,0,0,0,0,routine_watch
FB05630,2017,12,4,1,live_video,0.330926,1.269166,policy_shift,39,0,0,39,0,0,0,0,0,share_amplify
FB05634,2017,12,3,23,product_photo,0.607618,0.550000,regular,5,0,0,5,0,0,0,0,0,routine_watch
FB05637,2017,12,3,7,live_video,0.330926,1.269166,policy_shift,199,603,199,134,63,2,0,0,0,share_amplify
FB05640,2017,12,3,2,product_photo,0.607618,0.550000,regular,12,0,0,12,0,0,0,0,0,routine_watch
FB05641,2017,12,3,1,product_photo,0.607618,0.550000,regular,46,2,2,45,1,0,0,0,0,share_amplify
FB05643,2017,12,2,8,product_photo,0.607618,0.550000,regular,16,2,1,16,0,0,0,0,0,routine_watch
FB05644,2017,12,2,7,product_photo,0.607618,0.550000,regular,18,0,0,17,0,0,1,0,0,routine_watch
FB05647,2017,12,2,2,product_photo,0.607618,0.550000,regular,13,0,0,12,1,0,0,0,0,routine_watch
FB05650,2017,12,2,2,product_photo,0.607618,0.550000,regular,13,0,0,12,1,0,0,0,0,routine_watch
FB05651,2017,12,2,2,product_photo,0.607618,0.550000,regular,9,0,0,9,0,0,0,0,0,routine_watch
FB05653,2017,12,2,1,live_video,0.330926,1.269166,policy_shift,240,1212,374,153,81,2,2,2,0,share_amplify
FB05664,2017,12,1,7,live_video,0.330926,1.269166,policy_shift,229,695,251,134,87,1,7,0,0,share_amplify
FB05665,2017,12,1,7,product_photo,0.607618,0.550000,regular,10,0,0,10,0,0,0,0,0,routine_watch
