case_id,policy_id,cluster,event_id,state_id,next_state,reward,cost,target_prob,behavior_prob,noise_a,source_id
public-009,P3,3,event::08:2:3:0:5,S08_00,S08_01,0.89291345717676396,0.23371102107900388,0.93837894319068305,0.4819485989564814,-858.436627193,noise::0169102956
public-007,P3,1,event::06:2:1:4:1,S06_04,S06_03,0.60159655269363999,0.28151724478188678,0.31695885438852595,0.20361293510197062,-404.81966339,noise::8846699505
public-014,P4,2,event::13:3:2:5:4,S13_05,S13_05,1.1819635220700495,0.30313463656274375,0.28990173996381774,0.54666026638833431,134.298691382,noise::4536956129
public-001,P1,0,event::00:0:0:1:4,S00_01,S00_02,0.87295796749483989,0.24014234143371158,0.44728119290145724,0.55337882738259991,564.649712637,noise::8985369522
public-004,P1,4,event::03:0:4:3:2,S03_03,S03_06,0.68054884753980516,0.28394312245224379,0.16660900389129049,0.46362653679235144,-142.541009279,noise::4567533132
public-002,P4,4,event::01:3:4:1:7,S01_01,S01_01,0.92550021528779847,0.23955328989633851,0.63648466426385453,0.48005943359580683,122.534395044,noise::4518879957
public-013,P1,2,event::12:0:2:5:2,S12_05,S12_00,0.68508744990485426,0.30632106013405019,0.18671343237531912,0.040728475010171614,27.2752916043,noise::8909230173
public-013,P2,4,event::12:1:4:5:7,S12_05,S12_00,0.73906416198613156,0.28819458722129215,0.083367335022845893,0.54177285556001364,-158.184413657,noise::3018537844
public-008,P1,1,event::07:0:1:0:8,S07_00,S07_02,0.59113047461596469,0.23508620923455337,0.54051215923127927,0.056484126003229336,-876.093814111,noise::8860969137
public-003,P1,2,event::02:0:2:5:4,S02_05,S02_02,0.55541040769261807,0.29512628062667978,0.50624097423951053,0.60561748928955794,-792.607244041,noise::7993424547
public-011,P3,0,event::10:2:0:1:8,S10_01,S10_03,0.46786976345988984,0.23994453534558002,0.89666643355056219,0.53519953394306308,675.799056122,noise::7946739995
public-007,P4,2,event::06:3:2:1:7,S06_01,S06_03,-0.013118153141631395,0.22621581469438165,0.44747829510293391,0.18131210108168197,-638.183077405,noise::3865624660
public-001,P1,3,event::00:0:3:6:7,S00_06,S00_04,0.47240507782485774,0.31848293596407284,0.67065211697623406,0.56267100842637552,135.182569719,noise::4324807768
public-005,P4,5,event::04:3:5:5:1,S04_05,S04_01,1.3617770032832703,0.30359586600396354,0.68769092906063811,0.57888828217014832,364.95659371,noise::1030839668
public-014,P4,0,event::13:3:0:0:2,S13_00,S13_02,0.57162095179502026,0.22229500561178381,0.33655487430061165,0.53335775363987492,-990.576122588,noise::1422272401
public-013,P3,3,event::12:2:3:0:3,S12_00,S12_01,0.99794000001279004,0.20391794748583741,0.57559216796360413,0.57494102784303536,-627.323815791,noise::0681484862
public-009,P3,4,event::08:2:4:3:3,S08_03,S08_03,1.1043251863054042,0.25348274432181978,0.05193013068356761,0.53930339169302777,529.267734042,noise::6746898815
public-007,P1,0,event::06:0:0:3:5,S06_03,S06_06,0.62491265239032789,0.27782918243035548,0.76677064010392681,0.16720928212728414,194.693037966,noise::2390655428
public-001,P1,1,event::00:0:1:1:0,S00_01,S00_02,0.89843814109064535,0.22821451496991144,0.049287235925170925,0.56976918483849115,-875.111403129,noise::3873098568
public-004,P3,2,event::03:2:2:5:3,S03_05,S03_06,0.70721874759562331,0.27967372799871965,0.34939712496560399,0.79214194296694396,-335.592605492,noise::2581451146
public-010,P3,3,event::09:2:3:5:4,S09_05,S09_05,1.0169271953360344,0.30284958082896674,0.84721662535470954,0.74991224391479461,-417.831592889,noise::7109243642
public-002,P1,1,event::01:0:1:1:6,S01_01,S01_00,0.5764463744945203,0.23254175289879886,0.034164425993934877,0.66612004532515923,590.820779931,noise::9121185352
public-013,P1,3,event::12:0:3:1:1,S12_01,S12_02,0.82999500761719158,0.22863481594656251,0.39512780328284036,0.51476588209887919,-174.336479133,noise::7204422200
public-012,P1,3,event::11:0:3:2:0,S11_02,S11_05,0.798283394276326,0.23061324982885048,0.54337352259134575,0.13298397467145279,-772.216321142,noise::0268960307
public-013,P2,3,event::12:1:3:4:5,S12_04,S12_06,1.3173321925955219,0.29144390099703377,0.36138202789382168,0.24457436761094409,992.080375317,noise::6848149230
public-001,P3,4,event::00:2:4:0:0,S00_00,S00_05,0.70370338504182584,0.21624157508307829,0.13423884108662229,0.71941856395174464,722.702923534,noise::6219516661
public-010,P3,4,event::09:2:4:3:8,S09_03,S09_03,1.077324941357567,0.27256237645328241,0.67473350822355993,0.429089690152896,-477.254630177,noise::1109059908
public-004,P3,3,event::03:2:3:3:7,S03_03,S03_01,0.46893669899185919,0.27304911768746287,0.10406815907851391,0.80536816233925879,-759.295392994,noise::5204436102
public-007,P3,1,event::06:2:1:5:0,S06_05,S06_06,0.76969098614289644,0.28222942079671054,0.41880106188424659,0.531273720679452,912.122091577,noise::4849817341
public-002,P3,1,event::01:2:1:2:4,S01_02,S01_03,0.82937903369626487,0.24424649075690838,0.75086612721502399,0.1733227702073066,-617.587426496,noise::4671357331
public-003,P2,2,event::02:1:2:3:3,S02_03,S02_03,0.4689586867060983,0.26230956464190008,0.53698623930534539,0.62625203105673022,560.672730944,noise::9494213118
public-006,P2,0,event::05:1:0:2:2,S05_02,S05_00,1.1035443512774052,0.25210703909240295,0.2283113999409494,0.42206812132070337,227.446493213,noise::6813437384
public-014,P1,3,event::13:0:3:0:1,S13_00,S13_02,0.66485026763146315,0.21709677521564055,0.11802393148556267,0.47150048968980407,-922.981321288,noise::0530966194
public-005,P2,1,event::04:1:1:5:5,S04_05,S04_01,0.48237348839406008,0.30475011629442295,0.62372024070969445,0.085484588252268706,67.0262960488,noise::5563623711
public-012,P3,2,event::11:2:2:4:1,S11_04,S11_05,0.81245377539667152,0.28088798962655326,0.090359773315837527,0.48656332844132771,-501.602563673,noise::2544611262
public-009,P3,4,event::08:2:4:0:8,S08_00,S08_01,0.98864922850287551,0.23144628755922933,0.29874272881665859,0.60031655541691742,194.235869314,noise::1740653042
public-005,P1,1,event::04:0:1:5:5,S04_05,S04_00,0.65711246795007494,0.29734274881832301,0.26706224420260616,0.63996980376474311,-764.321188373,noise::7340216772
public-011,P1,1,event::10:0:1:0:5,S10_00,S10_01,0.49347458033186842,0.23117917984956862,0.15068362581527414,0.44682505395862404,-699.534691488,noise::6231976123
public-014,P3,4,event::13:2:4:5:7,S13_05,S13_02,0.781796508651178,0.2883089115855913,0.82324459201934519,0.48073099328394864,873.280107627,noise::4468755233
public-013,P2,2,event::12:1:2:0:3,S12_00,S12_02,1.0338995414691603,0.20742062041773618,0.94772183879761607,0.36206657524144087,141.446157063,noise::6451016817
public-005,P1,2,event::04:0:2:2:6,S04_02,S04_02,0.7312956961273015,0.24381940157686535,0.044987584896469632,0.71394628864012655,-465.3343389,noise::5922425394
public-012,P4,0,event::11:3:0:3:4,S11_03,S11_04,0.73078157778958519,0.26836760803501025,0.4673244033804243,0.73056306048062325,131.838217306,noise::8814078837
public-011,P3,2,event::10:2:2:1:0,S10_01,S10_04,0.72659519782183157,0.22287363752084735,0.22693164181784409,0.58977547082818527,100.743752635,noise::3173576966
public-001,P1,3,event::00:0:3:2:7,S00_02,S00_02,0.62150235524041264,0.24081561649673985,0.3035175405480266,0.42185072178060407,-867.666331817,noise::6357539803
public-003,P2,2,event::02:1:2:0:5,S02_00,S02_02,0.36463730942314554,0.2320818625204962,0.70116422058689787,0.12598190007466159,-804.058905872,noise::5153663238
public-014,P2,1,event::13:1:1:0:4,S13_00,S13_02,0.60077786489423102,0.21218009861136194,0.86610465880008047,0.042648294926426238,441.782176849,noise::2099019656
public-014,P3,0,event::13:2:0:4:0,S13_04,S13_05,0.64241181505106115,0.26356073186770984,0.13491404238136151,0.40826899031166447,-970.173904299,noise::5696905595
public-003,P2,4,event::02:1:4:5:4,S02_05,S02_01,0.82889882745787702,0.28510537742749514,0.8168594677341624,0.64304541595233355,-111.597964383,noise::1854187780
public-012,P3,1,event::11:2:1:1:1,S11_01,S11_02,0.62952681861024429,0.24340193867427773,0.36476915015261352,0.42273814196622483,-189.285142645,noise::1213394750
public-002,P4,4,event::01:3:4:4:1,S01_04,S01_00,0.90866802494523657,0.28403941643108399,0.90549831910245426,0.72006113649220294,7.01780789649,noise::3234040685
public-012,P1,3,event::11:0:3:3:3,S11_03,S11_05,0.62267615242257568,0.25283538901220065,0.41185452848063747,0.22355976252400322,-383.673963866,noise::0213257776
public-005,P2,5,event::04:1:5:1:0,S04_01,S04_00,1.0444027397063815,0.2260933869196044,0.72648421793394236,0.03257028863460612,774.528774603,noise::4509677504
public-010,P4,4,event::09:3:4:5:3,S09_05,S09_00,1.1479908686153206,0.27795726697659062,0.65755636415782981,0.57961971307160409,-755.32570937,noise::6814902039
public-003,P3,4,event::02:2:4:1:2,S02_01,S02_02,0.89183141236327657,0.23991467599610142,0.30091084953274055,0.40519518077450417,-48.9740409995,noise::9833235618
public-013,P4,1,event::12:3:1:0:6,S12_00,S12_02,0.70860367128149726,0.21581337024127714,0.38594886993272876,0.59611566566206209,711.33198131,noise::6869993342
public-009,P1,3,event::08:0:3:2:0,S08_02,S08_02,0.82368005832724966,0.23881103016016192,0.91927513509507397,0.29546790566358844,-282.703018916,noise::3823209377
public-004,P3,4,event::03:2:4:1:2,S03_01,S03_02,0.95649440273363806,0.24309308365810059,0.29107184830520666,0.5799707246737873,726.559653222,noise::6739888591
public-005,P4,5,event::04:3:5:3:4,S04_03,S04_04,1.6522125642612204,0.26389922366318513,0.81410421595643456,0.34184098664926571,-59.1770925715,noise::7249621801
public-002,P2,4,event::01:1:4:1:4,S01_01,S01_03,0.64331174487724008,0.24402533749310365,0.3274474211364034,0.41005080859803339,-557.41239667,noise::6684669471
public-012,P4,0,event::11:3:0:3:3,S11_03,S11_05,0.38042882615305013,0.2498278221420073,0.26138412466427874,0.11338428943498718,343.55849081,noise::7077196138
public-010,P4,4,event::09:3:4:1:8,S09_01,S09_03,1.3406448511298015,0.24720459962928093,0.6293198223116705,0.25551628833606227,-300.134281539,noise::9868611316
public-008,P1,4,event::07:0:4:1:2,S07_01,S07_03,0.60096183113417179,0.24661033534455679,0.75314391502338407,0.66317850451746074,530.232319548,noise::2990000464
public-005,P1,4,event::04:0:4:3:3,S04_03,S04_04,0.93275254155616927,0.25004656569986822,0.20392083294080332,0.63752924284165879,918.210536741,noise::8340203697
public-010,P1,3,event::09:0:3:5:0,S09_05,S09_06,0.94760201734821081,0.28302531379762319,0.80617909460250547,0.78973334727758882,943.245737373,noise::2058524382
public-002,P3,1,event::01:2:1:2:8,S01_02,S01_04,0.87922338795386168,0.25833526821648345,0.3095958650372172,0.65322667978892712,-245.505077879,noise::9673328315
public-011,P1,4,event::10:0:4:5:3,S10_05,S10_01,0.6746073188772006,0.28256953752530029,0.32933770205796353,0.18873617508141852,373.168906044,noise::9724626568
public-006,P2,3,event::05:1:3:1:1,S05_01,S05_03,0.52395987243106545,0.2429600418721849,0.76953321026567789,0.58173907774096556,170.735562404,noise::6610337254
public-006,P1,3,event::05:0:3:5:3,S05_05,S05_00,0.71510858629632734,0.2893618670960082,0.54494529886157395,0.20860575323501945,-416.878971396,noise::0460005750
public-012,P1,4,event::11:0:4:0:7,S11_00,S11_00,0.74612223416190293,0.22576525793281099,0.70786971572251389,0.58385741300571148,-526.982342604,noise::8716750251
public-003,P1,3,event::02:0:3:2:5,S02_02,S02_03,0.53038621735359204,0.26933381074571855,0.89703978795938821,0.60594058352490598,-574.568261814,noise::0491890563
public-011,P2,0,event::10:1:0:3:6,S10_03,S10_05,0.53879751908847096,0.25321097997945236,0.40306114573121465,0.49722445869808723,565.528420517,noise::8506966582
public-002,P3,1,event::01:2:1:2:6,S01_02,S01_04,0.92242001532615381,0.24626452702680693,0.37853600690785849,0.3922329593895672,913.613100524,noise::8694862687
public-011,P1,4,event::10:0:4:4:3,S10_04,S10_02,0.73095758738292249,0.27499700862818255,0.15084732231548539,0.081708968454732744,-55.1572557874,noise::8920724284
public-002,P1,0,event::01:0:0:1:2,S01_01,S01_03,0.58490079829606412,0.2352896353983458,0.22707145005181512,0.44335830930003678,294.412978604,noise::7200330930
public-012,P2,0,event::11:1:0:5:4,S11_05,S11_01,0.41125523465782327,0.30447981004740082,0.074157875557528286,0.60449721964376091,610.719126263,noise::4153911887
public-010,P4,2,event::09:3:2:2:0,S09_02,S09_04,0.81169361195467127,0.24670860502569278,0.84771793719725996,0.51823562275575585,-12.0884509198,noise::0886783975
public-006,P1,1,event::05:0:1:1:1,S05_01,S05_02,0.67950784993156932,0.23532236684121766,0.42454572721309808,0.30673932111417784,-821.703615436,noise::9696180882
public-010,P3,2,event::09:2:2:6:6,S09_06,S09_00,0.75677020145559992,0.30964636543414448,0.7862240008582515,0.79615370885989289,-399.70477058,noise::2366595639
public-004,P1,2,event::03:0:2:4:5,S03_04,S03_05,0.53985953084483362,0.29910374746597002,0.23719909033331255,0.60166654376631878,169.36488333,noise::4895198785
public-009,P2,4,event::08:1:4:0:3,S08_00,S08_01,1.2412977886888175,0.21759083052463651,0.44511495803016393,0.36751833240589099,186.128161463,noise::9947956561
public-008,P1,4,event::07:0:4:3:2,S07_03,S07_04,0.9460082121256268,0.2681836891561214,0.807222891434344,0.053501783939448155,-565.130998174,noise::8354785274
public-007,P4,2,event::06:3:2:2:4,S06_02,S06_03,0.71282943831255996,0.24220608922377543,0.45455951481601975,0.55864280284305812,282.565715717,noise::9679251566
public-013,P3,2,event::12:2:2:1:4,S12_01,S12_02,0.84884074530125542,0.23752070741945347,0.53153996555384142,0.75996331047576215,176.541932114,noise::6342314574
public-004,P2,4,event::03:1:4:6:4,S03_06,S03_00,1.1291628487037928,0.31932692808718732,0.7729032133356899,0.073533960140007931,-779.738010776,noise::3169615623
public-002,P4,0,event::01:3:0:4:1,S01_04,S01_00,1.6822882410250342,0.28854513906091278,0.70479230661044667,0.75156006642706674,940.626220265,noise::7366919715
public-009,P2,1,event::08:1:1:1:4,S08_01,S08_03,0.24762379718324848,0.23764668239496256,0.02515260860080289,0.28509706488852365,-701.496795117,noise::7843221674
public-007,P4,0,event::06:3:0:4:1,S06_04,S06_06,1.2298842202052507,0.2880518638601558,0.61373072189761557,0.30868373317524955,316.148429158,noise::1866728562
public-004,P2,0,event::03:1:0:5:6,S03_05,S03_00,1.2169437231638578,0.27927284427679677,0.20196084640280282,0.12850798945100006,26.9359391218,noise::9560786915
public-005,P1,3,event::04:0:3:1:4,S04_01,S04_03,0.41888302502226499,0.24275142755418333,0.83704607637428541,0.042238149556988423,-495.746583254,noise::2021547397
public-003,P4,0,event::02:3:0:0:2,S02_00,S02_02,1.5423207701511461,0.23501547148970439,0.62465738792326819,0.56484652777110933,-31.6249050933,noise::8019763539
public-002,P3,2,event::01:2:2:0:0,S01_00,S01_01,0.55698639007736972,0.20974029076157458,0.35588349231093441,0.73412701829655647,9.31814408347,noise::4777635888
public-007,P1,3,event::06:0:3:2:4,S06_02,S06_06,0.46011924814628558,0.24556490000916545,0.11910236553443349,0.12886787678071726,-226.357488516,noise::1552178206
public-014,P2,0,event::13:1:0:5:8,S13_05,S13_05,0.59618889787607332,0.29578603541726578,0.24443560165548181,0.27654210390241873,830.546498919,noise::5509721261
public-007,P4,3,event::06:3:3:4:7,S06_04,S06_01,0.75433329851847664,0.28536855651419973,0.42193880577659115,0.30044992884717586,490.385193647,noise::8136831875
public-007,P1,1,event::06:0:1:4:6,S06_04,S06_03,0.70868787881513828,0.27447846144969729,0.30755727967662283,0.054758178380159991,-976.653268491,noise::5233721236
public-001,P1,2,event::00:0:2:2:6,S00_02,S00_01,0.67874888442440751,0.24417164928014159,0.041839659515859065,0.8116709385379568,-609.78904132,noise::0217765425
public-007,P1,3,event::06:0:3:4:4,S06_04,S06_06,0.70768128958001131,0.28230560394337201,0.73653826325314586,0.048239974288674083,915.822721445,noise::6549211268
public-007,P4,4,event::06:3:4:4:3,S06_04,S06_02,1.5311032461434211,0.27672783495288877,0.80067799341502877,0.53527501812152667,993.836095565,noise::0841964721
public-006,P3,0,event::05:2:0:4:8,S05_04,S05_02,0.8728490489061147,0.29306009766496355,0.65001583026432175,0.81496139834086334,-375.95002822,noise::8153835586
public-013,P1,5,event::12:0:5:4:0,S12_04,S12_05,0.63022857980132496,0.27224868244227768,0.8012396975242625,0.40637487954030388,-755.244318935,noise::8763878122
public-006,P2,2,event::05:1:2:0:3,S05_00,S05_00,0.42079224134876764,0.20950158433435656,0.77534310106444793,0.80970678928711126,491.204014005,noise::5258754121
public-006,P3,1,event::05:2:1:5:3,S05_05,S05_01,0.68343077771392169,0.2904950452577611,0.54273385552559461,0.66942403041177623,-714.065818044,noise::0802821463
public-004,P3,0,event::03:2:0:6:4,S03_06,S03_06,1.007821067521915,0.31750530176083758,0.89926013654916104,0.030263675991624588,467.787375307,noise::9805661803
public-006,P2,2,event::05:1:2:4:4,S05_04,S05_03,0.57309810026442309,0.28232927305583794,0.24853080011448955,0.27473250401169846,-565.5405721,noise::5451643869
public-010,P4,3,event::09:3:3:3:4,S09_03,S09_05,1.153986787571214,0.25666264074142991,0.63664513463662875,0.5351406040383283,-195.215933693,noise::2736572393
public-013,P3,0,event::12:2:0:0:1,S12_00,S12_01,0.53206832748751975,0.22880737443267885,0.85906239615373892,0.72799569292880695,-685.227802562,noise::6350444442
public-013,P1,1,event::12:0:1:6:0,S12_06,S12_01,0.67869279569787455,0.301346717609843,0.27083423181157484,0.78138078093942587,611.750726254,noise::9019594669
public-009,P3,2,event::08:2:2:4:5,S08_04,S08_05,0.66219411670640826,0.28100859447436627,0.12389655705757374,0.67570618656760384,-913.119931371,noise::0508522155
public-009,P3,4,event::08:2:4:2:3,S08_02,S08_02,0.9643864048859474,0.24168566502774516,0.40263708151196592,0.17682669539292475,224.891806275,noise::8294473653
public-003,P3,1,event::02:2:1:0:6,S02_00,S02_00,0.76614976413246538,0.20634887405158284,0.81429731524830329,0.2237168323363673,538.526001231,noise::1272396504
public-014,P1,0,event::13:0:0:1:2,S13_01,S13_01,0.74778474212248958,0.25490219495905125,0.70654985018710814,0.066218313142784799,861.818608557,noise::7914254668
public-010,P1,1,event::09:0:1:2:4,S09_02,S09_05,0.47430033751748601,0.25613295513186829,0.93518917577123017,0.15221118703818493,-599.724620658,noise::1748212453
public-010,P2,1,event::09:1:1:2:8,S09_02,S09_04,0.42753231859410734,0.26724029989397408,0.81157514015266963,0.30875953503195036,-93.3918141385,noise::5440482316
public-007,P4,3,event::06:3:3:1:5,S06_01,S06_03,0.79109732118427067,0.25288424448117358,0.49716180778482427,0.72116637066633971,920.687543309,noise::1956160659
public-007,P4,2,event::06:3:2:2:7,S06_02,S06_04,0.40636539751552025,0.24051564688005184,0.18342706516496066,0.52029187199539606,-167.213120504,noise::3244662867
public-013,P4,2,event::12:3:2:2:1,S12_02,S12_04,1.0870185378717234,0.24878554894345131,0.038949580502370414,0.16703792635419484,-897.52459146,noise::9260172293
public-008,P2,4,event::07:1:4:1:2,S07_01,S07_03,0.99647604350043295,0.25405961018487705,0.23458235402266672,0.5398487034661873,-233.337608316,noise::2805984258
public-001,P3,5,event::00:2:5:1:1,S00_01,S00_02,0.94426456290963667,0.23191025764395951,0.71249991088051545,0.71526303936443203,354.302907168,noise::2775617344
public-001,P1,0,event::00:0:0:6:4,S00_06,S00_00,0.65367158647064549,0.30353182958226477,0.60168613537643034,0.46604916762872201,-611.79145764,noise::7780195836
public-011,P4,0,event::10:3:0:1:3,S10_01,S10_03,0.44174811228622696,0.21993199780639611,0.508538483349813,0.46428023844989008,-950.175041565,noise::4346502184
public-009,P1,0,event::08:0:0:5:6,S08_05,S08_01,0.58383734290851885,0.29296862039046184,0.84983679917851895,0.60636613644171766,-500.538718163,noise::2761224657
public-010,P3,0,event::09:2:0:5:3,S09_05,S09_06,0.87314496067282521,0.29121110426882196,0.83343690398143,0.81717580348830898,447.022086943,noise::0260074658
public-003,P4,0,event::02:3:0:3:1,S02_03,S02_05,1.5294900550475741,0.25585610665910913,0.79389654379371066,0.38885908540899727,305.459433808,noise::5319836012
public-003,P4,1,event::02:3:1:5:3,S02_05,S02_01,1.0401513572240975,0.2846969982352866,0.17477872403130279,0.17926738050584021,-879.39108712,noise::8045031305
public-001,P4,3,event::00:3:3:6:7,S00_06,S00_06,-0.18692396352967877,0.31427676283907047,0.71674713409534341,0.7673233578260108,-999.69070301,noise::1893720170
public-001,P4,3,event::00:3:3:2:1,S00_02,S00_04,0.29585072679265334,0.24303594696353936,0.090902035894914662,0.38928218014663124,878.53174304,noise::2764780000
public-013,P4,3,event::12:3:3:1:0,S12_01,S12_06,1.2876293763337179,0.23307007608924871,0.082256442145540704,0.34534693928229709,-724.152239754,noise::1758459510
public-013,P4,0,event::12:3:0:1:2,S12_01,S12_03,0.27697555386552059,0.23612415481145471,0.40662826318618889,0.74728097961570861,251.903308142,noise::5895436299
public-007,P1,0,event::06:0:0:5:2,S06_05,S06_06,0.90200211970370181,0.30171043100728595,0.28647764899634454,0.14953736047933139,-654.754718049,noise::2438885692
public-011,P1,0,event::10:0:0:1:6,S10_01,S10_02,0.76886513519310407,0.23058582743603651,0.68083780394657167,0.52740169348918509,986.477582652,noise::4885050754
public-006,P2,0,event::05:1:0:1:6,S05_01,S05_03,0.94093641930957761,0.22283576540845809,0.87054757241996306,0.41051532584807865,441.84660976,noise::1114864581
public-001,P1,0,event::00:0:0:5:4,S00_05,S00_06,0.88515761581215235,0.29190589293946428,0.69943054690457396,0.35785342093259792,14.7364085541,noise::1460645900
public-008,P2,1,event::07:1:1:5:4,S07_05,S07_01,0.27409108709922064,0.29746673857162753,0.075027539098246152,0.51064513574677917,-833.223140329,noise::4368955367
public-009,P3,4,event::08:2:4:5:7,S08_05,S08_00,0.94391848784486765,0.30429956923611751,0.35339762502842903,0.17318123940034064,853.665209275,noise::9450711564
public-011,P4,1,event::10:3:1:5:2,S10_05,S10_01,0.46943855041757765,0.30597165528776149,0.39593591458067917,0.73252158964368963,-471.5035856,noise::3891123098
public-004,P1,2,event::03:0:2:5:7,S03_05,S03_05,0.71609533810240977,0.28921957079693672,0.68429071553289367,0.53436877080835188,790.542263772,noise::5808066760
public-003,P3,2,event::02:2:2:0:6,S02_00,S02_05,0.52226843309218851,0.20872570402822788,0.6341857869028299,0.48436677868579253,292.027836786,noise::0182546431
public-005,P1,0,event::04:0:0:3:7,S04_03,S04_02,0.50546448544489253,0.26113769280070581,0.33246154414117957,0.52275450123891554,517.632672252,noise::5575857120
public-002,P4,2,event::01:3:2:3:6,S01_03,S01_05,0.25708110241818743,0.2568814297150625,0.90223603335665781,0.33222659557625556,412.69248791,noise::8396275426
public-008,P3,3,event::07:2:3:1:2,S07_01,S07_02,0.91594747028958445,0.24657242404260776,0.2338608343529138,0.3185968075944261,-333.747553433,noise::8748872327
public-013,P2,4,event::12:1:4:4:3,S12_04,S12_06,1.066949719052964,0.2677044271442281,0.92155769203550331,0.12891317729369536,780.053364527,noise::5890166668
public-006,P2,1,event::05:1:1:0:0,S05_00,S05_02,0.58950163654609655,0.20144922303210222,0.51546700068994289,0.065470720714727287,492.517088518,noise::3632757664
public-014,P1,1,event::13:0:1:1:4,S13_01,S13_03,0.43457583337134192,0.23215638870146926,0.86393668787243194,0.39308179165316809,-356.957618727,noise::2577453502
public-013,P1,4,event::12:0:4:2:2,S12_02,S12_02,0.80865673782982872,0.25026499513213563,0.079677976281052582,0.6934890824279486,23.01279672,noise::6575586040
public-009,P3,4,event::08:2:4:1:1,S08_01,S08_01,0.99421162054928092,0.24380604543725759,0.78081142487901256,0.80849581858440134,-79.082125645,noise::7989274105
public-005,P2,4,event::04:1:4:1:2,S04_01,S04_01,1.1398757554971852,0.25183832110309207,0.88583148509331566,0.32542141242800482,681.687323358,noise::5142610348
public-003,P4,4,event::02:3:4:4:3,S02_04,S02_00,1.1618747485199616,0.27218598825393359,0.84303577501743798,0.63451448698111745,-72.3410512651,noise::9157249687
public-009,P4,5,event::08:3:5:2:3,S08_02,S08_02,0.95887569119988969,0.24904005039847557,0.82745459785641928,0.38361657437373453,-860.648864817,noise::9874100659
public-003,P1,1,event::02:0:1:0:7,S02_00,S02_00,0.6903861996460452,0.21398503648867229,0.34906096389276148,0.33510368257666434,174.264500578,noise::4579489856
public-001,P3,2,event::00:2:2:2:3,S00_02,S00_03,0.57614989345305057,0.23791835218846399,0.64178625683324142,0.1856475167653861,876.424158019,noise::5653752744
public-004,P3,1,event::03:2:1:0:3,S03_00,S03_01,0.77469092582827437,0.21309153031892494,0.035784318689758551,0.33587229214815362,-117.841772653,noise::1510570261
public-007,P4,3,event::06:3:3:3:7,S06_03,S06_05,0.7677820829043791,0.2639396775449569,0.038068800999614218,0.082753257090212612,-341.916362097,noise::2817108410
public-010,P4,3,event::09:3:3:2:1,S09_02,S09_04,1.2344669136308064,0.24322254755241204,0.20341249832549108,0.12118940369121531,-864.427331254,noise::3169877945
public-013,P4,2,event::12:3:2:2:5,S12_02,S12_00,1.110000456015271,0.25005577787003247,0.9305346158432527,0.56071674789179793,132.150607903,noise::6677070416
public-011,P1,1,event::10:0:1:3:4,S10_03,S10_04,0.64957596575208054,0.25605161116012393,0.39509162221861011,0.19616035967313547,-493.649523955,noise::7722463839
public-001,P3,1,event::00:2:1:2:8,S00_02,S00_05,0.73926535618799138,0.25963793512149119,0.085964390793805356,0.30162596852804063,-722.207893616,noise::9252444843
public-007,P1,0,event::06:0:0:1:0,S06_01,S06_02,0.90932266787234917,0.2170491910982893,0.43624872913539603,0.16489584287436013,-876.173031732,noise::2933539119
public-002,P1,4,event::01:0:4:0:1,S01_00,S01_01,0.52289240372917267,0.21837091167485048,0.1267013298735947,0.22901567337884152,12.3365762416,noise::9491134862
public-007,P3,4,event::06:2:4:3:1,S06_03,S06_03,1.0740971354855997,0.27330811374465858,0.23760543403617707,0.29081413166636205,318.764788895,noise::6728183862
public-001,P4,5,event::00:3:5:2:7,S00_02,S00_06,1.3895886806981355,0.24025117017711589,0.53635192069017312,0.37409388596204285,-441.40883764,noise::2413368031
public-004,P1,4,event::03:0:4:6:7,S03_06,S03_00,0.65391054188683562,0.30723958149890263,0.66227468128225797,0.7920710540010456,-677.571690736,noise::1255550676
public-001,P2,4,event::00:1:4:1:3,S00_01,S00_03,0.55474302054963931,0.22860018868199494,0.5301733494403541,0.77987737120246892,664.984301976,noise::5521697567
public-001,P2,3,event::00:1:3:0:2,S00_00,S00_04,0.1778885620334148,0.22498505367168281,0.18333499471603881,0.74182985158564929,-749.014261375,noise::6834870513
public-009,P1,0,event::08:0:0:0:1,S08_00,S08_01,0.51384155058893222,0.21205779971263877,0.7378515512178333,0.64603792898752133,-977.396906602,noise::4558406686
public-012,P1,3,event::11:0:3:0:3,S11_00,S11_02,0.7934717792203374,0.20617061886485394,0.25429930087370228,0.56153412027741278,948.553773448,noise::4580313270
public-012,P2,0,event::11:1:0:0:7,S11_00,S11_02,0.48668447902327977,0.21504369861012013,0.18550925743458915,0.41140717019435069,861.975656785,noise::7895829830
public-013,P3,4,event::12:2:4:5:8,S12_05,S12_03,0.74759425967866955,0.29876743759788366,0.19380164665226027,0.13177624655467923,-876.397657085,noise::1140077710
public-009,P1,2,event::08:0:2:5:5,S08_05,S08_01,0.50633500185851665,0.29734467947818521,0.79265453871981273,0.77508674914191811,740.895745164,noise::7902607980
public-003,P3,1,event::02:2:1:1:0,S02_01,S02_05,0.84540798222197011,0.22786545298279695,0.9309874885819891,0.80047071694110761,-470.938106685,noise::9478842942
public-014,P1,0,event::13:0:0:4:6,S13_04,S13_05,0.57682749100248487,0.27232340325931936,0.65545453434373224,0.7396085438444695,426.08132445,noise::8182346902
public-009,P4,0,event::08:3:0:2:4,S08_02,S08_04,0.90738034766250364,0.24696423229115982,0.53658912851304541,0.06830614340153536,-537.481675987,noise::7439916826
