panel_id,split_role,bath_run,film_microns,bath_solids,bath_temp_c,coat_voltage,dip_seconds,rinse_pressure,substrate_grade,line_side,pretreat_type,cratered
5507,validation,north_bay,917.795576,769.285367,1608.039664,16759.587745,9551.288464,211.117985,substrate_grade_4,line_side_1,pretreat_type_2,clean
5508,fit,south_bay,978.367221,800.506968,1485.512320,17905.462048,10736.817966,177.044440,substrate_grade_2,line_side_1,pretreat_type_1,cratered
5509,validation,early_run,1068.315228,727.128895,1909.729535,18216.008740,10745.065810,178.981569,substrate_grade_4,line_side_1,pretreat_type_2,clean
5510,test,late_run,908.782685,768.922612,1483.256788,18218.869499,11041.015650,188.193757,substrate_grade_2,line_side_2,pretreat_type_3,
5511,fit,south_bay,872.973485,718.485535,2007.152648,19513.981328,11672.080425,195.344208,substrate_grade_1,line_side_1,pretreat_type_3,cratered
5512,validation,north_bay,1365.704630,736.760307,2079.198849,16967.008117,11938.013692,201.951437,substrate_grade_3,line_side_1,pretreat_type_1,clean
5513,fit,salvage_run,998.157683,740.206477,1696.903144,17682.996271,10218.409917,193.761833,substrate_grade_1,line_side_2,pretreat_type_2,clean
5514,fit,salvage_run,967.067342,,1680.265228,17548.814643,11126.474159,208.157660,substrate_grade_1,line_side_2,pretreat_type_1,clean
5515,fit,north_bay,827.936286,,2217.682699,,11262.717303,210.629642,substrate_grade_2,line_side_3,pretreat_type_1,cratered
5516,fit,south_bay,1191.182513,805.839349,1926.799418,17093.278755,12319.653541,191.774270,substrate_grade_3,line_side_1,pretreat_type_2,cratered
5517,validation,north_bay,1024.044275,,2075.329126,18282.110251,11258.405027,178.971300,substrate_grade_1,line_side_3,pretreat_type_2,cratered
5518,fit,north_bay,1112.029873,747.121986,1600.360792,17417.212298,11796.827654,203.648915,substrate_grade_3,line_side_2,pretreat_type_2,cratered
5519,fit,salvage_run,624.399386,723.429962,2412.965399,17994.138760,10883.735398,230.767043,substrate_grade_4,line_side_2,pretreat_type_2,cratered
5520,validation,early_run,991.968849,723.422854,2180.827121,18663.131150,11692.031133,197.990785,substrate_grade_4,line_side_2,pretreat_type_3,cratered
5521,fit,north_bay,1061.118334,777.192275,1843.421854,17798.923863,10573.206330,184.630533,substrate_grade_1,line_side_1,,clean
5522,validation,south_bay,794.579029,727.534901,1929.584838,18413.546331,9886.341899,220.054021,substrate_grade_3,line_side_2,pretreat_type_2,cratered
5523,validation,north_bay,614.672222,644.945226,2351.456942,18784.435938,10829.384150,202.578475,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5524,fit,north_bay,967.261911,699.923760,2054.776841,,11522.044692,226.974679,substrate_grade_3,line_side_3,pretreat_type_2,cratered
5525,validation,early_run,821.032272,,1604.889883,,11040.256699,182.901673,substrate_grade_3,line_side_1,pretreat_type_3,clean
5526,validation,early_run,870.364089,764.823486,1895.603700,18325.765297,10953.442681,230.267382,substrate_grade_1,line_side_1,pretreat_type_2,clean
5527,validation,salvage_run,881.647432,723.845539,1570.582524,17236.332188,11844.568733,212.599142,substrate_grade_4,line_side_3,pretreat_type_3,clean
5528,test,south_bay,553.660607,761.650920,1694.551088,18761.266800,11549.940392,189.514220,substrate_grade_3,line_side_2,pretreat_type_3,
5529,fit,late_run,848.100721,711.960899,1790.983137,17481.491727,11653.398255,201.236020,substrate_grade_4,line_side_2,pretreat_type_2,cratered
5530,fit,early_run,1123.256945,851.293555,1223.029865,17317.653148,11095.136875,208.233971,substrate_grade_2,line_side_1,pretreat_type_1,clean
5531,test,middle_run,762.743565,697.397994,2270.024606,18269.250319,9983.454850,218.822622,substrate_grade_3,line_side_3,pretreat_type_3,
5532,fit,early_run,1312.054553,832.589963,2044.755862,18272.235632,11205.016119,206.654563,substrate_grade_1,line_side_2,pretreat_type_1,clean
5533,validation,north_bay,1088.115456,748.293913,1831.742202,18522.215917,11334.192483,192.260728,substrate_grade_1,line_side_1,pretreat_type_1,clean
5534,fit,middle_run,880.301646,748.034971,2012.241173,17913.880233,11356.751028,216.757834,substrate_grade_4,line_side_2,pretreat_type_3,cratered
5535,test,middle_run,1033.024215,763.638196,1579.507134,17892.674720,11249.036640,204.457523,substrate_grade_2,line_side_3,pretreat_type_1,
5536,fit,salvage_run,835.191058,649.017558,2105.117595,18842.697019,11717.092399,189.001434,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5537,fit,early_run,1252.155607,745.974116,1889.816845,,11731.562606,181.810281,substrate_grade_4,line_side_1,pretreat_type_2,clean
5538,fit,north_bay,1127.524501,812.261849,1656.017931,17461.712779,10908.355117,204.349489,substrate_grade_3,line_side_1,pretreat_type_1,clean
5539,fit,early_run,1129.487336,752.764558,1479.128846,18363.539191,10553.101168,238.950590,substrate_grade_1,line_side_1,pretreat_type_3,clean
5540,fit,early_run,986.940775,772.090080,1788.292418,18285.091639,11653.444949,213.765698,substrate_grade_1,line_side_2,pretreat_type_1,clean
5541,fit,late_run,1095.580510,797.282124,1629.923894,17649.309672,9999.266853,199.063369,substrate_grade_2,line_side_1,pretreat_type_2,clean
5542,fit,north_bay,873.423325,712.479979,1567.686333,19031.787102,11095.498028,213.648767,substrate_grade_4,line_side_3,pretreat_type_1,cratered
5543,fit,south_bay,1100.334566,801.475026,2076.263576,17746.777114,11045.718334,212.321793,substrate_grade_4,line_side_1,pretreat_type_1,clean
5544,fit,middle_run,1310.625063,795.050782,1234.375380,18280.936366,10543.339321,219.805062,substrate_grade_4,line_side_1,pretreat_type_2,clean
5545,test,early_run,764.235009,754.307680,1579.296519,18650.466142,10599.109396,238.379715,substrate_grade_2,line_side_2,pretreat_type_3,
5546,fit,early_run,1036.254620,770.752260,2152.123002,18943.015427,10570.465085,214.082752,substrate_grade_4,line_side_1,pretreat_type_3,clean
5547,test,middle_run,766.315028,704.903886,1897.579899,18137.023580,10472.793141,221.091750,substrate_grade_3,line_side_3,pretreat_type_2,
5548,fit,south_bay,791.282184,,1623.386268,18516.797051,11345.119856,211.928271,substrate_grade_1,line_side_1,pretreat_type_2,clean
5549,test,early_run,913.763899,720.139920,1830.440684,18780.869889,11576.449535,221.940983,substrate_grade_1,line_side_2,pretreat_type_3,
5550,validation,late_run,1007.470426,736.848597,1562.349792,17785.708115,10976.690180,205.824710,substrate_grade_1,line_side_1,pretreat_type_2,clean
5551,fit,middle_run,943.878353,818.161997,1354.564307,18384.962978,10598.477096,198.495562,substrate_grade_1,line_side_1,pretreat_type_1,clean
5552,fit,north_bay,993.539112,748.871376,1645.662523,18473.301101,9768.021068,191.814230,substrate_grade_2,line_side_2,pretreat_type_3,clean
5553,validation,salvage_run,721.572052,673.587123,1929.977527,18924.195608,10330.693465,199.906697,substrate_grade_2,line_side_3,pretreat_type_1,clean
5554,fit,south_bay,1073.771724,746.130987,1605.406670,18168.550408,11339.070047,193.713713,substrate_grade_1,line_side_2,,clean
5555,test,north_bay,1134.569530,756.390425,1659.040330,17023.749166,10847.700447,206.220253,substrate_grade_4,line_side_1,pretreat_type_3,
5556,test,north_bay,951.612310,711.049225,2001.901139,18536.622618,11506.684307,224.367700,substrate_grade_4,line_side_2,pretreat_type_3,
5557,fit,middle_run,1210.646771,697.800324,2058.544812,18015.865477,11244.850302,187.925897,substrate_grade_3,line_side_2,pretreat_type_1,cratered
5558,fit,salvage_run,1159.466759,711.516261,1654.733731,18062.833837,10259.443180,205.151462,substrate_grade_3,line_side_2,pretreat_type_3,cratered
5559,test,early_run,735.448352,723.066942,1628.737452,17313.468383,11619.291098,171.749260,substrate_grade_3,line_side_2,pretreat_type_2,
5560,validation,south_bay,1086.979614,726.769055,2494.454219,18369.791120,11865.379415,209.394955,substrate_grade_4,line_side_1,pretreat_type_1,cratered
5561,validation,north_bay,939.029570,725.210508,2004.210528,18055.540277,11203.799267,210.812121,substrate_grade_2,line_side_2,pretreat_type_2,cratered
5562,validation,salvage_run,1126.064078,,1762.066455,17923.334712,12260.369977,204.104413,substrate_grade_3,line_side_2,pretreat_type_1,clean
5563,validation,salvage_run,1034.528835,680.837430,1920.044029,18430.046864,9229.546778,191.465003,substrate_grade_2,line_side_2,,clean
5564,fit,early_run,891.781995,659.120243,1515.259559,17917.873036,10769.207118,216.149357,substrate_grade_2,line_side_2,pretreat_type_3,clean
5565,fit,north_bay,1066.963199,748.235515,2037.902641,17769.532929,12712.970916,217.812630,substrate_grade_4,line_side_2,pretreat_type_1,cratered
5566,validation,early_run,1143.426356,735.512722,2022.651139,18027.109517,11175.475054,196.787684,substrate_grade_3,line_side_2,,cratered
5567,validation,salvage_run,958.698659,748.029150,2145.328566,17525.476691,11399.002638,223.885678,substrate_grade_2,line_side_3,pretreat_type_1,cratered
5568,validation,south_bay,909.150937,824.745424,1750.848446,17393.297217,10250.184974,185.725892,substrate_grade_1,line_side_2,pretreat_type_1,clean
5569,fit,south_bay,927.126526,,1953.143848,,10689.550200,178.484304,substrate_grade_3,line_side_1,pretreat_type_1,clean
5570,validation,late_run,900.886665,764.109493,2315.142303,18389.862213,10708.186434,241.148632,substrate_grade_3,line_side_2,pretreat_type_1,cratered
5571,validation,early_run,1020.256720,756.281295,1868.109487,18257.110841,11513.742561,219.604223,substrate_grade_4,line_side_1,pretreat_type_2,clean
5572,test,middle_run,1157.842746,,1849.313730,17665.124221,10598.541475,225.695303,substrate_grade_2,line_side_1,pretreat_type_1,
5573,fit,south_bay,1095.418257,664.163826,2000.022912,19183.350500,10290.650207,183.633371,substrate_grade_4,line_side_3,pretreat_type_3,cratered
5574,fit,north_bay,931.814955,681.306228,2321.802935,16904.225616,11013.298641,193.163252,substrate_grade_2,line_side_3,pretreat_type_3,cratered
5575,validation,early_run,844.148388,777.127997,1504.750574,16414.928187,10630.426707,212.847317,substrate_grade_2,line_side_2,pretreat_type_2,clean
5576,test,south_bay,1045.929856,,2046.617449,17662.141039,9724.436841,197.833907,substrate_grade_3,line_side_2,pretreat_type_1,
5577,test,south_bay,977.191949,786.340004,1469.089095,18244.900897,11270.405826,222.047390,substrate_grade_3,line_side_1,pretreat_type_1,
5578,fit,middle_run,872.887218,714.024772,1616.360623,18138.257566,12140.436922,208.823494,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5579,fit,south_bay,995.941339,755.940595,1820.597115,18561.451983,11880.850239,209.046306,substrate_grade_2,line_side_1,,clean
5580,fit,salvage_run,869.818274,677.444786,1790.088288,18342.597388,11921.534308,206.495928,substrate_grade_4,line_side_3,pretreat_type_2,cratered
5581,fit,salvage_run,1048.469029,855.474157,2153.214467,17971.367254,11103.183518,227.454510,substrate_grade_2,line_side_1,pretreat_type_1,clean
5582,fit,early_run,1134.474951,722.967193,1969.996442,18147.282491,11356.773102,193.656978,substrate_grade_3,line_side_1,pretreat_type_2,clean
5583,fit,late_run,808.602769,715.584917,1746.246861,18589.828982,11251.412811,172.696512,substrate_grade_2,line_side_1,pretreat_type_2,cratered
5584,test,south_bay,931.485919,702.222518,1884.153796,,12014.989172,201.216949,substrate_grade_1,line_side_2,pretreat_type_1,
5585,fit,early_run,1072.847785,,2174.700989,17477.252945,10200.255493,183.950999,substrate_grade_4,line_side_1,pretreat_type_2,clean
5586,test,north_bay,943.457767,813.866453,1742.940302,17500.100690,10598.449925,211.881124,substrate_grade_1,line_side_1,pretreat_type_1,
5587,test,north_bay,1018.150491,759.833832,1581.222628,18329.044345,10213.258253,190.010516,substrate_grade_1,line_side_2,pretreat_type_3,
5588,validation,late_run,1034.401293,694.356684,2143.760145,17922.207288,11197.476086,194.707516,substrate_grade_3,line_side_2,pretreat_type_3,cratered
5589,fit,early_run,499.284510,,2019.446176,,10618.147575,195.076717,substrate_grade_1,line_side_3,pretreat_type_1,cratered
5590,fit,north_bay,1050.881518,,2103.161357,,12727.224888,184.436463,substrate_grade_2,line_side_2,pretreat_type_1,clean
5591,fit,early_run,1336.646267,790.966270,1631.139918,17025.521664,11358.995211,199.064029,substrate_grade_3,line_side_1,pretreat_type_3,clean
5592,test,salvage_run,934.405486,694.552799,2113.732125,17337.932131,9993.792582,214.876680,substrate_grade_2,line_side_2,pretreat_type_1,
5593,fit,north_bay,1269.797843,825.074183,1653.413793,18227.262114,9366.961032,192.433716,substrate_grade_2,line_side_1,pretreat_type_1,clean
5594,fit,salvage_run,777.206312,716.385457,1623.204820,18608.318496,10345.809189,208.154533,substrate_grade_1,line_side_1,pretreat_type_1,clean
5595,fit,early_run,1132.661472,762.624327,1772.117574,17733.864039,11351.780218,193.127618,substrate_grade_1,line_side_1,pretreat_type_1,clean
5596,validation,middle_run,1079.610093,762.477776,1138.501506,17528.259717,10593.916235,182.058557,substrate_grade_3,line_side_1,pretreat_type_1,clean
5597,fit,south_bay,911.155678,683.023093,1981.923542,18440.878958,10406.128645,204.174370,substrate_grade_3,line_side_3,pretreat_type_2,cratered
5598,validation,late_run,1003.720846,761.893491,1479.498840,17786.693603,8884.335961,213.614282,substrate_grade_2,line_side_2,pretreat_type_3,clean
5599,fit,north_bay,952.093350,706.283334,1833.846802,18334.680942,10689.116932,196.790222,substrate_grade_4,line_side_2,pretreat_type_2,cratered
5600,fit,salvage_run,977.288258,732.446516,2294.361056,18174.214087,9932.459655,183.800941,substrate_grade_2,line_side_1,pretreat_type_2,clean
5601,fit,salvage_run,1087.533195,714.026722,1923.175034,18658.897528,10780.689790,198.737927,substrate_grade_3,line_side_2,pretreat_type_3,cratered
5602,test,salvage_run,829.675830,795.218695,1951.403466,17439.619024,10516.499152,192.909693,substrate_grade_3,line_side_1,pretreat_type_1,
5603,fit,early_run,1271.761509,781.599311,1866.879209,18093.895350,9610.352678,190.321823,substrate_grade_2,line_side_1,pretreat_type_1,clean
5604,test,late_run,830.679419,687.233739,2101.334917,18237.881630,10990.491930,186.848582,substrate_grade_1,line_side_1,pretreat_type_2,
5605,fit,late_run,1104.627368,761.762526,2298.929322,18332.989215,12242.394035,207.883535,substrate_grade_2,line_side_1,pretreat_type_3,clean
5606,fit,south_bay,1228.498208,747.035890,1895.963709,,11744.358008,213.479199,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5607,validation,north_bay,1198.948170,,1703.143580,17799.135176,11373.493830,221.519606,substrate_grade_2,line_side_2,pretreat_type_1,clean
5608,fit,late_run,916.437801,762.314867,1697.514084,17247.402461,11326.271163,166.382690,substrate_grade_2,line_side_2,pretreat_type_3,clean
5609,test,middle_run,1126.517871,735.251976,2024.206954,17333.604430,10433.555867,196.473064,substrate_grade_1,line_side_1,pretreat_type_1,
5610,fit,late_run,1281.748452,753.839735,1862.003868,18549.223283,11592.422727,182.133018,substrate_grade_3,line_side_1,pretreat_type_3,clean
5611,fit,early_run,945.030584,738.437334,2247.957654,17391.249890,10419.541116,227.922029,substrate_grade_3,line_side_1,pretreat_type_1,clean
5612,fit,early_run,890.237318,729.157754,1714.579342,17743.089380,9279.600522,198.108862,substrate_grade_1,line_side_1,pretreat_type_1,clean
5613,validation,late_run,1100.096893,721.919024,2028.538870,17223.545243,9905.223395,181.254653,substrate_grade_4,line_side_2,pretreat_type_3,cratered
5614,fit,salvage_run,833.813016,710.922750,1979.502343,18138.951589,11186.630334,192.734933,substrate_grade_3,line_side_1,pretreat_type_3,cratered
5615,fit,south_bay,1069.236183,745.833703,2131.750961,16753.543592,11761.841045,192.886521,substrate_grade_1,line_side_2,pretreat_type_2,clean
5616,fit,north_bay,966.553270,723.448518,1831.769830,,10694.316514,184.456074,substrate_grade_2,line_side_2,pretreat_type_1,clean
5617,test,north_bay,1062.749922,781.324047,1983.078670,17192.572344,12749.117182,190.755325,substrate_grade_1,line_side_1,pretreat_type_1,
5618,test,middle_run,993.223135,740.839487,1629.115775,,10537.383111,197.074055,substrate_grade_3,line_side_1,pretreat_type_2,
5619,validation,late_run,509.880966,648.035951,1759.733119,,10636.967676,231.911040,substrate_grade_2,line_side_3,pretreat_type_3,cratered
5620,validation,early_run,948.726880,673.557724,2092.208186,18284.822325,9857.967757,243.909255,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5621,fit,salvage_run,980.844345,739.215371,1878.933142,18630.602117,9981.077128,158.415663,substrate_grade_4,line_side_1,pretreat_type_2,clean
5622,fit,salvage_run,917.376752,689.729939,1906.806417,18767.279964,12270.122989,193.775510,substrate_grade_2,line_side_2,pretreat_type_2,cratered
5623,validation,late_run,932.709821,689.668436,1731.001417,18310.681792,11191.509335,217.210584,substrate_grade_3,line_side_3,pretreat_type_1,cratered
5624,fit,south_bay,1003.011840,820.023748,1741.393206,17515.137467,11164.017695,191.576150,substrate_grade_1,line_side_1,pretreat_type_2,clean
5625,test,early_run,1067.397039,777.503610,1662.853536,17768.277568,9978.298650,224.493243,substrate_grade_1,line_side_2,pretreat_type_1,
5626,fit,middle_run,991.150586,719.534854,2218.763934,17890.168219,12406.949694,201.123835,substrate_grade_3,line_side_3,pretreat_type_2,cratered
5627,fit,south_bay,1015.837445,,2319.799011,17933.216045,11103.576806,204.409476,substrate_grade_3,line_side_2,pretreat_type_1,clean
5628,fit,middle_run,1052.229268,745.804198,1594.531020,17840.545590,12313.670965,229.188722,substrate_grade_3,line_side_1,pretreat_type_3,cratered
5629,fit,south_bay,878.276658,786.188560,1714.508847,18630.770380,10655.756499,225.856556,substrate_grade_1,line_side_1,pretreat_type_3,cratered
5630,fit,late_run,776.577294,722.959404,1825.777792,18530.654586,11211.639874,228.947356,substrate_grade_2,line_side_2,pretreat_type_1,clean
5631,fit,north_bay,1143.092916,743.124019,1805.382193,18853.684241,10596.028917,219.746247,substrate_grade_2,line_side_1,pretreat_type_1,clean
5632,fit,early_run,1197.753126,799.040218,2112.538666,18199.754619,9979.490229,207.191143,substrate_grade_1,line_side_1,pretreat_type_2,clean
5633,fit,early_run,810.804751,741.515383,1936.526903,17676.085707,11130.183746,194.883439,substrate_grade_3,line_side_3,pretreat_type_3,clean
5634,fit,south_bay,1340.984967,,1088.437565,17695.494355,10265.919586,204.200392,substrate_grade_1,line_side_1,pretreat_type_1,clean
5635,validation,salvage_run,1226.843372,718.517555,2158.417332,,11576.945163,216.429043,substrate_grade_3,line_side_1,pretreat_type_1,clean
5636,fit,early_run,825.537562,721.580183,1664.891758,18757.870165,11127.946129,188.602122,substrate_grade_3,line_side_2,,clean
5637,test,north_bay,1136.509693,767.293324,1845.000997,18252.547333,11480.312290,234.722406,substrate_grade_3,line_side_1,pretreat_type_2,
5638,fit,late_run,1059.489113,698.702326,1629.730723,16957.363793,11694.802831,181.620730,substrate_grade_3,line_side_3,pretreat_type_1,cratered
5639,fit,south_bay,992.048476,678.378649,1836.347599,18157.821261,10155.881342,190.299771,substrate_grade_4,line_side_2,,cratered
5640,test,middle_run,941.982631,765.807815,1844.173334,,12406.581513,203.386315,substrate_grade_1,line_side_1,pretreat_type_1,
5641,validation,south_bay,1003.113426,651.151642,2050.742382,18378.003335,10839.269636,183.523154,substrate_grade_2,line_side_3,pretreat_type_3,cratered
5642,test,early_run,906.636725,754.571712,1857.512599,17632.398097,11511.714850,175.293275,substrate_grade_3,line_side_2,pretreat_type_1,
5643,fit,early_run,758.054947,747.253132,1939.061247,17974.475901,10259.284567,192.691563,substrate_grade_1,line_side_1,pretreat_type_2,clean
5644,fit,late_run,890.315645,766.490957,1962.616669,19175.936583,9854.500918,216.716405,substrate_grade_2,line_side_1,pretreat_type_3,clean
5645,fit,middle_run,983.416727,705.515247,1763.138179,18479.376040,11877.798359,178.180327,substrate_grade_3,line_side_2,pretreat_type_3,cratered
5646,test,south_bay,751.953691,711.799880,1603.377053,17306.593780,11961.576878,192.726078,substrate_grade_4,line_side_2,pretreat_type_2,
5647,validation,early_run,1082.732843,838.672277,1548.469417,17054.308542,10749.535903,223.855088,substrate_grade_3,line_side_1,,clean
5648,fit,early_run,937.981225,,1364.896653,18544.868602,10877.942765,181.464347,substrate_grade_3,line_side_2,pretreat_type_2,cratered
5649,fit,middle_run,924.360154,763.522388,1805.490530,18403.084260,10290.726042,177.162111,substrate_grade_2,line_side_2,pretreat_type_2,cratered
5650,validation,early_run,1154.836820,789.893325,1846.628045,18487.930752,10658.495548,202.384846,substrate_grade_2,line_side_2,,clean
5651,validation,south_bay,1257.392334,750.091925,2003.171118,17945.158272,10464.834509,205.912978,substrate_grade_3,line_side_3,,cratered
5652,validation,north_bay,1208.888202,753.627666,1509.518040,17572.634762,10042.638610,158.543486,substrate_grade_2,line_side_2,pretreat_type_2,cratered
5653,fit,south_bay,873.220027,730.650171,1985.027437,,11537.069796,187.000965,substrate_grade_3,line_side_1,pretreat_type_2,cratered
5654,fit,middle_run,941.691208,736.732306,1673.417514,17756.891101,9160.260657,223.041117,substrate_grade_1,line_side_1,pretreat_type_1,clean
5655,fit,salvage_run,1009.190992,707.320979,1966.383390,18082.275971,8183.225936,190.652446,substrate_grade_4,line_side_2,pretreat_type_2,cratered
5656,validation,north_bay,889.076794,649.463146,1710.455391,19076.125018,8301.558013,181.228850,substrate_grade_3,line_side_3,pretreat_type_3,cratered
5657,fit,middle_run,685.514386,738.659845,1724.619436,17925.883167,10637.528534,192.551689,substrate_grade_1,line_side_3,,cratered
5658,test,salvage_run,1021.768836,734.208244,1698.067401,18071.484176,10827.453325,195.548665,substrate_grade_3,line_side_1,pretreat_type_2,
5659,fit,north_bay,853.209633,727.263404,1733.454789,18524.599940,11680.795075,186.520081,substrate_grade_3,line_side_1,pretreat_type_1,clean
5660,fit,early_run,937.924482,735.814715,1581.206868,18862.707233,10876.127752,221.243995,substrate_grade_1,line_side_3,pretreat_type_2,clean
5661,fit,early_run,1113.053814,,920.367222,,12746.963934,206.493214,substrate_grade_3,line_side_1,pretreat_type_1,clean
5662,test,salvage_run,892.317797,,2055.634530,,10244.637215,226.649462,substrate_grade_2,line_side_1,pretreat_type_3,
5663,validation,salvage_run,955.984788,695.478199,1888.220689,17970.963031,11595.314740,187.579578,substrate_grade_3,line_side_3,pretreat_type_1,cratered
5664,fit,salvage_run,752.288266,749.436260,1666.821067,18295.681907,11298.862240,190.824771,substrate_grade_1,line_side_2,pretreat_type_1,clean
5665,fit,middle_run,887.589142,,1960.147018,18235.543720,11007.686916,178.039031,substrate_grade_1,line_side_1,pretreat_type_1,cratered
5666,test,south_bay,901.521724,712.981553,1996.520831,16770.310777,10602.929193,195.817202,substrate_grade_4,line_side_2,pretreat_type_2,
5667,test,late_run,967.485581,,2062.865604,18889.235977,10704.282889,192.762091,substrate_grade_3,line_side_3,pretreat_type_1,
5668,fit,north_bay,1098.033185,738.632905,1780.624173,17735.120134,9180.826523,201.205327,substrate_grade_3,line_side_1,pretreat_type_3,clean
5669,fit,south_bay,955.360786,769.871282,1600.897969,16597.200690,9962.902744,206.890559,substrate_grade_1,line_side_3,pretreat_type_3,clean
5670,fit,salvage_run,932.760097,744.243700,2054.728504,19025.758737,10746.957882,196.878334,substrate_grade_3,line_side_2,pretreat_type_2,cratered
5671,validation,north_bay,1144.267066,,1529.448987,18283.822219,12302.063895,174.759204,substrate_grade_1,line_side_1,pretreat_type_1,clean
5672,fit,north_bay,975.509684,702.850250,1909.599574,18750.674085,9416.250607,194.992606,substrate_grade_3,line_side_2,pretreat_type_2,clean
5673,test,early_run,889.676851,754.847353,1674.613099,17137.600641,10346.158691,215.402474,substrate_grade_3,line_side_2,pretreat_type_1,
5674,test,early_run,1034.599355,822.618408,1386.291503,,10934.443423,233.191040,substrate_grade_4,line_side_1,pretreat_type_2,
5675,test,late_run,943.420863,718.948464,2122.558108,18911.778507,10778.719993,226.146544,substrate_grade_1,line_side_3,pretreat_type_1,
5676,fit,north_bay,1046.595758,737.917681,2120.694798,19009.856501,10344.295850,169.137058,substrate_grade_3,line_side_1,,clean
5677,test,early_run,753.133089,692.489635,2235.300390,17579.581103,8886.354514,211.269170,substrate_grade_2,line_side_2,pretreat_type_1,
5678,fit,early_run,957.147184,799.338674,1927.755355,17754.152324,11289.200059,218.493689,substrate_grade_2,line_side_1,pretreat_type_1,clean
5679,validation,late_run,1009.549242,,1859.412346,17929.108090,11184.534355,211.049570,substrate_grade_2,line_side_1,pretreat_type_1,clean
5680,test,late_run,989.287311,745.077549,2037.436274,18638.497254,11154.706956,194.029774,substrate_grade_4,line_side_2,pretreat_type_2,
5681,validation,late_run,804.218162,728.095782,1991.606527,17478.607226,10225.842657,226.063518,substrate_grade_3,line_side_3,pretreat_type_1,cratered
5682,test,south_bay,1035.638052,,2040.648900,18087.217733,10852.703011,226.940119,substrate_grade_3,line_side_2,pretreat_type_1,
5683,validation,north_bay,1219.723559,810.137253,1811.414431,17584.662475,11161.185882,226.222969,substrate_grade_2,line_side_1,pretreat_type_1,clean
5684,fit,north_bay,502.284803,712.920806,2072.293612,18002.925289,11043.448199,176.968183,substrate_grade_4,line_side_3,,cratered
5685,fit,middle_run,884.590471,722.206923,1392.528604,18145.803602,11063.804852,201.962263,substrate_grade_3,line_side_1,pretreat_type_1,clean
5686,fit,middle_run,993.165528,778.597787,1752.805848,18390.960583,9748.935174,202.042874,substrate_grade_3,line_side_1,pretreat_type_3,clean
5687,fit,late_run,919.377459,748.686454,2053.729119,17570.254655,11792.460245,187.495077,substrate_grade_1,line_side_1,pretreat_type_3,clean
5688,fit,early_run,898.156172,725.585103,1705.446888,,9743.501095,155.344941,substrate_grade_2,line_side_1,pretreat_type_2,clean
5689,fit,middle_run,1130.942461,736.951378,1485.909034,16986.304249,9598.427273,198.854474,substrate_grade_2,line_side_1,pretreat_type_1,clean
5690,fit,early_run,1131.538004,721.191402,1865.630759,18696.715523,10587.784626,192.636539,substrate_grade_3,line_side_2,pretreat_type_2,clean
5691,fit,salvage_run,796.664636,,1952.118463,18265.435460,11102.977172,247.853235,substrate_grade_1,line_side_2,pretreat_type_3,clean
5692,test,north_bay,871.777933,714.506255,2145.936407,,11714.588778,184.657851,substrate_grade_4,line_side_2,pretreat_type_2,
5693,validation,north_bay,703.928289,766.166571,1711.524204,,9988.934392,208.624097,substrate_grade_1,line_side_1,pretreat_type_3,clean
5694,validation,north_bay,1081.705466,725.188448,1411.138422,18719.643793,10415.376856,192.428128,substrate_grade_3,line_side_1,pretreat_type_1,clean
5695,fit,middle_run,1093.289976,834.194596,1793.788978,17670.210840,9462.174520,198.237722,substrate_grade_2,line_side_2,pretreat_type_2,clean
5696,validation,middle_run,1124.198175,762.294763,1900.505679,17375.315061,11196.610942,194.032685,substrate_grade_3,line_side_1,pretreat_type_1,clean
5697,fit,north_bay,1107.324342,749.502014,1718.100637,17423.825007,10793.530593,217.616753,substrate_grade_2,line_side_1,pretreat_type_1,clean
5698,fit,middle_run,903.552955,752.224100,1547.206754,18214.737206,11650.101714,233.063319,substrate_grade_2,line_side_1,pretreat_type_1,clean
5699,fit,late_run,723.323238,767.398399,2015.652397,18457.341262,9929.615373,210.560379,substrate_grade_2,line_side_3,pretreat_type_2,cratered
5700,fit,south_bay,833.094180,,1798.926035,18699.064215,11120.071015,176.086716,substrate_grade_4,line_side_3,pretreat_type_2,cratered
5701,fit,middle_run,944.015628,829.593722,1303.604426,17147.429310,10823.022906,185.309319,substrate_grade_2,line_side_1,pretreat_type_1,clean
5702,fit,early_run,1138.221051,,1633.023906,17787.828332,11573.244883,179.656158,substrate_grade_2,line_side_1,pretreat_type_2,clean
5703,fit,salvage_run,813.506781,806.059323,1423.974767,,11947.590079,208.511721,substrate_grade_3,line_side_1,pretreat_type_1,clean
5704,fit,salvage_run,989.591859,726.912117,2123.213707,17437.110527,10606.679553,188.760704,substrate_grade_4,line_side_3,pretreat_type_2,clean
5705,fit,south_bay,887.222654,801.657847,1809.219069,18284.926998,10719.142406,223.420773,substrate_grade_4,line_side_3,pretreat_type_1,cratered
5706,fit,early_run,1108.948123,776.179391,1865.336230,17481.516739,10898.863255,195.602387,substrate_grade_2,line_side_1,pretreat_type_3,clean
