reed,silt,brack,fen,moss,gale,sluice,weir,level
-0.804193,-1.712590,0.127594,1.122201,1.425646,0.378770,0,0,2.690784
2.172761,-0.696843,0.851019,-0.543731,-1.653601,-0.759597,1,0,13.733258
1.079175,-0.886235,0.188687,0.791855,0.842682,-0.196395,0,1,7.189653
0.351067,1.047797,0.607133,-0.465251,1.138170,-1.155892,1,1,-0.269457
-0.010141,-0.588158,-1.279770,-1.652806,-0.199266,-1.358596,0,0,20.057174
0.495069,0.258442,1.041154,0.544694,0.551662,1.605746,1,0,2.775944
-0.042368,-0.005717,1.786494,-0.785711,-0.759735,0.627650,1,0,-1.686912
-1.475550,-0.546543,-0.852944,0.248286,1.431251,-1.071649,0,0,-2.798636
-0.799558,0.893953,-0.550582,0.272738,1.513058,-1.214574,1,1,-1.711501
0.732771,0.696646,0.520857,1.331010,0.818750,-2.633051,1,0,4.801052
-0.575557,0.470005,-1.065909,1.074348,0.762236,-1.814289,0,0,-1.470390
0.955745,0.332989,-0.999694,-1.767967,1.403326,1.010735,1,0,-0.210724
0.535879,-0.203703,1.215912,0.885818,0.991671,0.759488,0,1,4.207149
-0.857452,1.656234,-0.659527,0.342016,0.598196,-0.475551,1,0,-4.663798
0.219475,0.693722,-0.246425,1.857319,1.849023,0.247292,0,0,-0.328403
-0.656764,0.215950,-0.054353,-1.189108,-0.233928,-1.157390,1,1,-4.227857
-0.916404,1.300393,0.665919,-0.048913,-1.330080,-0.098023,0,1,-3.095537
-1.036344,-0.472603,-1.020885,-1.062563,1.157426,1.507667,0,0,-3.697517
0.983009,0.884224,-1.131398,2.161409,0.200700,-0.460389,1,1,6.283543
-0.227850,-0.069839,-0.525014,0.084588,-1.446128,-0.417066,1,0,-2.839604
1.421862,-1.315840,-0.831323,1.687515,-0.825452,-0.743254,0,0,2.691996
-2.457129,0.473433,-1.029478,-1.451132,-0.148056,1.922988,0,0,-7.799712
0.487146,-1.004022,1.041697,2.359040,2.084223,-0.083952,1,0,10.916458
1.061112,-0.745919,0.213775,0.762909,2.187824,-0.507807,0,1,2.095570
-1.998767,-1.472481,0.140456,-1.044488,1.107716,-0.097434,0,0,-0.336654
-2.062556,0.642423,-0.638392,0.874306,0.067069,-0.795563,1,0,-4.277322
1.470453,0.546954,-2.080938,-1.734627,0.732047,0.447153,1,0,0.186579
0.097676,-0.237812,-2.035411,1.560385,0.342934,-2.545806,0,0,1.185574
-0.201151,-0.526231,-1.294392,0.935900,-0.193188,0.244091,1,0,0.319677
-1.910407,0.477404,-1.064529,1.711053,1.364092,-1.169962,0,1,-2.550406
1.409184,0.171443,-0.297515,-0.581977,-0.582468,-0.840987,1,1,-0.204270
-0.220897,1.016344,-1.263411,-0.163790,2.020983,0.353385,0,0,-5.346660
0.453890,-0.271100,0.535350,-1.599033,-0.773370,0.607171,1,0,-2.203795
-1.451473,0.464824,1.605717,-0.353250,-0.291921,-2.282504,0,0,-4.328004
-0.521773,-1.549853,-0.960798,0.185466,-1.012101,-0.747112,1,1,-0.191879
-0.585464,0.335128,-0.961814,-0.967081,1.911281,-0.862637,0,1,-5.470788
0.404623,2.487590,1.698071,-0.784769,-0.475055,1.790012,0,0,-1.382603
-1.603956,0.901216,0.047934,0.775352,-0.154954,0.700531,1,1,11.670699
1.633296,-0.479145,2.264787,-1.187408,1.539064,-0.346512,0,0,0.321687
-0.005322,0.364818,-0.255206,-0.772941,0.504651,0.095618,0,0,-1.320584
-0.756761,-0.132822,-1.631664,-0.991708,-0.498120,0.506175,1,1,-2.750908
0.209588,-0.157156,0.560247,1.064116,-0.083822,0.295971,0,0,2.193187
-0.553917,0.743556,-0.743111,1.692109,-0.926768,1.689492,0,0,0.283660
0.469203,-0.349467,-0.253086,-2.051791,0.742391,-1.500058,1,0,0.993665
-0.805295,0.178537,0.628972,0.203723,-0.337030,-0.570717,0,0,-1.190536
-0.792293,0.319966,0.570692,0.212680,0.749542,0.835259,1,0,-1.561742
0.391477,-1.784728,-1.649799,-1.758747,-0.217420,-1.120357,1,0,-2.478590
-0.303032,1.030069,-0.155022,-0.158148,0.219067,0.911296,0,0,-3.086992
0.488276,-0.194024,0.220899,-2.547758,-0.955759,-1.398237,0,1,-0.397323
-0.088448,1.108524,-0.387427,0.243280,-0.189625,-0.048646,0,0,-1.312314
-1.350174,0.264618,0.049515,-1.827629,-0.255398,-0.105908,1,1,-4.190721
-0.991425,0.975254,0.151232,0.081955,-0.473954,1.692150,0,0,-4.274746
0.441161,0.150502,-0.096781,0.282414,0.127759,-0.781149,0,1,0.603480
0.960915,-0.292152,-0.324652,0.455796,0.874087,0.411485,0,0,0.742315
-0.741948,-0.247751,-0.566731,-1.744835,0.517660,0.257954,1,1,-3.700270
0.426114,0.742030,0.750506,0.215614,-1.161594,2.762768,1,1,-1.869946
0.393688,0.119778,0.718499,0.538910,-0.296949,-0.591490,1,0,0.816504
-0.372865,0.072467,1.249072,0.566393,-0.801826,0.250257,1,1,-0.968269
-1.565975,1.133266,-0.323116,-1.235295,2.040293,-0.984233,1,0,-6.611520
0.307347,-0.327265,0.352663,1.563823,-0.456196,-0.485485,0,1,4.085414
-1.764364,0.043425,0.109898,-0.846792,1.537437,-1.448482,1,0,-1.770797
-1.056433,0.020363,-0.440009,1.005752,0.107475,-1.155534,1,0,9.117262
-0.426350,0.101916,0.400663,1.265346,-0.166088,0.780846,1,0,7.477123
2.523014,1.236984,-0.909985,-0.794588,-0.981551,-2.284376,1,1,-0.189249
-0.439401,-0.657633,-0.489678,-0.920631,1.539675,-0.921270,0,1,-4.163541
-0.352209,0.625083,-0.694586,0.009105,1.731981,-2.612678,1,1,1.303930
-0.817603,-0.989239,-0.066168,1.216262,2.192248,0.503588,0,0,1.267920
-0.110765,-0.302876,0.248366,1.043931,-1.032997,0.124145,0,0,3.135025
-0.090954,0.405405,1.457279,-0.011543,-0.505152,-0.596016,1,0,5.944635
1.165215,0.000337,0.021660,0.233894,-0.686184,1.219482,0,0,1.734666
-0.063001,-0.828719,0.799055,0.650001,2.316169,1.155140,0,1,3.047146
-0.012398,-0.096149,1.202075,-0.222366,0.403777,0.726074,0,0,0.694010
-0.682993,0.347118,0.865520,-0.646045,-0.058694,1.243558,0,1,-2.681573
1.444792,0.292291,-0.886488,1.085297,-0.267024,0.771498,0,1,3.401402
0.614070,2.700269,-0.803742,1.446223,-0.389376,0.328808,1,1,0.789126
0.908298,1.030501,1.351153,0.023326,0.144113,-1.242217,1,1,0.743787
0.894649,-0.064988,0.307993,1.253390,0.851178,1.366112,1,1,4.618705
1.296559,-0.355159,-0.691593,0.796832,1.048156,2.121110,1,0,10.950091
-1.582080,-0.040274,0.661428,-0.991914,0.239661,-0.272398,1,1,-2.672074
-1.111939,0.623156,-0.486796,-0.265078,1.451048,-0.400433,0,0,-1.939404
2.192333,-0.300357,0.167973,-0.052795,-0.460142,-0.756079,0,0,0.902763
0.740183,-1.580140,-1.063991,-0.255151,0.907281,-1.323913,0,0,5.817786
-0.758154,-0.577084,0.756340,0.416169,-0.264275,2.117656,1,0,5.547537
0.164919,-0.859777,-1.888587,1.041492,0.763658,-0.651606,1,0,2.786718
0.390269,-0.197254,-0.897915,-0.174483,-2.423216,1.127765,0,1,4.092932
-0.581587,-1.689612,-0.920193,-2.621178,0.683525,0.499306,1,1,-2.732245
-0.781171,-1.069007,-0.139884,-0.716264,0.134473,0.089693,1,0,-1.517594
-0.345384,-1.415983,-1.206128,1.458215,-0.374267,-2.301080,0,0,3.214701
1.531195,0.382173,-0.400260,-0.706854,-0.519161,0.895622,0,0,0.605427
-1.163522,-0.362641,0.034712,2.389847,0.398583,0.066488,1,0,1.716761
-0.753985,-0.240420,-0.891612,0.694880,-0.942082,0.326771,0,1,3.436536
0.963401,-1.424653,0.339772,0.846159,-2.807006,1.821658,1,0,-0.170700
-1.016244,1.057627,1.567782,-0.703273,0.136049,-0.710378,1,0,-3.944834
0.951931,-0.877673,1.263423,-0.244979,1.124862,3.235615,0,1,2.065991
-0.891695,-0.892577,0.673784,-0.914585,-0.192121,-0.813915,1,0,-0.903114
0.316604,-0.538474,-0.692274,-0.926231,-0.291999,-1.404781,1,1,-0.728724
0.404854,-1.212122,-2.783546,-1.222974,-1.352693,-1.746086,1,0,-4.847174
0.790444,0.181612,-0.047558,2.023218,0.697191,0.379194,0,1,2.468276
0.426419,0.154410,-2.276921,-0.189713,1.416659,-1.274721,0,1,-4.416331
-0.287927,-0.045639,0.230569,-0.636382,-1.005406,-0.195448,1,1,-3.851399
-1.029054,-3.283388,0.382369,-0.568325,-0.414269,-1.801773,0,0,5.587362
0.483308,1.014767,-0.221666,-0.275597,-1.150851,-0.310144,0,0,-0.675674
-0.520528,0.284281,-0.189870,-0.097292,0.367283,1.485921,1,0,-1.721531
0.232926,0.962433,-1.231882,-2.681643,-0.941945,0.413252,1,0,-3.670871
-0.147351,-0.523344,0.041619,-0.926435,-0.278293,-0.919887,1,0,-1.981596
-1.307148,-0.582887,-0.387129,1.525431,0.696522,-0.728620,0,1,-0.032023
-1.368296,-0.103654,0.645879,-0.178484,-0.547005,1.346011,1,1,-3.699102
0.628526,-0.898363,0.420208,-0.974747,1.202532,-2.626687,1,0,-0.171360
1.904743,1.416001,2.610387,0.233602,-1.879399,-0.678597,0,0,7.440503
-0.867739,1.465397,-1.620887,-0.443285,-0.629435,-0.546791,1,1,-4.137894
0.100785,-0.978787,-0.292052,1.039771,-1.179709,-1.306568,0,1,5.168023
1.653795,0.877045,-0.106774,0.065954,1.457193,0.109625,0,1,-0.995737
0.188040,-1.388704,0.422532,0.714479,1.230760,0.104132,1,1,9.113483
-1.533085,-0.822133,-0.002827,0.110237,1.431663,-0.548373,1,1,-0.382749
-0.044697,-1.795198,-1.249375,0.432022,0.465614,0.428167,1,0,1.900465
0.810185,1.725485,-0.696405,2.031491,-0.202699,-0.395198,0,1,2.667878
-0.219947,-0.036223,0.869085,2.651136,-0.208676,-1.971717,0,1,18.392041
-0.309512,-3.329522,0.174085,1.299748,-0.077050,1.159074,0,0,6.869030
0.810808,-0.127470,-1.175363,-1.074655,-0.153037,0.044898,0,1,0.693365
0.063275,-0.752057,-0.197303,-0.282753,2.307396,-1.607212,1,0,1.277103
1.836365,1.385504,-0.810161,-1.512943,1.139632,-0.992148,0,1,-3.447037
-0.338023,0.636044,0.798373,0.712849,0.613113,-1.864400,0,1,4.096890
-0.759365,-0.363593,-0.656015,0.155067,0.787756,-1.476569,0,1,-4.131426
1.524589,1.360729,-0.494884,0.363396,-1.644631,-1.765033,0,0,4.772339
-0.369679,1.844172,-2.400580,2.341151,-0.530519,-0.232208,1,0,-3.059580
-2.008633,-0.150862,-0.300510,-0.502686,1.269795,0.509236,1,0,-3.728074
-0.047026,0.785270,0.925273,-1.624525,-0.215699,-1.462793,1,1,-2.593757
-0.415011,-0.319088,0.851289,0.313834,0.413454,-1.372411,1,0,2.287789
0.346671,0.385182,1.882542,0.131329,0.785601,-0.623660,1,1,4.045268
-0.014646,2.046171,-0.523287,0.134094,-0.294564,0.704961,0,0,-2.630449
-0.714713,1.452730,-1.099526,-0.659540,-0.628287,0.245819,0,1,-3.758799
0.292214,1.853208,-1.048278,1.696012,-1.726666,0.837720,0,1,3.756177
-0.383076,-0.926362,0.492809,0.725389,-0.145058,0.682081,0,0,2.293449
0.440352,-0.329937,-0.229914,1.229270,-0.933535,0.724100,0,0,4.017526
1.206223,0.134254,-1.827343,-0.194288,-0.923554,-0.942408,0,1,2.634976
-0.449750,-0.117104,-0.865811,-0.641901,0.862134,-0.513260,0,0,-3.360269
0.289450,-1.435359,0.136433,-1.079869,1.181120,0.862109,0,1,-0.698287
1.382266,-1.017156,0.429923,0.019327,-0.568712,-0.257045,0,1,3.087331
1.246003,-1.211619,-0.587025,0.343944,-0.068988,-0.210745,1,1,2.903612
1.520560,0.506076,-0.042478,-1.028483,0.847620,-1.986559,0,0,0.019005
0.903931,0.465957,-0.086549,-0.957417,-0.260183,0.484636,1,0,-0.218766
-1.184482,-0.916449,-2.005719,-0.456041,2.172383,-0.317431,0,1,-11.152014
0.401996,1.321416,0.113112,-2.100886,0.624879,1.562789,1,1,-0.986517
-0.275215,1.998357,2.032670,0.091552,2.372758,-0.413993,0,0,-4.242118
0.000288,0.511300,-0.339172,-0.647238,-0.161648,-1.031357,1,1,-2.586337
0.209486,-0.572360,-0.331259,0.782864,0.971997,0.301563,0,0,1.047860
1.248331,-0.956133,-0.092192,-1.179472,-1.984981,-0.231420,0,1,2.531534
-1.461410,0.218641,-1.311227,-0.382948,-0.153890,0.894398,0,1,-4.363296
-2.777029,-0.252567,0.534841,1.239266,1.167225,1.068579,1,0,-0.036741
-0.689720,1.343907,-1.250182,-0.312174,0.496202,1.442059,0,0,-5.858388
-0.795148,-0.887948,1.651431,1.129013,-2.198229,0.485551,1,1,-5.146956
-0.950624,-0.954450,-1.163195,0.903287,0.365266,-1.486335,0,1,-0.237811
0.761216,-0.915341,-1.554469,0.685255,0.139150,-0.610188,1,1,1.527519
-0.783270,-0.183028,0.178666,-1.815479,-1.030749,0.289004,1,1,-4.206119
0.332830,-1.327142,-0.102004,-0.511927,-1.672156,-0.364122,1,0,1.126238
-0.053268,-0.716295,1.569858,-0.401031,-0.160557,-0.421995,0,1,-0.442281
-0.492665,2.119165,-0.402122,0.800121,0.543812,0.254115,1,0,-1.577690
-0.006188,-1.915402,0.377075,-1.124525,-0.286676,-0.297490,0,1,-0.167443
-1.855813,-0.418921,1.349732,-0.019457,-0.343479,-1.103169,1,0,-0.729932
0.757518,1.301211,-0.213790,-1.213051,-0.691631,2.212793,0,0,-1.000573
0.750124,-0.048046,-0.201447,-1.813760,0.093752,2.124020,1,1,-1.027299
0.243008,0.025128,-1.545150,-0.292287,-1.909901,0.898469,0,1,8.765402
-2.598969,-0.244555,-0.413001,-0.150131,-0.238146,-0.844975,0,1,4.668924
-1.120283,0.553394,0.077655,0.808796,0.613258,1.096597,1,1,-0.909941
0.044782,1.358426,-0.404061,-0.958080,0.868043,0.124464,1,0,-3.342522
1.183503,-0.654513,-0.241225,0.858935,1.938201,0.528095,1,1,6.981985
-2.665465,0.525685,-0.265180,-0.415540,1.488321,-0.619970,0,1,-7.174489
0.370210,1.171752,0.939945,0.030019,0.044039,0.734104,1,1,0.550067
0.815611,-1.270385,-0.178340,-0.615818,-1.307747,-0.930179,0,0,3.371504
0.096152,-0.674158,0.113632,-0.611759,-1.015710,1.420941,0,1,-1.101796
-0.240361,-0.066604,0.983182,-1.192766,1.558342,0.814357,0,1,-0.814841
-0.300816,0.582253,-2.294071,-0.711570,0.586137,-0.171911,0,1,-6.823641
-0.903261,-0.252752,0.602330,0.746146,0.543321,-2.591862,0,0,0.228456
0.893490,-0.299159,-0.444395,-0.969943,0.613572,0.892223,1,1,3.265593
-2.094232,-1.260728,-0.796201,-0.535052,-1.088518,-0.370592,0,1,-2.071699
-0.068592,0.345364,0.844108,-0.606114,0.260314,0.117437,0,0,5.041366
-0.741819,-0.302470,0.157867,1.058765,1.248176,-0.151938,1,0,3.057072
-0.834806,0.584038,-0.646783,-0.763572,2.756662,0.581077,0,1,-9.629548
0.967312,0.483642,1.743318,2.408853,0.455770,-0.066639,0,0,4.627159
1.174138,0.544615,-0.152530,-0.593149,0.339028,-0.631943,0,1,-1.008839
-0.487024,-0.536074,-0.003751,-0.383160,-0.490881,-1.450007,1,0,-1.037793
1.134301,0.470400,-0.149135,-0.220878,0.278066,-0.621589,1,1,0.508123
0.847894,0.711372,-0.280420,-0.844223,0.326449,1.208305,1,1,-0.613023
-0.469411,-1.418986,-0.681063,-1.200002,-0.047106,-0.353146,0,0,-0.863004
2.600664,-0.465626,-0.136534,-1.452526,1.580619,0.027818,0,1,-0.141157
2.309301,1.524376,-1.201455,-1.485343,0.337460,-1.019601,0,1,-2.123780
0.223914,-1.396258,-1.204444,0.057844,0.402995,-0.172739,0,0,-0.413995
-1.133442,0.635499,0.964958,0.269043,-0.640907,-0.209114,1,0,-2.182308
0.394059,0.777064,-0.927846,0.782829,-1.770377,-0.295660,0,0,1.317379
-0.197159,0.414668,-0.110564,-0.168247,-0.367527,1.114399,0,0,-1.952892
-0.960194,0.717481,0.545405,0.651848,-0.726443,0.587056,0,1,-1.128388
-0.519314,0.228069,0.267253,-0.296667,0.977317,0.039533,0,0,-3.933412
-1.662885,-1.588455,-0.258499,1.256018,2.471386,-0.827865,0,0,2.973148
1.971550,-1.015760,-0.808963,0.754036,-1.986063,0.734988,0,0,3.576155
0.392353,0.718281,0.977776,-1.436048,-0.046095,0.563277,1,0,-0.997179
0.284418,0.062895,-0.668655,0.074159,-0.871682,-0.569018,0,1,0.501651
-0.773484,-0.467178,-0.853050,-1.317206,-0.905582,1.078702,0,0,-3.039611
-0.719874,-0.567283,1.018725,-0.254606,0.120002,0.713583,0,0,-0.455236
-0.045828,-0.026054,1.524580,-2.044355,2.003674,0.420466,0,1,1.607521
0.897617,-0.137553,1.200847,1.038259,-1.226427,0.694285,1,1,1.077872
0.414183,-0.723865,-1.232681,1.589336,-0.852794,-1.209767,1,0,1.349033
-0.357580,0.228354,-0.882752,0.404124,-0.569791,0.193906,0,1,-0.167147
-2.471065,-1.142330,1.626456,-0.456040,0.972860,0.673034,0,1,-1.817126
-0.514901,-2.296799,1.238840,0.051475,0.336010,-1.198800,0,0,2.639232
0.609518,-0.134453,-0.716343,-2.002356,0.152291,-0.184736,0,1,5.099513
1.588543,-0.682856,-0.984490,-1.297881,0.190811,0.288686,0,1,-0.582512
0.365545,-1.810194,-0.643264,-1.027734,-1.362338,0.490540,1,1,-0.311773
1.426524,-0.131476,-0.522743,1.169151,-1.065683,0.098772,0,1,4.521348
-0.816890,0.174117,-0.175697,1.923788,0.952251,-0.066305,0,1,0.510945
-0.575445,0.975326,-0.968465,-0.028837,-0.476180,0.566795,0,0,-2.765478
-0.938858,0.193216,0.028049,0.168507,0.859295,1.042953,1,0,-1.275157
-0.341657,0.340225,-0.758483,-0.706343,0.405890,-0.003023,1,1,-3.896472
-0.983927,-0.891732,-0.925273,0.275586,0.101616,0.001324,0,0,-0.178784
1.749884,-1.058357,0.095128,-0.786971,-0.926869,0.337346,1,1,-0.001910
0.368691,-0.925931,0.840510,0.736370,-0.314785,-0.714775,1,1,8.371430
-1.118072,-0.233941,2.014567,1.071530,2.272711,1.531048,0,1,5.896547
-1.407308,-0.211690,-0.553651,-1.219422,0.254063,1.435309,1,1,-4.829420
-0.105269,0.626512,0.744603,1.199380,-0.555968,-0.588329,1,0,0.728928
1.333537,0.433678,1.538433,0.016545,0.942457,-0.091619,1,1,4.361881
-2.426481,-0.361478,-0.804698,1.115982,-1.510289,-0.169756,0,0,1.899852
-0.344432,0.365349,1.563608,-0.608812,-0.303923,0.595573,0,0,-0.514008
-1.274423,-0.851626,-0.740053,-0.652350,0.046165,-0.282474,1,1,-4.005717
-2.269284,-1.452175,-1.651214,-0.890409,1.577415,1.447511,0,0,-1.331911
1.685394,-1.009703,-1.040396,1.213832,3.072738,0.446949,0,1,-2.603309
1.183852,-0.702058,1.009370,-1.646475,-0.431021,0.078379,0,0,-0.751712
1.416626,-2.108424,0.226645,-1.668957,0.390981,-0.358286,0,1,2.356015
0.637433,-0.708115,0.063751,1.905057,0.395822,0.737347,1,1,4.003135
-2.662506,-0.658216,-0.424507,0.316633,0.428442,-0.282131,0,1,-4.595608
0.937848,0.464448,0.454598,0.119640,-1.393913,-0.680252,1,1,-1.447210
-1.602571,0.640633,-0.330104,0.655967,-1.304124,0.320674,0,0,-2.043131
0.322561,-1.151321,-1.114433,-0.597694,-0.808672,0.183656,0,1,-0.266169
0.883443,-1.421459,0.080611,0.106342,0.027078,-1.296427,1,1,1.449033
-2.063412,-0.375811,0.558378,-0.179148,1.223615,0.699886,1,0,-1.123726
1.498692,-1.542799,1.130921,-0.772002,0.047936,0.770536,0,1,1.927371
-1.340865,-0.235903,1.874215,1.157362,-0.034734,0.459878,1,0,4.942214
1.193872,-0.665091,-0.149538,0.011428,-0.430716,-1.913699,0,1,1.449454
1.373206,-0.894318,-0.902995,0.554521,-0.191657,-0.957527,0,1,3.705228
1.413862,-0.694335,1.647305,0.057616,-1.845706,0.595188,0,1,4.250593
-0.152441,-1.441051,-0.324917,0.507695,-0.474939,-0.252226,0,1,2.297377
2.068827,-2.376011,-0.750555,0.371486,-0.566674,0.069807,0,1,5.927105
-1.250836,-0.998116,-0.751939,2.205608,-1.292784,-1.132789,1,0,1.619630
1.032658,-1.381807,-0.112874,-0.211115,-1.168466,-0.733275,1,1,0.576329
-0.487374,-0.650082,2.215279,-0.434851,0.314964,-1.697531,1,0,3.827320
-0.237214,-1.071183,-2.184802,0.041990,0.223270,1.618608,1,1,18.788457
-1.883052,-1.493707,-0.356396,0.228238,0.100158,0.593122,1,0,5.840442
0.777999,-0.754144,0.206838,0.375711,1.202981,0.496108,1,1,3.294582
1.558580,0.464354,-1.271374,-1.132875,1.225809,1.384232,1,0,1.231491
0.950202,1.313994,-1.671636,-0.504090,1.411174,-0.248183,0,1,-7.426842
2.106240,0.908124,0.515993,-2.296009,2.391757,-0.143601,1,1,3.442479
-1.660124,1.360404,0.158269,-0.738930,0.233560,-0.130199,0,0,-8.453351
-0.367191,1.358531,-0.271950,-1.944494,1.158208,0.498654,0,1,-5.483621
-1.997211,-0.313595,0.823777,1.067219,-0.280053,-1.932548,0,1,-0.100145
0.640993,0.065626,0.604027,0.367511,1.385598,-1.141185,1,1,4.212798
0.524609,0.219205,-0.082979,1.873602,0.978178,-0.355229,1,1,3.326748
-0.498455,0.094574,1.172628,0.679476,0.309656,-2.050482,0,1,4.503274
0.067255,-0.940160,-0.352115,-1.076393,-1.497887,-0.822595,1,0,-2.172034
0.795485,0.409725,-1.426224,0.444574,0.193885,1.131427,1,1,0.378587
-0.421027,0.442374,-0.209246,0.287032,0.603380,0.370880,0,1,-2.105750
-0.664360,-0.347858,-1.336901,-0.847771,-1.163568,1.731868,0,1,0.040222
-0.007332,-0.117532,0.313589,0.230713,0.843085,0.143438,1,1,1.182429
0.108388,-0.889175,-0.758750,-1.260214,-0.402499,-0.322858,1,0,-2.553002
1.765700,-1.055413,0.620717,1.775553,1.011164,-1.826772,0,0,1.814216
1.326137,-1.586257,-0.020188,0.701488,2.532563,0.875131,0,1,2.523193
-0.345130,-0.321594,-1.022665,0.365206,-0.321214,0.616840,0,0,0.274898
0.706413,-0.995716,-0.549084,-0.615787,-0.175942,-0.040878,0,1,-0.326435
1.041865,-1.264279,2.195188,2.421780,-0.446171,0.067767,0,1,5.198808
-0.159699,0.385247,1.523396,0.616185,-0.290391,0.242842,1,0,0.917247
0.420546,1.588361,1.794010,0.469830,0.730681,0.061917,0,1,2.273810
0.648938,-0.341334,-1.370191,0.290037,-0.402430,-2.013464,0,1,1.293366
0.177939,1.379130,-1.588310,0.933467,-0.163635,0.793096,1,1,-0.493206
0.375636,1.007138,-0.591716,-0.495747,-0.143382,-0.613608,0,0,-1.237380
-1.892945,0.261992,0.658816,0.224292,-0.362290,1.266222,1,0,4.741428
1.204355,-0.843941,0.414804,-1.377762,-0.154606,0.250643,0,0,-0.801326
0.425692,0.528005,0.006762,0.782812,0.177435,0.450326,1,1,2.141525
2.969187,-1.028531,-0.696925,-0.923351,-1.319819,-1.569082,1,1,2.926647
-1.887368,-1.431446,0.013210,0.570559,0.331747,0.155952,0,1,-0.242385
0.779359,0.122000,-1.742552,-3.608920,-0.117363,0.520718,1,1,-2.333187
1.595964,0.826324,-0.667125,-0.740121,-1.526389,1.661431,0,1,1.214171
0.616615,0.921311,-1.129783,1.191139,0.022886,-0.047540,0,0,0.865209
1.535950,-0.013271,1.850786,0.321359,0.444906,-1.610219,0,0,2.217417
-1.277959,-1.300465,0.407750,-1.084160,-1.001234,0.910575,1,1,-3.361892
0.331572,0.334525,-0.756209,-1.185510,1.178814,-0.931397,0,1,-4.456557
-0.981605,-1.872515,-0.549899,0.516939,-1.339482,-0.975137,0,0,15.237441
0.970358,0.154679,0.986084,1.493591,-0.521908,1.672334,0,1,3.049289
1.567555,0.847692,1.456258,-1.619328,1.115016,-1.794565,1,0,3.419998
0.040907,0.385265,-0.996418,-2.443554,0.268907,-0.455165,0,0,-3.090049
0.496679,-1.563556,-0.834204,0.682183,1.903038,2.226990,0,1,-0.861950
-0.150187,1.599525,0.641451,-0.306929,1.854936,0.303040,1,0,-1.338788
-1.203064,0.099712,0.129521,0.800908,-0.289026,-0.917135,1,1,-0.703620
-1.246088,0.217385,-1.533732,1.161975,0.360232,0.276035,1,0,-0.501121
1.209810,-1.239031,-1.375440,-0.004421,0.047521,0.883514,0,0,-0.743579
-0.779259,1.119432,0.303781,0.003850,0.856843,-1.275056,0,1,-3.045267
0.363135,0.792088,-0.316233,-0.778354,0.052868,-2.140838,1,0,3.694929
-0.421503,-0.678570,-0.260991,0.343016,-0.169036,-0.835585,0,0,0.952009
0.339070,0.932539,-0.715041,-0.555384,-0.353676,-0.203057,0,0,-2.042129
-1.448264,1.516668,0.603892,0.645779,0.406212,1.501677,1,0,-4.462807
0.636592,-0.306114,-2.366351,-0.480164,-0.714022,1.832598,0,0,-1.346540
1.140420,-0.240744,-1.362398,0.054780,-0.134230,1.105952,0,0,0.382081
-1.295434,-1.291686,-2.034208,2.721988,-0.213101,0.653624,0,0,2.551357
0.871346,0.045840,-1.663009,-1.579489,-0.157655,1.732885,0,1,3.240822
0.627487,-0.267700,0.198612,0.205362,0.935210,-0.284282,0,0,0.137181
-1.311563,1.218949,0.216506,-0.195499,-0.758842,2.123855,1,1,-5.361493
-0.570265,0.723495,0.185752,0.276734,-0.532935,0.415423,1,0,-2.331912
0.441442,-0.473717,-1.569589,1.676564,-0.474055,-0.101543,1,0,1.513743
0.379104,1.827537,-1.048002,-2.162244,1.068373,1.673995,0,1,-3.228815
-0.280420,-1.451693,0.154298,0.686254,0.205230,0.170241,1,1,2.015113
0.125210,-1.865928,-0.351270,0.694952,0.827562,-1.640270,0,0,18.350496
1.378597,0.693765,0.935461,-0.383851,-0.028615,-0.562385,1,1,0.085127
0.296025,1.947943,-0.245880,0.156159,-1.179358,-1.208301,0,1,-1.210347
0.003078,-0.345698,-1.451202,-2.094866,0.609711,0.710075,1,1,-3.662731
1.678976,-0.892432,-1.678171,-1.015317,-0.335893,0.452667,0,1,0.047258
1.458204,0.991995,0.634310,1.403957,-1.681337,-2.360630,1,1,0.876825
0.480957,-1.586743,-0.609762,-1.093877,-0.966866,1.097335,1,0,3.873106
-2.084698,0.103572,-1.051362,-0.333647,0.429666,0.068961,1,1,-5.158958
0.045658,0.198854,0.053905,-1.645430,1.109602,-0.992058,0,1,-3.278807
0.909925,-0.301701,0.725142,-0.272040,1.149180,-1.466272,0,1,0.020107
-0.436540,-0.259922,-0.882057,1.550447,-0.197841,-0.204282,0,0,0.805186
0.287864,-1.358526,1.907101,-0.202815,-0.720181,-0.771842,0,1,-0.561243
-1.624972,0.397901,-1.044735,-0.943064,0.246635,1.296471,0,1,-5.902724
0.102880,-0.895438,-1.687198,-0.143119,-0.831992,0.444261,1,1,-0.175248
-0.409409,2.362506,0.509880,1.802967,-1.032257,1.146371,1,1,-1.950801
1.364718,-0.268120,0.092626,-0.317335,0.468500,1.476762,1,0,0.523044
-0.888225,-0.506126,0.505751,-0.803678,0.601595,0.568658,0,0,-1.905690
-1.309684,0.483243,-1.259351,0.003447,-0.817436,1.770224,1,1,-2.948539
1.489066,0.675146,-1.210884,0.230600,0.469724,0.394037,1,1,0.043151
-0.512065,0.157364,-0.517771,-0.432085,1.202034,-0.143343,1,1,-2.612469
-0.309207,0.556842,-0.350385,1.903005,0.057425,-1.421180,1,1,0.468553
